Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,437,1,ROMAIN DESGRANGES,FRA,39+  1. | 36+  2. [1.58],36+,41
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1559,2,SEAN MCCOLL,CAN,38   2. | 35+  4. [4.12],35+,39
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,855,3,STEFANO GHISOLFI,ITA,37+  3. | 35+  4. [5.83],35+,35
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2261,4,MASAHIRO HIGUCHI,JPN,37   6. | 35+  4. [7.14],36+,29
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1741,5,SEAN BAILEY,USA,28+  28. | 35+  4. [17.49],36+,28+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,854,6,MARCELLO BOMBARDI,ITA,35   9. | 32+  14. [12.25],36+,27
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2271,7,NAOKI SHIMATANI,JPN,35   9. | 30+  23. [15.97],36,22.5
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3125,8,SEBASTIAN HALENKE,GER,37+  3. | 37   1. [2.00],36+,13+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1129,9,DOMEN SKOFIC,SLO,33+  12. | 30+  23. [19.23],35+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2273,10,KEIICHIRO KORENAGA,JPN,11+  67. | 35+  4. [23.86],35+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,532,11,SAM AVEZOU,FRA,35+  8. | 32   17. [11.83],35,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1221,12,MAX RUDIGIER,AUT,35   9. | 27+  35. [19.62],34+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2041,13,HANWOOL KIM,KOR,28+  28. | 35+  4. [17.49],33+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,864,14,FRANCESCO VETTORATA,ITA,33+  12. | 30+  23. [19.23],33+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,314,15,LOÏC TIMMERMANS,BEL,32+  19. | 30+  23. [22.58],33+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,649,16,JAMES POPE,GBR,33+  12. | 35+  4. [11.10],33,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2667,17,HANNES PUMAN,SWE,21   59. | 36+  2. [12.14],33,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1389,18,JAKUB KONECNY,CZE,33   18. | 32   17. [17.75],32.5,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,463,19,THOMAS JOANNES,FRA,36+  7. | 35+  4. [7.71],30+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2014,20,CHRISTOPH HANKE,GER,37+  3. | 29   33. [11.49],29,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,79,21,ALEKSEY RUBTSOV,RUS,32   22. | 31+  19. [21.71],29,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,912,22,FILIP SCHENK,ITA,33+  12. | 35+  4. [11.10],28+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1264,23,MATTHIAS SCHIESTL,AUT,28+  28. | 32+  14. [23.24],27+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3889,24,MARTIN TEKLES,GER,32+  19. | 35+  4. [13.04],23+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1576,25,ELAN JONASMCRAE,CAN,32+  19. | 32+  14. [17.32],23+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,563,26,THÉO RAVANELLO,FRA,33+  12. | 27+  35. [23.63],23+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,451,27,ANATOLE BOSIO,FRA,32   22. | 30+  23. [24.22],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,172,28,VLADISLAV SHEVCHENKO,RUS,31+  25. | 30+  23. [25.25],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1749,29,JESSE GRUPPER,USA,32   22. | 29+  31. [26.92],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,519,30,NAO MONCHOIS,FRA,28+  28. | 31+  19. [27.17],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1124,31,JERNEJ KRUDER,SLO,33+  12. | 25+  51. [27.33],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1772,32,KAI LIGHTNER,USA,29   26. | 29+  31. [28.89],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3131,33,YANNICK FLOHÉ,GER,27+  45. | 31+  19. [31.04],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,103,34,SERGEI BYDTAEV,RUS,27   50. | 31+  19. [32.49],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3422,35,JAN HOJER,GER,28+  28. | 30   29. [32.59],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,776,36,JAVIER CANO BLAZQUEZ,ESP,28+  28. | 28+  34. [34.99],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3111,37,DAVID FIRNENBURG,GER,28+  28. | 27+  35. [37.23],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,165,37,NIKOLAI IARILOVETS,RUS,28+  28. | 27+  35. [37.23],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3897,37,TOMAS RAVANAL,CHI,28+  28. | 27+  35. [37.23],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,1251,40,MATHIAS POSCH,AUT,27+  45. | 30   29. [37.24],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3427,41,DIMITRI VOGT,SUI,28+  28. | 27   43. [39.34],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,893,42,GIORGIO BENDAZZOLI,ITA,28+  28. | 26+  44. [40.69],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,3126,42,KIM MARSCHNER,GER,28+  28. | 26+  44. [40.69],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,538,42,TANGUY TOPIN,FRA,28+  28. | 26+  44. [40.69],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,788,45,ÀLEX HERNÁNDEZ CASTILLA,ESP,29   26. | 18+  61. [40.70],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2493,46,CAMPBELL HARRISON,AUS,28+  28. | 26   49. [42.21],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,2046,47,SUNGBO SEO,KOR,27+  45. | 27+  35. [42.54],,
