Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,1214,1,JAKOB SCHUBERT,M,AUT,TOP  1. | TOP  1. [5.98],47-,48-
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,773,2,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP  1. | TOP  1. [5.98],27-,47+
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,447,3,MANUEL ROMAIN,M,FRA,TOP  1. | TOP  1. [5.98],27-,38-
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,4716,4,KLEMEN BECAN,M,SLO,TOP  1. | TOP  1. [5.98],27-,37+
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,437,5,ROMAIN DESGRANGES,M,FRA,TOP  1. | TOP  1. [5.98],27-,35-
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,855,6,STEFANO GHISOLFI,M,ITA,TOP  1. | TOP  1. [5.98],27-,28+
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,444,7,GAUTIER SUPPER,M,FRA,TOP  1. | TOP  1. [5.98],39-,28-
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,2033,8,JABEE KIM,M,KOR,TOP  1. | 39+  11. [8.46],27-,24-
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,1216,9,MARIO LECHNER,M,AUT,TOP  1. | TOP  1. [5.98],26+,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,2039,10,HYUNBIN MIN,M,KOR,TOP  1. | TOP  1. [5.98],26,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,5256,11,EDUARD MARIN GARCIA,M,ESP,TOP  1. | TOP  1. [5.98],26-,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,2926,12,LUYUAN CAI,M,CHN,TOP  1. | 11   12. [9.37],26-,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,6456,13,SUSHI FIRAS,M,JOR,26+  13. | 11   12. [13.25],16-,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,6457,14,BASSAM FALAH SALEH,M,IRQ,20   15. | 8   16. [15.49],16-,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,6458,15,GEORGES ANTOUN EMILE,M,LIB,21-  14. | 11   12. [13.75],15,
IFSC Climbing Worldcup (L) - Amman (JOR) 2011,6459,16,ELIAS GEORGES DIAB,M,LIB,13   16. | 11   12. [14.70],6,
