Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",855,1,STEFANO GHISOLFI,M,ITA,TOP  1. | TOP  1. [3.46],TOP,39
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",93,2,DMITRII FAKIRIANOV,M,RUS,TOP  1. | 26+  30. [9.57],43+,37+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1214,3,JAKOB SCHUBERT,M,AUT,TOP  1. | TOP  1. [3.46],40+,37+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",444,4,GAUTIER SUPPER,M,FRA,37+  6. | TOP  1. [5.10],33+,33+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",437,5,ROMAIN DESGRANGES,M,FRA,TOP  1. | 36+  10. [6.36],37+,32+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",463,6,THOMAS JOANNES,M,FRA,27+  16. | TOP  1. [8.49],30+,32
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2261,7,MASAHIRO HIGUCHI,M,JPN,33   8. | 37+  8. [8.50],38+,25+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2041,8,HANWOOL KIM,M,KOR,37+  6. | TOP  1. [5.10],30+,11+
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1129,9,DOMEN SKOFIC,M,SLO,TOP  1. | TOP  1. [3.46],30,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1559,10,SEAN MCCOLL,M,CAN,29+  12. | TOP  1. [6.93],28+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",314,11,LOÏC TIMMERMANS,M,BEL,28+  13. | 37+  8. [10.91],28+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2306,12,TAITO NAKAGAMI,M,JPN,33   8. | 35+  20. [13.98],24+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2931,13,HAIBIN QU,M,CHN,28+  13. | 36+  10. [13.75],24,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",979,14,ALBERTO GOTTA,M,ITA,26+  21. | 36+  10. [17.43],24,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",3985,15,YIFTACH KUSHNIR,M,ISR,25+  25. | 36   18. [21.72],24,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",854,16,MARCELLO BOMBARDI,M,ITA,30+  11. | 35+  20. [15.91],23+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1221,17,MAX RUDIGIER,M,AUT,28+  13. | 35+  20. [17.94],23,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2332,18,KAI HARADA,M,JPN,27+  16. | 35+  20. [20.35],21+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2271,19,NAOKI SHIMATANI,M,JPN,26+  21. | 36   18. [20.40],21,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2273,20,KEIICHIRO KORENAGA,M,JPN,32+  10. | 35+  20. [15.17],20+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2947,21,YUFEI PAN,M,CHN,25+  25. | 36+  10. [18.55],20,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1576,22,ELAN JONASMCRAE,M,CAN,22   30. | 36+  10. [20.29],20,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",776,23,JAVIER CANO BLAZQUEZ,M,ESP,27+  16. | 36+  10. [15.59],12,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2272,24,KOKORO FUJII,M,JPN,26+  21. | 36+  10. [17.43],9,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2285,25,HIROTO SHIMIZU,M,JPN,22+  29. | 36+  10. [19.79],3+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",773,26,RAMÓN JULIAN PUIGBLANQUE,M,ESP,27+  16. | 34   27. [22.05],3+,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2296,27,KAYA OTAKA,M,JPN,26+  21. | 35+  20. [22.75],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2938,28,ZIDA MA,M,CHN,27+  16. | 27+  29. [22.85],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",3982,29,OR WECHSLER,M,ISR,24+  27. | 35+  20. [24.92],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1772,30,KAI LIGHTNER,M,USA,23   28. | 31+  28. [28.00],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2217,31,CHI-FUNG AU,M,HKG,22   30. | 20+  33. [31.73],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",816,32,SERGIO PASTOR MARTÍNEZ,M,ESP,14+  33. | 26+  30. [31.96],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2974,33,HUANG XIN,M,CHN,14+  33. | 21+  32. [32.74],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2958,34,ZHAXI BIANBA,M,CHN,17+  32. | 17+  34. [32.98],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2226,35,HEI-YEUNG LAM,M,HKG,12+  35. | 12+  36. [35.99],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1852,36,NATHAN PRICE,M,USA,9+  38. | 15   35. [36.47],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2989,37,DANZENG CHILIE,M,CHN,11   36. | 12+  36. [36.75],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",2223,37,TSUN-TING IP,M,HKG,11   36. | 12+  36. [36.75],,
"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",4336,39,ZAHEER AHMAD,M,PAK,1+  39. [38.24],,
