Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,854,1,MARCELLO BOMBARDI,M,ITA,TOP  1. | TOP  1. [16.79],36+,TOP
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,2273,2,KEIICHIRO KORENAGA,M,JPN,TOP  1. | TOP  1. [16.79],36+,TOP
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,2301,3,YUKI HADA,M,JPN,TOP  1. | TOP  1. [16.79],34+,TOP
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,437,4,ROMAIN DESGRANGES,M,FRA,TOP  1. | TOP  1. [16.79],33+,TOP
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,314,5,LOÏC TIMMERMANS,M,BEL,TOP  1. | TOP  1. [16.79],36+,42+
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,1559,6,SEAN MCCOLL,M,CAN,TOP  1. | TOP  1. [16.79],34+,42
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,855,7,STEFANO GHISOLFI,M,ITA,TOP  1. | TOP  1. [16.79],37+,40+
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,3989,8,YUVAL SHEMLA,M,ISR,TOP  1. | TOP  1. [16.79],34+,35+
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,2272,9,KOKORO FUJII,M,JPN,TOP  1. | TOP  1. [16.79],32,
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,864,9,FRANCESCO VETTORATA,M,ITA,TOP  1. | TOP  1. [16.79],32,
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,3422,11,JAN HOJER,M,GER,TOP  1. | 39   26. [24.95],30,
IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,2667,12,HANNES PUMAN,M,SWE,TOP  1. | TOP  1. [16.79],26+,
