Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1364,1,ADAM ONDRA,CZE,TOP  1. | 31   7. [5.92],54+,41+
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1559,2,SEAN MCCOLL,CAN,TOP  1. | 33+  5. [5.00],53+,39+
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1214,3,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [2.74],TOP,39
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,437,4,ROMAIN DESGRANGES,FRA,TOP  1. | 30+  8. [6.89],59+,39
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,444,5,GAUTIER SUPPER,FRA,TOP  1. | 33   6. [5.48],53+,38+
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,773,6,RAMÓN JULIAN PUIGBLANQUE,ESP,TOP  1. | 34+  3. [4.18],TOP,33+
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1129,7,DOMEN SKOFIC,SLO,TOP  1. | 29+  13. [8.66],59+,32
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,855,8,STEFANO GHISOLFI,ITA,41+  10. | TOP  1. [3.87],49,4+
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3125,9,SEBASTIAN HALENKE,GER,TOP  1. | 24   24. [11.07],48+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3058,10,MAGNUS MIDTBOE,NOR,18+  32. | 34+  3. [11.30],47+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1127,11,URBAN PRIMOZIC,SLO,19+  21. | 29+  13. [18.57],46+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,448,12,THOMAS BALLET,FRA,29   18. | 29+  13. [16.43],44+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1216,13,MARIO LECHNER,AUT,36+  13. | 25   19. [16.82],42,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,854,14,MARCELLO BOMBARDI,ITA,37+  12. | 24+  21. [16.25],41+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,447,15,MANUEL ROMAIN,FRA,19   26. | 30+  8. [16.45],41+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,864,16,FRANCESCO VETTORATA,ITA,16   55. | 30+  8. [22.96],41+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2273,17,KEIICHIRO KORENAGA,JPN,TOP  1. | 25   19. [9.87],40+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,61,18,MIKHAIL CHERNIKOV,RUS,16   55. | 30+  8. [22.96],40+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,314,19,LOÏC TIMMERMANS,BEL,19+  21. | 25+  18. [20.35],39+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2041,20,HANWOOL KIM,KOR,16+  42. | 30   12. [24.00],38+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1221,21,MAX RUDIGIER,AUT,36+  13. | 22+  26. [19.97],31+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1576,22,ELAN JONASMCRAE,CAN,36+  13. | 19+  36. [23.47],30+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1234,23,GEORG PARMA,AUT,19+  21. | 24   24. [23.74],29+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1255,24,ALFONS DORNAUER,AUT,36+  13. | 21+  31. [21.37],29,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,4945,25,LUKAS KÖB,AUT,41   11. | 21+  31. [18.61],28,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2014,26,CHRISTOPH HANKE,GER,19+  21. | 22   30. [26.27],27+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,463,27,THOMAS JOANNES,FRA,16+  42. | 29+  13. [26.83],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2039,27,HYUNBIN MIN,KOR,16+  42. | 29+  13. [26.83],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,66,29,ARMAN TER-MINASYAN,RUS,26   19. | 19+  36. [26.87],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,776,30,JAVIER CANO BLAZQUEZ,ESP,19   26. | 22+  26. [28.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2271,30,NAOKI SHIMATANI,JPN,19   26. | 22+  26. [28.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,880,32,STEFANO CARNATI,ITA,18+  32. | 24+  21. [28.34],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1228,32,BERNHARD RÖCK,AUT,18+  32. | 24+  21. [28.34],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3427,34,DIMITRI VOGT,SUI,34   17. | 16   48. [28.86],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3061,35,THILO JELDRIK SCHRÖTER,NOR,23+  20. | 17+  43. [29.83],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3985,36,YIFTACH KUSHNIR,ISR,19   26. | 18   42. [34.60],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6271,37,FILIP BABICZ,ITA,18+  32. | 20+  33. [35.23],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,774,37,MARCO ANTONIO JUBES ANGARITA,ESP,18+  32. | 20+  33. [35.23],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,5470,39,REMY BERGASSE,FRA,19   26. | 17+  43. [35.61],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6184,40,ANDREY SHAGIN,RUS,19+  21. | 12   56. [35.89],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2040,41,JIHWAN PARK,KOR,16+  42. | 22+  26. [36.33],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6351,42,FEDERICO ANDREOLI,ITA,18+  32. | 19+  36. [37.24],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2042,42,SEUNGWOON CHO,KOR,18+  32. | 19+  36. [37.24],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6098,44,ESTEBAN EGUEZ,ECU,19   26. | 15+  51. [38.50],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6328,45,KEVIN ARC,FRA,18+  32. | 19   41. [38.68],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,3248,46,KEVIN HUSER,SUI,18+  32. | 17+  43. [40.30],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1367,47,TOMAS BINTER,CZE,16+  42. | 20+  33. [40.40],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6192,48,JAKOB HEBER NORUM,NOR,18+  32. | 16+  47. [41.42],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1378,49,MARTIN JECH,CZE,16+  42. | 19+  36. [42.71],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1264,50,MATTHIAS SCHIESTL,AUT,16+  42. | 17+  43. [46.22],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,644,51,CONNOR BYRNE,GBR,16+  42. | 16   48. [48.50],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,2045,51,HONGIL KIM,KOR,16+  42. | 16   48. [48.50],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,4322,53,REMO LEHMANN,SUI,16+  42. | 15+  51. [49.96],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,6352,53,ANDRES PAZMINO,ECU,16+  42. | 15+  51. [49.96],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,4308,55,OBED HARDMEIER,SUI,16+  42. | 12+  54. [51.15],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2014,1581,55,MATTHEW WELLINGTON,CAN,16+  42. | 12+  54. [51.15],,
