Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,773,1,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP  1. | TOP  1. [4.18],TOP,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,1214,2,JAKOB SCHUBERT,M,AUT,TOP  1. | TOP  1. [4.18],46,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2254,3,SACHI AMMA,M,JPN,TOP  1. | TOP  1. [4.18],45+,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,1216,4,MARIO LECHNER,M,AUT,TOP  1. | 43+  11. [6.34],45+,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,3058,5,MAGNUS MIDTBOE,M,NOR,41   7. | TOP  1. [5.92],44+,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2039,6,HYUNBIN MIN,M,KOR,37   13. | TOP  1. [8.22],44+,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,1559,7,SEAN MCCOLL,M,CAN,TOP  1. | TOP  1. [4.18],43+,TOP
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,437,8,ROMAIN DESGRANGES,M,FRA,38+  9. | TOP  1. [7.07],43+,43
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,1129,9,DOMEN SKOFIC,M,SLO,38+  9. | 45+  10. [10.00],43+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,1127,10,URBAN PRIMOZIC,M,SLO,38+  9. | TOP  1. [7.07],42+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,3577,11,JORG VERHOEVEN,M,NED,39+  8. | 34+  23. [13.71],41+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,4783,12,AKITO MATSUSHIMA,M,JPN,28   27. | 43+  11. [17.62],41+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,61,13,MIKHAIL CHERNIKOV,M,RUS,TOP  1. | 33   27. [9.90],35+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,448,14,THOMAS BALLET,M,FRA,37   13. | 42+  13. [14.70],31+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,3124,15,THOMAS TAUPORN,M,GER,36+  15. | 42+  13. [15.49],31+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2273,16,KEIICHIRO KORENAGA,M,JPN,30+  19. | 42+  13. [17.44],31+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,855,17,STEFANO GHISOLFI,M,ITA,34   16. | 24+  31. [22.27],31,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2261,18,MASAHIRO HIGUCHI,M,JPN,29   21. | 42+  13. [18.76],28+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2033,19,JABEE KIM,M,KOR,28+  24. | 42+  13. [20.00],28+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2272,20,KOKORO FUJII,M,JPN,33   17. | 37   22. [19.34],27+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,5005,21,MASAKI SHIBATA,M,JPN,27+  28. | 42+  13. [21.73],26+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,6217,22,DAISUKE KASAHARA,M,JPN,29   21. | 42+  13. [18.76],25+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,4934,23,SHINTA OZAWA,M,JPN,32+  18. | 33+  25. [21.42],25,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,4937,24,KAZUMA WATANABE,M,JPN,29+  20. | 33+  25. [22.58],25,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,447,25,MANUEL ROMAIN,M,FRA,38   12. | TOP  1. [7.75],22+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,4864,26,IVAN KAUROV,M,RUS,28+  24. | 39+  21. [22.91],21+,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2259,27,NAOTO HAKAMADA,M,JPN,28+  24. | 34+  23. [24.24],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2264,28,TAKUMA NUMAJIRI,M,JPN,27+  28. | 40+  20. [24.29],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2040,29,JIHWAN PARK,M,KOR,29   21. | 33   27. [24.82],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2269,30,KAZUTOSHI OGATA,M,JPN,27+  28. | 33   27. [28.74],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,2276,31,TOMOA NARASAKI,M,JPN,27+  28. | 32+  30. [29.75],,
