Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,772,1,PATXI USOBIAGA LAKUNZA,M,ESP,TOP,29-,32-
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,3577,2,JORG VERHOEVEN,M,NED,25-,29-,31+
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,1356,3,TOMÁS MRÁZEK,M,CZE,26-,29-,31
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,2254,4,SACHI AMMA,M,JPN,24-,28+,31
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,773,5,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP,28,29-
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,437,6,ROMAIN DESGRANGES,M,FRA,26+,28+,28+
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,1559,7,SEAN MCCOLL,M,CAN,24-,28+,28-
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,1476,8,VALERIY KRYUKOV,M,UKR,24-,29+,20-
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,3129,9,CÉDRIC LACHAT,M,SUI,17-,28-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4690,10,FABIEN DUGIT,M,FRA,26,27-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,3058,10,MAGNUS MIDTBOE,M,NOR,TOP,27-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4964,12,MAGNUS HÖGSTRÖM,M,SWE,16-,26-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4937,12,KAZUMA WATANABE,M,JPN,21,26-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,448,14,THOMAS BALLET,M,FRA,24-,24-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4786,15,FABIEN COMINA,M,FRA,24-,21,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,5472,16,AURÉLIEN CULVER,M,FRA,17-,21-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4716,17,KLEMEN BECAN,M,SLO,16-,20-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4775,17,REMO SOMMER,M,SUI,16-,20-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4787,19,MARTIN JAGGI,M,SUI,16-,19.5,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,3353,20,STEFAN DANKER,M,GER,16-,19.5-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4585,21,CASPER TEN SIJTHOFF,M,NED,18-,19-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4864,22,IVAN KAUROV,M,RUS,23,18-,
IFSC Climbing Worldcup (L) - Bern (SUI) 2008,4939,23,GABRIEL JOSSERON,M,FRA,24-,13,
