Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2254,1,SACHI AMMA,M,JPN,TOP  1. | TOP  1. [5.92],34+,44+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1559,2,SEAN MCCOLL,M,CAN,TOP  1. | TOP  1. [5.92],36+,43+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1214,3,JAKOB SCHUBERT,M,AUT,TOP  1. | TOP  1. [5.92],36+,41+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",437,4,ROMAIN DESGRANGES,M,FRA,TOP  1. | TOP  1. [5.92],33+,41+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1127,5,URBAN PRIMOZIC,M,SLO,32+  17. | 40   10. [13.04],34+,40+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",447,6,MANUEL ROMAIN,M,FRA,TOP  1. | TOP  1. [5.92],33+,38+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",444,7,GAUTIER SUPPER,M,FRA,TOP  1. | TOP  1. [5.92],33,38+
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2271,8,NAOKI SHIMATANI,M,JPN,TOP  1. | 37+  12. [9.54],33,29
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",855,9,STEFANO GHISOLFI,M,ITA,TOP  1. | 39+  11. [8.77],32+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2259,10,NAOTO HAKAMADA,M,JPN,TOP  1. | 37+  12. [9.54],32+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1129,11,DOMEN SKOFIC,M,SLO,TOP  1. | TOP  1. [5.92],31+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1216,12,MARIO LECHNER,M,AUT,33+  14. | 37+  12. [13.96],30+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4934,13,SHINTA OZAWA,M,JPN,TOP  1. | 36   16. [10.58],27+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4877,14,JIACUO SUOLANG,M,CHN,33+  14. | 24   21. [17.75],27+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4783,15,AKITO MATSUSHIMA,M,JPN,TOP  1. | TOP  1. [5.92],26,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",774,16,MARCO ANTONIO JUBES ANGARITA,M,ESP,33+  14. | 35+  17. [15.97],22+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",773,17,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP  1. | TOP  1. [5.92],20+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2927,18,QINGHUA WANG,M,CHN,29+  18. | 31+  19. [18.75],20+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2938,19,ZIDA MA,M,CHN,21   21. | 27+  20. [20.49],20,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2931,20,HAIBIN QU,M,CHN,27   20. | 33+  18. [18.97],15,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2627,21,GAURAV KUMAR,M,IND,19+  22. | 17+  22. [22.00],13+,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",5022,22,DAVOUD REKABI,M,IRI,29+  18. | 37   15. [16.66],10,
