Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,855,15,STEFANO GHISOLFI,ITA,TOP  1. | 32+  18. [13.25],26+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,864,16,FRANCESCO VETTORATA,ITA,29   23. | 34+  15. [20.00],26+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,854,17,MARCELLO BOMBARDI,ITA,32   18. | 31   23. [20.63],26+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1129,18,DOMEN SKOFIC,SLO,24+  31. | TOP  1. [16.43],25,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1216,19,MARIO LECHNER,AUT,TOP  1. | TOP  1. [8.22],24+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,4795,20,JURE BECAN,SLO,TOP  1. | 29+  25. [15.00],23+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,4945,21,LUKAS KÖB,AUT,24+  31. | 32+  18. [26.50],23+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,2033,22,JABEE KIM,KOR,TOP  1. | 28+  26. [15.30],18+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,314,23,LOÏC TIMMERMANS,BEL,24+  31. | 34+  15. [24.00],16+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,4944,24,ERIK GRANDELIUS,SWE,24+  31. | 32+  18. [26.50],13+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,6191,25,JOHN HENRY NILSSEN,NOR,29   23. | 26   29. [27.16],10+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,3581,26,ELKO SCHELLINGERHOUT,NED,29+  21. | 25+  31. [26.84],8+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,3125,27,SEBASTIAN HALENKE,GER,25+  29. | 27+  27. [28.22],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1228,28,BERNHARD RÖCK,AUT,25+  29. | 26+  28. [28.74],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,5627,29,MARKUS JUNG,GER,29   23. | 25+  31. [28.94],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,4934,29,SHINTA OZAWA,JPN,29   23. | 25+  31. [28.94],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,3889,31,MARTIN TEKLES,GER,21   44. | 32+  18. [29.29],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,5956,32,IZIDOR ZUPAN,SLO,24+  31. | 30   24. [29.39],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,5033,33,SERGEJ EPIH,SLO,32   18. | 13+  46. [29.49],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,2014,34,CHRISTOPH HANKE,GER,31+  20. | 14+  43. [29.66],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1135,35,MARTIN BERGANT,SLO,29+  21. | 18   41. [29.69],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,5005,36,MASAKI SHIBATA,JPN,24+  31. | 26   29. [32.59],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1128,37,JURE RAZTRESEN,SLO,26+  28. | 18+  40. [33.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,4949,38,FILIP BABICZ,POL,24+  31. | 25+  31. [34.73],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,6141,38,LUKE TILLEY,GBR,24+  31. | 25+  31. [34.73],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,6139,40,EDWARD HAMER,GBR,24+  31. | 25   37. [36.50],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,3430,41,FRANZ KRAKENBERGER,SUI,24+  31. | 23+  38. [37.23],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,2261,42,MASAHIRO HIGUCHI,JPN,20+  45. | 25+  31. [38.83],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,3466,43,AMIRHAMZEH POURSHAFIE,IRI,24+  31. | 14+  43. [39.80],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1221,44,MAX RUDIGIER,AUT,24   42. | 23+  38. [40.21],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,1367,45,TOMAS BINTER,CZE,22+  43. | 14+  43. [43.50],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,2761,46,STEFAN BEDNAR,SVK,19   46. | 15+  42. [43.95],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,6192,47,JAKOB HEBER NORUM,NOR,15+  47. | 13+  46. [47.00],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2012,6225,48,TOM BONNERT,GBR,15   48. | 13+  46. [47.50],,
