Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,855,1,STEFANO GHISOLFI,M,ITA,3.0,42+,42+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,93,2,DMITRII FAKIRIANOV,M,RUS,11.51,40+,39+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1361,3,MARTIN STRANIK,M,CZE,5.66,39+,37+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1741,4,SEAN BAILEY,M,USA,8.0,42+,36
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,4299,5,SASCHA LEHMANN,M,SUI,9.25,37+,35
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1489,6,FEDIR SAMOILOV,M,UKR,9.54,37,35
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,811,7,ALBERTO GINÉS LÓPEZ,M,ESP,6.89,37,27+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1170,8,LUKA POTOCAR,M,SLO,2.65,37,22
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1644,9,VICTOR BAUDRAND,M,CAN,19.49,37,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1129,10,DOMEN SKOFIC,M,SLO,4.36,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,3131,11,YANNICK FLOHÉ,M,GER,6.48,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2261,12,MASAHIRO HIGUCHI,M,JPN,13.78,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1251,13,MATHIAS POSCH,M,AUT,14.79,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,320,14,NICOLAS COLLIN,M,BEL,21.04,33+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,854,15,MARCELLO BOMBARDI,M,ITA,16.2,31.5+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,532,16,SAM AVEZOU,M,FRA,21.0,31.5+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,3125,17,SEBASTIAN HALENKE,M,GER,14.12,31.5,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,4284,18,NINO GRÜNENFELDER,M,SUI,27.21,31.5,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,696,19,HAMISH MCARTHUR,M,GBR,9.54,31+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,11871,20,SOHTA AMAGASA,M,JPN,19.67,31+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2767,21,PETER KURIC,M,SVK,21.79,31,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1871,22,ROSS FULKERSON,M,USA,13.78,28+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,587,23,JOSHUA FOURTEAU,M,FRA,21.79,28+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,356,24,TIES VANCRAEYNEST,M,BEL,21.73,24,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2493,25,CAMPBELL HARRISON,M,AUS,27.16,21,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2667,26,HANNES PUMAN,M,SWE,18.19,5,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,793,27,MIKEL ASIER LINACISORO MOLINA,M,ESP,28.34,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,505,28,LEO AVEZOU,M,FRA,28.94,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,544,29,ALISTAIR DUVAL,M,FRA,29.15,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1134,30,MILAN PRESKAR,M,SLO,30.03,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1135,31,MARTIN BERGANT,M,SLO,30.04,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,11675,32,MEJDI SCHALCK,M,FRA,31.04,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2014,33,CHRISTOPH HANKE,M,GER,31.44,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,11847,34,OSCAR BAUDRAND,M,CAN,33.2,,
