Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,773,1,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP,TOP,48-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1356,2,TOMÁS MRÁZEK,M,CZE,TOP,48-,46-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3577,3,JORG VERHOEVEN,M,NED,TOP,47+,41-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3129,4,CÉDRIC LACHAT,M,SUI,TOP,46+,37-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1476,5,VALERIY KRYUKOV,M,UKR,TOP,46,37-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1559,6,SEAN MCCOLL,M,CAN,TOP,46,35+
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4716,7,KLEMEN BECAN,M,SLO,TOP,46,31-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,772,8,PATXI USOBIAGA LAKUNZA,M,ESP,41-,47+,25-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3058,9,MAGNUS MIDTBOE,M,NOR,TOP,46-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1214,9,JAKOB SCHUBERT,M,AUT,TOP,46-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2032,11,SANGWON SON,M,KOR,TOP,42,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,5324,12,FLAVIEN GUERIMAND,M,FRA,40,42,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,437,13,ROMAIN DESGRANGES,M,FRA,41-,42-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4690,13,FABIEN DUGIT,M,FRA,41-,42-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3124,15,THOMAS TAUPORN,M,GER,40,41,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,448,16,THOMAS BALLET,M,FRA,TOP,41-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,419,17,MICHAËL FUSELIER,M,FRA,41-,39-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,447,17,MANUEL ROMAIN,M,FRA,41-,39-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2039,19,HYUNBIN MIN,M,KOR,40+,39-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4852,20,FELIPE CAMARGO,M,BRA,40+,36-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4585,21,CASPER TEN SIJTHOFF,M,NED,40+,33,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4841,22,GABOR SZEKELY,M,HUN,41-,31-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4937,23,KAZUMA WATANABE,M,JPN,40+,28,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2034,24,JAHA KIM,M,KOR,39,26+,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4582,25,MATEJ SOVA,M,SLO,40+,26-,
