Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1364,1,ADAM ONDRA,M,CZE,1.22,39+,TOP
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1129,2,DOMEN SKOFIC,M,SLO,9.5,33+,41
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1214,3,JAKOB SCHUBERT,M,AUT,2.29,39+,38+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1170,4,LUKA POTOCAR,M,SLO,9.5,29+,30
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,2574,5,ALEXANDER MEGOS,M,GER,3.97,36+,27
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1251,6,MATHIAS POSCH,M,AUT,16.32,29,26
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,11675,7,MEJDI SCHALCK,M,FRA,9.5,32,25+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,519,8,NAO MONCHOIS,M,FRA,9.72,30,25+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,492,9,HUGO PARMENTIER,M,FRA,11.68,28+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,547,10,PAUL JENFT,M,FRA,20.59,27,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,3361,11,RISHAT KHAIBULLIN,M,KAZ,6.54,26+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,532,12,SAM AVEZOU,M,FRA,9.87,26+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,584,13,DIEGO FOURBET,M,FRA,11.54,26+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1389,14,JAKUB KONECNY,M,CZE,19.29,26+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,854,15,MARCELLO BOMBARDI,M,ITA,12.33,26,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,544,16,ALISTAIR DUVAL,M,FRA,18.11,26,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,470,17,JEREMY BONDER,M,FRA,23.59,23,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,811,18,ALBERTO GINÉS LÓPEZ,M,ESP,3.97,22+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,765,19,PHILIPP MARTIN,M,GER,16.6,22+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,505,20,LEO AVEZOU,M,FRA,18.55,22,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,912,21,FILIP SCHENK,M,ITA,20.12,22,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,2014,22,CHRISTOPH HANKE,M,GER,18.11,21+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,3131,23,YANNICK FLOHÉ,M,GER,22.86,21+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1361,24,MARTIN STRANIK,M,CZE,15.56,20,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,314,25,LOÏC TIMMERMANS,M,BEL,20.2,20,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,953,26,DAVIDE MARCO COLOMBO,M,ITA,20.75,20,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,518,27,ADRIEN LEMAIRE,M,FRA,23.59,20,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,864,28,FRANCESCO VETTORATA,M,ITA,24.98,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,3422,29,JAN HOJER,M,GER,26.4,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1418,29,SIMON POTUCEK,M,CZE,26.4,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,320,31,NICOLAS COLLIN,M,BEL,28.62,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1158,32,ZIGA ZAJC,M,SLO,30.48,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,356,33,TIES VANCRAEYNEST,M,BEL,32.81,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,793,34,MIKEL ASIER LINACISORO MOLINA,M,ESP,33.05,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,3127,35,MAX KLEESATTEL,M,GER,33.16,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1135,36,MARTIN BERGANT,M,SLO,35.05,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1274,37,STEFAN SCHERZ,M,AUT,36.41,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,369,38,ARNO LUYPAERT,M,BEL,36.44,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,808,39,HÉCTOR BAZAN MARTÍN,M,ESP,37.01,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1134,40,MILAN PRESKAR,M,SLO,37.73,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1234,41,GEORG PARMA,M,AUT,38.5,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,865,42,LUDOVICO FOSSALI,M,ITA,40.23,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,339,42,SVEN LEMPEREUR,M,BEL,40.23,,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,1449,42,STEPAN POTUCEK,M,CZE,40.23,,
