Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1214,1,JAKOB SCHUBERT,AUT,9. [9.38],38+,36+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1364,2,ADAM ONDRA,CZE,1. [1.22],34,36+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2574,3,ALEXANDER MEGOS,GER,4. [4.69],35+,33.5
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2307,4,MEICHI NARASAKI,JPN,12. [12.37],34+,31+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1129,5,DOMEN SKOFIC,SLO,1. [2.24],39,29+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1389,6,JAKUB KONECNY,CZE,7. [8.89],34,29+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2291,6,TOMOAKI TAKATA,JPN,8. [9.35],34,29+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4299,8,SASCHA LEHMANN,SUI,6. [6.00],34,23
IFSC Climbing World Championships - Innsbruck (AUT) 2018,854,9,MARCELLO BOMBARDI,ITA,6. [8.14],34,20+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2332,10,KAI HARADA,JPN,10. [10.58],34,16+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1221,11,MAX RUDIGIER,AUT,4. [4.69],33,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3577,11,JORG VERHOEVEN,NED,8. [8.25],33,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,648,13,WILLIAM BOSI,GBR,9. [9.54],32+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,463,13,THOMAS JOANNES,FRA,12. [13.85],32+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2276,13,TOMOA NARASAKI,JPN,5. [6.24],32+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,314,13,LOÏC TIMMERMANS,BEL,7. [7.35],32+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1234,17,GEORG PARMA,AUT,13. [14.49],31+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2667,17,HANNES PUMAN,SWE,11. [12.12],31+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2336,17,SHUTA TANAKA,JPN,11. [12.69],31+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1741,20,SEAN BAILEY,USA,2. [3.54],27,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,79,21,ALEKSEY RUBTSOV,RUS,10. [10.58],24+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,855,22,STEFANO GHISOLFI,ITA,2. [1.73],23,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1773,23,RUDOLPH RUANA,USA,3. [5.36],22,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1170,24,LUKA POTOCAR,SLO,4. [5.66],19+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1489,24,FEDIR SAMOILOV,UKR,13. [13.36],19+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,864,24,FRANCESCO VETTORATA,ITA,3. [4.58],19+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1135,27,MARTIN BERGANT,SLO,14. [14.66],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2272,27,KOKORO FUJII,JPN,14. [14.31],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3131,29,YANNICK FLOHÉ,GER,15. [14.73],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3422,29,JAN HOJER,GER,15. [15.43],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2309,31,YOSHIYUKI OGATA,JPN,16. [15.43],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,65,31,EVGENII ZAZULIN,RUS,16. [17.94],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2052,33,JONGWON CHON,KOR,17. [17.39],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,320,33,NICOLAS COLLIN,BEL,17. [18.21],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1124,35,JERNEJ KRUDER,SLO,18. [20.15],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1251,35,MATHIAS POSCH,AUT,18. [17.78],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1559,37,SEAN MCCOLL,CAN,19. [20.58],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1361,37,MARTIN STRANIK,CZE,19. [17.78],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,61,39,MIKHAIL CHERNIKOV,RUS,20. [19.62],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,318,39,SIMON LORENZI,BEL,20. [21.74],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,649,39,JAMES POPE,GBR,20. [19.62],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3427,42,DIMITRI VOGT,SUI,21. [21.86],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,775,43,ERIC LOPEZ MATEOS,ESP,22. [20.06],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3989,43,YUVAL SHEMLA,ISR,22. [22.20],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,911,45,PIETRO BIAGINI,ITA,23. [22.52],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,308,45,STEPHANE HANSSENS,BEL,23. [20.48],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,172,45,VLADISLAV SHEVCHENKO,RUS,23. [22.52],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,773,48,RAMÓN JULIAN PUIGBLANQUE,ESP,24. [22.27],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,437,49,ROMAIN DESGRANGES,FRA,25. [23.22],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1134,49,MILAN PRESKAR,SLO,25. [22.39],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,792,51,BITTOR ESPARTA FRADE,ESP,26. [22.86],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1723,51,NOAH RIDGE,USA,26. [24.08],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1778,53,NATHANIEL COLEMAN,USA,27. [24.32],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3361,53,RISHAT KHAIBULLIN,KAZ,27. [25.26],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,523,55,MICKAEL MAWEM,FRA,28. [27.46],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2947,55,YUFEI PAN,CHN,28. [24.42],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,797,57,JONATAN FLOR VAZQUEZ,ESP,29. [28.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1593,57,LUCAS UCHIDA,CAN,29. [25.58],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,634,59,DAVID BARRANS,GBR,30. [28.35],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3901,59,RONNY ESCOBAR,CHI,30. [27.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,857,61,MICHAEL PICCOLRUAZ,ITA,31. [30.46],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2046,61,SUNGBO SEO,KOR,31. [28.43],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3983,63,ALEX KHAZANOV,ISR,32. [29.43],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2763,63,TOMAS PLEVKO,SVK,32. [31.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2041,65,HANWOOL KIM,KOR,33. [32.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2767,65,PETER KURIC,SVK,33. [32.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3998,65,NIMROD MARCUS,ISR,33. [31.82],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,173,65,SEMEN OVCHINNIKOV,RUS,33. [32.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2057,69,MINYOUNG LEE,KOR,34. [34.29],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,645,70,WILLIAM RIDAL,GBR,35. [34.90],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,103,71,SERGEI BYDTAEV,RUS,36. [32.79],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1384,71,VOJTECH TROJAN,CZE,36. [35.55],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,793,73,MIKEL ASIER LINACISORO MOLINA,ESP,37. [34.64],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2257,73,REI SUGIMOTO,JPN,37. [36.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3136,75,CESAR GROSSO,BRA,38. [35.64],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3991,75,RAM LEVIN,ISR,38. [37.97],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3358,77,ARTYOM DEVYATERIKOV,KAZ,39. [36.18],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3222,77,GALO HERNANDEZ,ECU,39. [38.16],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3213,77,DANNY VALENCIA,ECU,39. [38.16],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,490,80,MANUEL CORNU,FRA,40. [36.33],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3211,81,CARLOS GRANJA,ECU,41. [36.40],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1558,81,JASON HOLOWACH,CAN,41. [38.83],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2493,83,CAMPBELL HARRISON,AUS,42. [39.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3138,83,PEDRO FERREIRA NICOLOSO,BRA,42. [39.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3061,83,THILO JELDRIK SCHRÖTER,NOR,42. [39.19],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3460,86,GHOLAMALI BARATZADEH,IRI,43. [40.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2218,87,CHEUNG-CHI SHOJI CHAN,HKG,44. [40.20],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3172,87,SANTIAGO GARCIA,ARG,44. [41.38],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1754,89,JOHN BROSLER,USA,45. [41.73],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3141,89,FELIPE HO FOGANHOLO,BRA,45. [43.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,231,89,SERGEI TIUPYSHEV,RUS,45. [43.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2214,92,KA-CHUN YAU,HKG,46. [42.16],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1367,93,TOMAS BINTER,CZE,47. [43.87],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,776,93,JAVIER CANO BLAZQUEZ,ESP,47. [43.87],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1713,93,JOSH LEVIN,USA,47. [43.87],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3220,93,NICKOLAIE RIVADENEIRA,ECU,47. [43.87],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1502,93,MYKHAYIL TKACHUK,UKR,47. [42.66],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2840,98,MACIEJ DOBRZANSKI,POL,48. [45.25],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3903,99,BENJAMIN AYALA,CHI,49. [45.83],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2649,100,CHINGKHEINGANBA MAIBAM,IND,50. [49.07],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1052,101,CALRIN CURTIS,RSA,51. [45.97],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3147,101,JEAN OURIQUES,BRA,51. [49.50],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4003,103,OR MINIELY,ISR,52. [47.03],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3916,103,BENJAMIN VARGAS,CHI,52. [53.54],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1505,105,OLEKSII KRYNETSKYI,UKR,53. [53.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,7613,105,BASSA MAWEM,FRA,53. [50.25],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1418,107,SIMON POTUCEK,CZE,54. [50.99],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3728,107,GEORGE SANDERS,NZL,54. [54.74],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2769,109,ROBERT LUBY,SVK,55. [55.39],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2633,109,BHARATH PEREIRA,IND,55. [55.39],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2991,109,HUALONG SONG,CHN,55. [51.53],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2627,112,GAURAV KUMAR,IND,56. [54.98],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2073,113,DONGHYUN JANG,KOR,57. [56.00],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2076,113,YONGSU LEE,KOR,57. [56.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3208,115,ISAAC ESTEVEZ,ECU,58. [56.23],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3899,115,BORJA FARAH,CHI,58. [57.68],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3923,117,PEDRO BELLO,CHI,59. [58.22],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4001,117,YARDEN PILPEL,ISR,59. [57.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,865,119,LUDOVICO FOSSALI,ITA,60. [58.69],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4125,119,MATTHAIOS VALSAMIDIS,GRE,60. [58.50],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2761,121,STEFAN BEDNAR,SVK,61. [59.19],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4119,121,ORFEAS TSIAOUSIS,GRE,61. [59.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2845,123,MARCIN DZIENSKI,POL,62. [61.00],,
