Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1364,1,ADAM ONDRA,CZE,TOP  1. | TOP  1. [7.98],40+,39+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1559,2,SEAN MCCOLL,CAN,TOP  1. | TOP  1. [7.98],39,34+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,444,3,GAUTIER SUPPER,FRA,TOP  1. | TOP  1. [7.98],37,33+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1214,4,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [7.98],37+,30+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,437,5,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [7.98],40+,30
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2254,6,SACHI AMMA,JPN,TOP  1. | TOP  1. [7.98],40+,28+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2039,7,HYUNBIN MIN,KOR,37   21. | TOP  1. [12.70],42+,24+
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,773,8,RAMÓN JULIAN PUIGBLANQUE,ESP,TOP  1. | TOP  1. [7.98],40+,20
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,447,9,MANUEL ROMAIN,FRA,TOP  1. | TOP  1. [7.98],36+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,855,10,STEFANO GHISOLFI,ITA,TOP  1. | TOP  1. [7.98],36,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1129,11,DOMEN SKOFIC,SLO,TOP  1. | TOP  1. [7.98],34+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,864,12,FRANCESCO VETTORATA,ITA,38   20. | TOP  1. [12.25],33+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,448,13,THOMAS BALLET,FRA,TOP  1. | TOP  1. [7.98],32+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1127,14,URBAN PRIMOZIC,SLO,TOP  1. | 45+  15. [11.29],32+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3124,15,THOMAS TAUPORN,GER,36+  23. | 40+  24. [24.48],32+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1216,16,MARIO LECHNER,AUT,TOP  1. | TOP  1. [7.98],31+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1576,17,ELAN JONASMCRAE,CAN,37   21. | 42+  20. [20.99],30.5+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2033,18,JABEE KIM,KOR,TOP  1. | 39   30. [16.10],30+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,314,19,LOÏC TIMMERMANS,BEL,39+  17. | 41+  22. [19.56],30+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,5324,20,FLAVIEN GUERIMAND,FRA,39   18. | 40+  24. [21.72],24,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2271,21,NAOKI SHIMATANI,JPN,39   18. | 42+  20. [19.47],23+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1228,22,BERNHARD RÖCK,AUT,35+  25. | 43+  18. [21.72],23+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,4940,23,TATSUMI NITTA,JPN,TOP  1. | 43+  18. [12.54],23,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2276,24,TOMOA NARASAKI,JPN,35   27. | 44+  16. [21.30],23,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2259,25,NAOTO HAKAMADA,JPN,35+  25. | 41+  22. [23.95],22,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,463,26,THOMAS JOANNES,FRA,TOP  1. | 44+  16. [11.84],16+,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,6268,27,CLEMENT VERNAISON,FRA,35   27. | 39+  28. [28.00],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,854,28,MARCELLO BOMBARDI,ITA,33   30. | 39+  28. [29.24],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3581,29,ELKO SCHELLINGERHOUT,NED,31+  32. | 40+  24. [29.66],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,6185,30,LUDOVIC LEFEVRE,FRA,36+  23. | 27+  38. [29.88],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3125,31,SEBASTIAN HALENKE,GER,32   31. | 39   30. [30.75],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3985,32,YIFTACH KUSHNIR,ISR,17+  39. | 40+  24. [31.54],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,461,33,CHARLI BLEIN,FRA,34+  29. | 32   37. [32.76],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,4790,34,BENOIT HEINTZ,FRA,31+  32. | 38+  32. [33.23],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3982,35,OR WECHSLER,ISR,31+  32. | 35+  34. [34.25],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,3430,36,FRANZ KRAKENBERGER,SUI,31+  32. | 34+  35. [34.75],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,4945,37,LUKAS KÖB,AUT,31+  32. | 34   36. [35.24],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,2014,38,CHRISTOPH HANKE,GER,29+  38. | 37   33. [35.41],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,5597,39,EMMANUEL LOPEZ,FRA,31+  32. | 24   39. [36.68],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,6305,40,MARTIN KLEMSA,CZE,17   40. | 23   40. [40.25],,
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,1367,41,TOMAS BINTER,CZE,17   40. | 17   41. [40.75],,
