Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing World Championships - Paris (FRA) 2016,1364,1,ADAM ONDRA,M,CZE,1. [3.46],46+,TOP
IFSC Climbing World Championships - Paris (FRA) 2016,1214,2,JAKOB SCHUBERT,M,AUT,1. [3.00],43+,42+
IFSC Climbing World Championships - Paris (FRA) 2016,444,3,GAUTIER SUPPER,M,FRA,7. [7.07],44,41
IFSC Climbing World Championships - Paris (FRA) 2016,1129,4,DOMEN SKOFIC,M,SLO,5. [5.83],45+,38+
IFSC Climbing World Championships - Paris (FRA) 2016,437,5,ROMAIN DESGRANGES,M,FRA,1. [3.00],43+,38+
IFSC Climbing World Championships - Paris (FRA) 2016,1559,6,SEAN MCCOLL,M,CAN,1. [3.46],43,37+
IFSC Climbing World Championships - Paris (FRA) 2016,855,7,STEFANO GHISOLFI,M,ITA,6. [5.61],42+,37
IFSC Climbing World Championships - Paris (FRA) 2016,2273,8,KEIICHIRO KORENAGA,M,JPN,1. [3.00],42+,28
IFSC Climbing World Championships - Paris (FRA) 2016,773,9,RAMÓN JULIAN PUIGBLANQUE,M,ESP,1. [3.00],43,9+
IFSC Climbing World Championships - Paris (FRA) 2016,3125,10,SEBASTIAN HALENKE,M,GER,1. [3.46],42,
IFSC Climbing World Championships - Paris (FRA) 2016,93,11,DMITRII FAKIRIANOV,M,RUS,1. [3.46],41+,
IFSC Climbing World Championships - Paris (FRA) 2016,1127,12,URBAN PRIMOZIC,M,SLO,5. [5.83],39,
IFSC Climbing World Championships - Paris (FRA) 2016,314,13,LOÏC TIMMERMANS,M,BEL,12. [14.67],35+,
IFSC Climbing World Championships - Paris (FRA) 2016,864,13,FRANCESCO VETTORATA,M,ITA,7. [7.94],35+,
IFSC Climbing World Championships - Paris (FRA) 2016,2667,15,HANNES PUMAN,M,SWE,9. [10.25],31+,
IFSC Climbing World Championships - Paris (FRA) 2016,1489,16,FEDIR SAMOILOV,M,UKR,12. [14.67],30,
IFSC Climbing World Championships - Paris (FRA) 2016,3111,17,DAVID FIRNENBURG,M,GER,12. [14.67],26+,
IFSC Climbing World Championships - Paris (FRA) 2016,4299,17,SASCHA LEHMANN,M,SUI,9. [9.64],26+,
IFSC Climbing World Championships - Paris (FRA) 2016,979,19,ALBERTO GOTTA,M,ITA,11. [11.62],25+,
IFSC Climbing World Championships - Paris (FRA) 2016,1234,19,GEORG PARMA,M,AUT,10. [12.76],25+,
IFSC Climbing World Championships - Paris (FRA) 2016,2040,21,JIHWAN PARK,M,KOR,8. [8.57],25,
IFSC Climbing World Championships - Paris (FRA) 2016,3248,22,KEVIN HUSER,M,SUI,12. [12.02],24+,
IFSC Climbing World Championships - Paris (FRA) 2016,1389,23,JAKUB KONECNY,M,CZE,11. [13.75],22+,
IFSC Climbing World Championships - Paris (FRA) 2016,2261,24,MASAHIRO HIGUCHI,M,JPN,5. [4.90],21+,
IFSC Climbing World Championships - Paris (FRA) 2016,2271,25,NAOKI SHIMATANI,M,JPN,13. [12.50],21,
IFSC Climbing World Championships - Paris (FRA) 2016,463,26,THOMAS JOANNES,M,FRA,10. [9.95],13+,
IFSC Climbing World Championships - Paris (FRA) 2016,1221,26,MAX RUDIGIER,M,AUT,8. [8.75],13+,
IFSC Climbing World Championships - Paris (FRA) 2016,776,28,JAVIER CANO BLAZQUEZ,M,ESP,14. [13.46],,
IFSC Climbing World Championships - Paris (FRA) 2016,854,29,MARCELLO BOMBARDI,M,ITA,15. [15.00],,
IFSC Climbing World Championships - Paris (FRA) 2016,103,29,SERGEI BYDTAEV,M,RUS,15. [15.00],,
IFSC Climbing World Championships - Paris (FRA) 2016,2307,29,MEICHI NARASAKI,M,JPN,15. [15.49],,
IFSC Climbing World Championships - Paris (FRA) 2016,1741,32,SEAN BAILEY,M,USA,16. [15.75],,
IFSC Climbing World Championships - Paris (FRA) 2016,2014,33,CHRISTOPH HANKE,M,GER,17. [15.23],,
IFSC Climbing World Championships - Paris (FRA) 2016,3889,33,MARTIN TEKLES,M,GER,17. [16.20],,
IFSC Climbing World Championships - Paris (FRA) 2016,3897,35,TOMAS RAVANAL,M,CHI,18. [16.02],,
IFSC Climbing World Championships - Paris (FRA) 2016,3989,35,YUVAL SHEMLA,M,ISR,18. [16.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,1135,37,MARTIN BERGANT,M,SLO,19. [17.32],,
IFSC Climbing World Championships - Paris (FRA) 2016,2041,37,HANWOOL KIM,M,KOR,19. [17.45],,
IFSC Climbing World Championships - Paris (FRA) 2016,2042,39,SEUNGWOON CHO,M,KOR,20. [18.97],,
IFSC Climbing World Championships - Paris (FRA) 2016,3112,39,RUBEN FIRNENBURG,M,GER,20. [18.81],,
IFSC Climbing World Championships - Paris (FRA) 2016,880,41,STEFANO CARNATI,M,ITA,21. [19.44],,
IFSC Climbing World Championships - Paris (FRA) 2016,1576,41,ELAN JONASMCRAE,M,CAN,21. [18.94],,
IFSC Climbing World Championships - Paris (FRA) 2016,320,43,NICOLAS COLLIN,M,BEL,22. [21.17],,
IFSC Climbing World Championships - Paris (FRA) 2016,2057,43,MINYOUNG LEE,M,KOR,22. [19.74],,
IFSC Climbing World Championships - Paris (FRA) 2016,634,45,DAVID BARRANS,M,GBR,23. [22.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,2033,45,JABEE KIM,M,KOR,23. [20.27],,
IFSC Climbing World Championships - Paris (FRA) 2016,85,45,SERGEI LUZHETSKII,M,RUS,23. [20.27],,
IFSC Climbing World Championships - Paris (FRA) 2016,1476,48,VALERIY KRYUKOV,M,UKR,24. [22.58],,
IFSC Climbing World Championships - Paris (FRA) 2016,648,49,WILLIAM BOSI,M,GBR,25. [24.24],,
IFSC Climbing World Championships - Paris (FRA) 2016,172,49,VLADISLAV SHEVCHENKO,M,RUS,25. [23.87],,
IFSC Climbing World Championships - Paris (FRA) 2016,490,51,MANUEL CORNU,M,FRA,26. [24.59],,
IFSC Climbing World Championships - Paris (FRA) 2016,317,51,ANTOINE KAUFFMANN,M,BEL,26. [24.99],,
IFSC Climbing World Championships - Paris (FRA) 2016,3985,53,YIFTACH KUSHNIR,M,ISR,27. [26.72],,
IFSC Climbing World Championships - Paris (FRA) 2016,3582,53,TIM REUSER,M,NED,27. [25.42],,
IFSC Climbing World Championships - Paris (FRA) 2016,3982,53,OR WECHSLER,M,ISR,27. [26.72],,
IFSC Climbing World Championships - Paris (FRA) 2016,1709,56,CARLO TRAVERSI,M,USA,28. [26.22],,
IFSC Climbing World Championships - Paris (FRA) 2016,308,57,STEPHANE HANSSENS,M,BEL,29. [27.84],,
IFSC Climbing World Championships - Paris (FRA) 2016,649,57,JAMES POPE,M,GBR,29. [28.97],,
IFSC Climbing World Championships - Paris (FRA) 2016,61,59,MIKHAIL CHERNIKOV,M,RUS,30. [28.37],,
IFSC Climbing World Championships - Paris (FRA) 2016,2947,59,YUFEI PAN,M,CHN,30. [28.98],,
IFSC Climbing World Championships - Paris (FRA) 2016,1736,61,AUSTIN GEIMAN,M,USA,31. [32.23],,
IFSC Climbing World Championships - Paris (FRA) 2016,2068,61,JOONHA SHIN,M,KOR,31. [29.07],,
IFSC Climbing World Championships - Paris (FRA) 2016,1758,63,BENJAMIN HANNA,M,USA,32. [32.94],,
IFSC Climbing World Championships - Paris (FRA) 2016,775,63,ERIC LOPEZ MATEOS,M,ESP,32. [29.93],,
IFSC Climbing World Championships - Paris (FRA) 2016,2218,65,CHEUNG-CHI SHOJI CHAN,M,HKG,33. [33.23],,
IFSC Climbing World Championships - Paris (FRA) 2016,2493,65,CAMPBELL HARRISON,M,AUS,33. [32.23],,
IFSC Climbing World Championships - Paris (FRA) 2016,3358,67,ARTYOM DEVYATERIKOV,M,KAZ,34. [33.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,1744,67,BRENDAN MITCHELL,M,USA,34. [33.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,2761,69,STEFAN BEDNAR,M,SVK,35. [34.55],,
IFSC Climbing World Championships - Paris (FRA) 2016,3061,69,THILO JELDRIK SCHRÖTER,M,NOR,35. [34.00],,
IFSC Climbing World Championships - Paris (FRA) 2016,788,71,ÀLEX HERNÁNDEZ CASTILLA,M,ESP,36. [36.28],,
IFSC Climbing World Championships - Paris (FRA) 2016,1378,71,MARTIN JECH,M,CZE,36. [35.68],,
IFSC Climbing World Championships - Paris (FRA) 2016,312,73,SÉBASTIEN BERTHE,M,BEL,37. [36.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,1586,73,NATHAN SMITH,M,CAN,37. [36.75],,
IFSC Climbing World Championships - Paris (FRA) 2016,2428,75,PETAR IVANOV,M,BUL,38. [38.50],,
IFSC Climbing World Championships - Paris (FRA) 2016,4150,75,ROLANDS RUGENS,M,LAT,38. [37.73],,
IFSC Climbing World Championships - Paris (FRA) 2016,1367,77,TOMAS BINTER,M,CZE,39. [38.95],,
IFSC Climbing World Championships - Paris (FRA) 2016,2214,77,KA-CHUN YAU,M,HKG,39. [39.71],,
IFSC Climbing World Championships - Paris (FRA) 2016,3903,79,BENJAMIN AYALA,M,CHI,40. [39.97],,
IFSC Climbing World Championships - Paris (FRA) 2016,3901,79,RONNY ESCOBAR,M,CHI,40. [40.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,1502,81,MYKHAYIL TKACHUK,M,UKR,41. [40.89],,
IFSC Climbing World Championships - Paris (FRA) 2016,1581,81,MATTHEW WELLINGTON,M,CAN,41. [40.74],,
IFSC Climbing World Championships - Paris (FRA) 2016,798,83,IÑAKI ARANTZAMENDI IRUETA,M,ESP,42. [40.80],,
IFSC Climbing World Championships - Paris (FRA) 2016,1592,83,KYLE MURDOCH,M,CAN,42. [41.00],,
IFSC Climbing World Championships - Paris (FRA) 2016,1754,85,JOHN BROSLER,M,USA,43. [41.74],,
IFSC Climbing World Championships - Paris (FRA) 2016,2507,85,ALISTAIR EARLEY,M,AUS,43. [44.46],,
IFSC Climbing World Championships - Paris (FRA) 2016,3062,87,ROLF -MARTIN BJØRNGAARD,M,NOR,44. [42.24],,
IFSC Climbing World Championships - Paris (FRA) 2016,2422,87,NIKOLA PETROV,M,BUL,44. [45.48],,
IFSC Climbing World Championships - Paris (FRA) 2016,1626,87,TOSH SHERKAT,M,CAN,44. [42.24],,
IFSC Climbing World Championships - Paris (FRA) 2016,2217,90,CHI-FUNG AU,M,HKG,45. [45.87],,
IFSC Climbing World Championships - Paris (FRA) 2016,3586,91,MARK BRAND,M,NED,46. [46.20],,
IFSC Climbing World Championships - Paris (FRA) 2016,2726,91,DANIEL UNGUREANU,M,ROU,46. [43.50],,
IFSC Climbing World Championships - Paris (FRA) 2016,4062,93,ZORBEY AKTUYUN,M,TUR,47. [45.74],,
IFSC Climbing World Championships - Paris (FRA) 2016,4397,93,DIEGO LEQUERICA BUSCAGLIA,M,PER,47. [46.90],,
IFSC Climbing World Championships - Paris (FRA) 2016,3187,95,VANCO NAUNOV,M,MKD,48. [48.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,4230,95,SEBASTIAN PRIETO PERILLA,M,COL,48. [47.20],,
IFSC Climbing World Championships - Paris (FRA) 2016,1059,97,GREGORY RAYMOND BORMAN,M,RSA,49. [48.70],,
IFSC Climbing World Championships - Paris (FRA) 2016,2423,97,BOZHIDAR LYUBENOV,M,BUL,49. [47.49],,
IFSC Climbing World Championships - Paris (FRA) 2016,4175,99,NIRAJ KARKI,M,NEP,50. [50.22],,
IFSC Climbing World Championships - Paris (FRA) 2016,1054,99,OLIVER MARX,M,RSA,50. [48.44],,
IFSC Climbing World Championships - Paris (FRA) 2016,4064,101,OĞUZ KAAN BEĞEÇ,M,TUR,51. [49.96],,
IFSC Climbing World Championships - Paris (FRA) 2016,3188,101,VIKTOR TRPOVSKI,M,MKD,51. [50.23],,
IFSC Climbing World Championships - Paris (FRA) 2016,3186,103,VASIL TASEVSKI,M,MKD,52. [50.25],,
IFSC Climbing World Championships - Paris (FRA) 2016,4079,103,ALI ŞEN,M,TUR,52. [51.50],,
