Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1741,1,SEAN BAILEY,M,USA,8.31,43,34+
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,855,2,STEFANO GHISOLFI,M,ITA,11.62,46,32
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1361,3,MARTIN STRANIK,M,CZE,14.9,43,32
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,4299,4,SASCHA LEHMANN,M,SUI,6.0,47+,29
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1644,5,VICTOR BAUDRAND,M,CAN,5.61,41+,28+
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,854,6,MARCELLO BOMBARDI,M,ITA,10.39,41+,26+
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1170,7,LUKA POTOCAR,M,SLO,15.91,45,25+
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,547,8,PAUL JENFT,M,FRA,11.62,45+,25
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2261,9,MASAHIRO HIGUCHI,M,JPN,13.13,41+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2667,10,HANNES PUMAN,M,SWE,26.94,41+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3131,11,YANNICK FLOHÉ,M,GER,9.95,41,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2014,12,CHRISTOPH HANKE,M,GER,26.94,41,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,11675,13,MEJDI SCHALCK,M,FRA,19.9,40+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,811,14,ALBERTO GINÉS LÓPEZ,M,ESP,3.67,39+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3125,15,SEBASTIAN HALENKE,M,GER,20.17,39+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,11871,16,SOHTA AMAGASA,M,JPN,8.31,38+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,793,17,MIKEL ASIER LINACISORO MOLINA,M,ESP,16.57,38+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1134,18,MILAN PRESKAR,M,SLO,25.1,38+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,519,19,NAO MONCHOIS,M,FRA,26.94,38+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1274,20,STEFAN SCHERZ,M,AUT,14.9,37+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2004,21,ELLIS ERNSBERGER,M,USA,26.94,34,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1135,22,MARTIN BERGANT,M,SLO,11.49,33,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,11847,23,OSCAR BAUDRAND,M,CAN,17.23,33,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,584,24,DIEGO FOURBET,M,FRA,19.9,33,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1129,25,DOMEN SKOFIC,M,SLO,5.2,32,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,11390,26,SATONE YOSHIDA,M,JPN,2.6,30+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1871,27,ROSS FULKERSON,M,USA,21.21,30+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,4284,28,NINO GRÜNENFELDER,M,SUI,24.03,30+,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,696,29,HAMISH MCARTHUR,M,GBR,27.39,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1256,30,NICOLAI UZNIK,M,AUT,27.42,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,356,31,TIES VANCRAEYNEST,M,BEL,27.87,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3199,32,DYLAN CHUAT,M,SUI,31.46,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,320,32,NICOLAS COLLIN,M,BEL,31.46,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3422,32,JAN HOJER,M,GER,31.46,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1489,32,FEDIR SAMOILOV,M,UKR,31.46,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2493,36,CAMPBELL HARRISON,M,AUS,33.99,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1005,36,GIORGIO TOMATIS,M,ITA,33.99,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,516,38,ARSÈNE DUVAL,M,FRA,34.94,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,765,38,PHILIPP MARTIN,M,GER,34.94,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,492,38,HUGO PARMENTIER,M,FRA,34.94,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3989,41,YUVAL SHEMLA,M,ISR,35.87,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,518,42,ADRIEN LEMAIRE,M,FRA,36.95,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3596,43,LETO CAVÉ,M,NED,37.23,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3586,44,MARK BRAND,M,NED,38.96,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3427,45,DIMITRI VOGT,M,SUI,40.62,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1251,46,MATHIAS POSCH,M,AUT,40.99,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1029,47,GIOVANNI PLACCI,M,ITA,41.82,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,532,48,SAM AVEZOU,M,FRA,45.75,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1946,49,TIMOTHY KANG,M,USA,47.48,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3998,50,NIMROD MARCUS,M,ISR,48.2,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,373,51,HANNES VAN DUYSEN,M,BEL,48.91,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,544,52,ALISTAIR DUVAL,M,FRA,49.08,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,801,53,ANDONI ESPARTA FRADE,M,ESP,52.73,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1158,54,ZIGA ZAJC,M,SLO,52.92,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,93,55,DMITRII FAKIRIANOV,M,RUS,54.11,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1688,56,SEAN FAULKNER,M,CAN,54.48,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3066,57,LEO KETIL BØE,M,NOR,54.96,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2767,58,PETER KURIC,M,SVK,55.5,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1513,59,LEONID OSADCHYI,M,UKR,55.96,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1396,60,STEPAN VOLF,M,CZE,58.19,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,12815,61,PIETRO VIDI,M,ITA,59.14,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1434,62,JÁCHYM CINK,M,CZE,61.0,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,4303,63,PHILIPP GEISENHOFF,M,SUI,62.11,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3983,64,ALEX KHAZANOV,M,ISR,62.24,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,2763,65,TOMAS PLEVKO,M,SVK,62.37,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1436,65,JAN VOPAT,M,CZE,62.37,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,838,67,LLUC MACIÀ LLOBET,M,ESP,64.4,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,8861,68,FABIAN FÖRANDER,M,SWE,66.19,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,4003,69,OR MINIELY,M,ISR,66.95,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,505,70,LEO AVEZOU,M,FRA,67.97,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,11837,71,CHRISTIAN WAGNER,M,CHI,68.62,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3607,72,PAUL BRAND,M,NED,70.25,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,12863,73,VAIDOTAS MONSTAVICIUS,M,LTU,72.0,,
IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,3141,,FELIPE HO FOGANHOLO,M,BRA,DNS,,
