Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",437,1,ROMAIN DESGRANGES,FRA,TOP  1. | 35   18. [7.42],34,41
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1129,2,DOMEN SKOFIC,SLO,36+  11. | 37+  4. [8.80],34,37
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1489,3,FEDIR SAMOILOV,UKR,36+  11. | TOP  1. [5.57],39,35+
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3422,4,JAN HOJER,GER,35+  21. | 35+  9. [17.85],34+,35+
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2301,5,YUKI HADA,JPN,37   7. | 37   7. [7.71],34,35
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2014,6,CHRISTOPH HANKE,GER,37   7. | 30+  33. [17.25],34+,34
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3577,7,JORG VERHOEVEN,NED,TOP  1. | 35+  9. [5.70],34,33+
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1741,8,SEAN BAILEY,USA,36+  11. | 37+  4. [8.80],34+,32
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2667,9,HANNES PUMAN,SWE,30+  47. | TOP  1. [9.70],34,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2273,10,KEIICHIRO KORENAGA,JPN,38+  5. | 32   29. [12.04],34,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",855,11,STEFANO GHISOLFI,ITA,TOP  1. | 37+  4. [3.54],33+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2272,12,KOKORO FUJII,JPN,37   7. | 35   18. [13.67],33+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1389,13,JAKUB KONECNY,CZE,35+  21. | 35+  9. [17.85],33+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",463,14,THOMAS JOANNES,FRA,36+  11. | 35+  9. [14.20],33,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3125,15,SEBASTIAN HALENKE,GER,35+  21. | 35   18. [23.22],33,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3989,16,YUVAL SHEMLA,ISR,TOP  1. | 35+  9. [5.70],32,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",79,17,ALEKSEY RUBTSOV,RUS,35+  21. | 36+  8. [14.00],30+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",854,18,MARCELLO BOMBARDI,ITA,35+  21. | 35+  9. [17.85],30+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",320,19,NICOLAS COLLIN,BEL,34   32. | TOP  1. [8.00],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",172,20,VLADISLAV SHEVCHENKO,RUS,36+  11. | 35   18. [18.47],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",314,21,LOÏC TIMMERMANS,BEL,36+  11. | 34+  27. [20.65],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",864,22,FRANCESCO VETTORATA,ITA,32+  35. | 35+  9. [21.48],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3889,23,MARTIN TEKLES,GER,35+  21. | 35   18. [23.22],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",776,24,JAVIER CANO BLAZQUEZ,ESP,31+  42. | 35+  9. [23.78],25+,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",519,25,NAO MONCHOIS,FRA,36+  11. | 31+  30. [21.74],22,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3111,26,DAVID FIRNENBURG,GER,37+  6. | 30+  33. [14.49],21,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2851,27,PIOTR SCHAB,POL,36+  11. | 29   40. [25.21],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1221,28,MAX RUDIGIER,AUT,37   7. | 14   77. [25.58],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2041,29,HANWOOL KIM,KOR,34+  29. | 35   18. [25.69],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1124,30,JERNEJ KRUDER,SLO,36+  11. | 27+  44. [26.41],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",103,31,SERGEI BYDTAEV,RUS,27+  53. | 35+  9. [26.86],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2261,32,MASAHIRO HIGUCHI,JPN,33   33. | 35   18. [27.15],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2286,33,SHINICHIRO NOMURA,JPN,35+  21. | 30+  33. [29.28],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",318,34,SIMON LORENZI,BEL,32   37. | 35   18. [29.29],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",979,35,ALBERTO GOTTA,ITA,36+  11. | 23+  57. [29.72],,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1135,36,MARTIN BERGANT,SLO,35+  21. | 27+  44. [33.20],,
