Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1214,1,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [8.49],42+,41+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1364,2,ADAM ONDRA,CZE,TOP  1. | TOP  1. [8.49],41,40+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2254,3,SACHI AMMA,JPN,TOP  1. | TOP  1. [8.49],42+,39
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,444,4,GAUTIER SUPPER,FRA,TOP  1. | TOP  1. [8.49],42+,38
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2039,5,HYUNBIN MIN,KOR,TOP  1. | TOP  1. [8.49],44.5+,36+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,447,6,MANUEL ROMAIN,FRA,TOP  1. | TOP  1. [8.49],42,35+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,437,7,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [8.49],42+,27.5+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,773,8,RAMÓN JULIAN PUIGBLANQUE,ESP,TOP  1. | TOP  1. [8.49],44.5+,24+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1128,9,JURE RAZTRESEN,SLO,35+  18. | 37+  19. [19.47],39.5+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,61,10,MIKHAIL CHERNIKOV,RUS,TOP  1. | TOP  1. [8.49],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1559,10,SEAN MCCOLL,CAN,TOP  1. | TOP  1. [8.49],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,5033,12,SERGEJ EPIH,SLO,35+  18. | 37+  19. [19.47],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3125,13,SEBASTIAN HALENKE,GER,32+  26. | 38+  17. [21.33],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,93,14,DMITRII FAKIRIANOV,RUS,TOP  1. | 30+  38. [19.44],39,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,864,15,FRANCESCO VETTORATA,ITA,TOP  1. | TOP  1. [8.49],37,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4716,16,KLEMEN BECAN,SLO,32   27. | 37+  19. [24.17],37,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1127,17,URBAN PRIMOZIC,SLO,TOP  1. | TOP  1. [8.49],36.5+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,463,18,THOMAS JOANNES,FRA,TOP  1. | 38+  17. [12.55],35+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,314,19,LOÏC TIMMERMANS,BEL,34   21. | 35+  25. [24.46],35+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4783,20,AKITO MATSUSHIMA,JPN,33+  22. | TOP  1. [13.42],33+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1216,21,MARIO LECHNER,AUT,33   24. | 35+  25. [26.42],33+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1576,22,ELAN JONASMCRAE,CAN,33   24. | 35+  25. [26.42],28+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1481,23,ANTON MARDASHOV,UKR,32   27. | 36+  23. [25.88],27+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1129,24,DOMEN SKOFIC,SLO,TOP  1. | 41+  16. [12.00],26,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,855,25,STEFANO GHISOLFI,ITA,TOP  1. | TOP  1. [8.49],21+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3058,26,MAGNUS MIDTBOE,NOR,TOP  1. | TOP  1. [8.49],13+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,6307,27,GASPER PINTAR,SLO,32   27. | 35+  25. [28.50],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4948,28,NICOLA DE MATTIA,ITA,34+  20. | 30+  38. [28.98],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,6139,29,EDWARD HAMER,GBR,29+  32. | 36+  23. [29.49],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2033,30,JABEE KIM,KOR,29   43. | 37+  19. [29.86],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2259,31,NAOTO HAKAMADA,JPN,33+  22. | 30+  38. [30.74],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1135,32,MARTIN BERGANT,SLO,31   31. | 34+  34. [32.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4795,33,JURE BECAN,SLO,29+  32. | 35+  25. [32.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,854,33,MARCELLO BOMBARDI,ITA,29+  32. | 35+  25. [32.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1228,33,BERNHARD RÖCK,AUT,29+  32. | 35+  25. [32.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3982,33,OR WECHSLER,ISR,29+  32. | 35+  25. [32.47],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3985,37,YIFTACH KUSHNIR,ISR,32   27. | 30+  38. [34.60],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,6217,38,DAISUKE KASAHARA,JPN,29+  32. | 35   33. [34.94],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2014,39,CHRISTOPH HANKE,GER,29+  32. | 31+  37. [37.00],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4945,40,LUKAS KÖB,AUT,29   43. | 33+  35. [39.02],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2667,41,HANNES PUMAN,SWE,29+  32. | 30+  38. [39.42],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3889,41,MARTIN TEKLES,GER,29+  32. | 30+  38. [39.42],,
