Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1214,1,JAKOB SCHUBERT,M,AUT,TOP  1. | TOP  1. [8.49],42+,41+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1364,2,ADAM ONDRA,M,CZE,TOP  1. | TOP  1. [8.49],41,40+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2254,3,SACHI AMMA,M,JPN,TOP  1. | TOP  1. [8.49],42+,39
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,444,4,GAUTIER SUPPER,M,FRA,TOP  1. | TOP  1. [8.49],42+,38
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,2039,5,HYUNBIN MIN,M,KOR,TOP  1. | TOP  1. [8.49],44.5+,36+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,447,6,MANUEL ROMAIN,M,FRA,TOP  1. | TOP  1. [8.49],42,35+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,437,7,ROMAIN DESGRANGES,M,FRA,TOP  1. | TOP  1. [8.49],42+,27.5+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,773,8,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP  1. | TOP  1. [8.49],44.5+,24+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1128,9,JURE RAZTRESEN,M,SLO,35+  18. | 37+  19. [19.47],39.5+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,61,10,MIKHAIL CHERNIKOV,M,RUS,TOP  1. | TOP  1. [8.49],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1559,10,SEAN MCCOLL,M,CAN,TOP  1. | TOP  1. [8.49],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,5033,12,SERGEJ EPIH,M,SLO,35+  18. | 37+  19. [19.47],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,3125,13,SEBASTIAN HALENKE,M,GER,32+  26. | 38+  17. [21.33],39+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,93,14,DMITRII FAKIRIANOV,M,RUS,TOP  1. | 30+  38. [19.44],39,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,864,15,FRANCESCO VETTORATA,M,ITA,TOP  1. | TOP  1. [8.49],37,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,4716,16,KLEMEN BECAN,M,SLO,32   27. | 37+  19. [24.17],37,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,1127,17,URBAN PRIMOZIC,M,SLO,TOP  1. | TOP  1. [8.49],36.5+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,463,18,THOMAS JOANNES,M,FRA,TOP  1. | 38+  17. [12.55],35+,
