Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1214,1,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [7.86],33-,42
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,772,2,PATXI USOBIAGA LAKUNZA,ESP,TOP  1. | TOP  1. [7.86],34+,34-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1356,3,TOMÁS MRÁZEK,CZE,TOP  1. | TOP  1. [7.86],37,31
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,3124,4,THOMAS TAUPORN,GER,TOP  1. | TOP  1. [7.86],35-,29
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,773,5,RAMÓN JULIAN PUIGBLANQUE,ESP,31-  13. | TOP  1. [11.53],37,26
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4783,6,AKITO MATSUSHIMA,JPN,31-  13. | 72+  35. [22.14],33,26-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1213,7,DAVID LAMA,AUT,TOP  1. | TOP  1. [7.86],33-,26-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,447,8,MANUEL ROMAIN,FRA,TOP  1. | TOP  1. [7.86],34,23+
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4937,9,KAZUMA WATANABE,JPN,25   28. | TOP  1. [16.31],32-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,61,10,MIKHAIL CHERNIKOV,RUS,17-  43. | TOP  1. [20.33],31+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1364,11,ADAM ONDRA,CZE,TOP  1. | TOP  1. [7.86],31,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,444,12,GAUTIER SUPPER,FRA,TOP  1. | 90   19. [11.11],31,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,3058,13,MAGNUS MIDTBOE,NOR,31-  13. | 68+  37. [22.76],30-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2254,14,SACHI AMMA,JPN,TOP  1. | TOP  1. [7.86],28-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4716,14,KLEMEN BECAN,SLO,TOP  1. | TOP  1. [7.86],28-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5256,16,EDUARD MARIN GARCIA,ESP,28   20. | TOP  1. [13.78],28-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,845,17,FLAVIO CRESPI,ITA,27-  21. | 86   20. [22.00],28-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1361,18,MARTIN STRANIK,CZE,26+  24. | 86   20. [23.45],27+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5684,19,ALEXANDER SHOPRIN,RUS,30   16. | 75   32. [22.80],27-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,437,20,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [7.86],26,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1221,21,MAX RUDIGIER,AUT,TOP  1. | TOP  1. [7.86],21+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4582,22,MATEJ SOVA,SLO,29-  17. | TOP  1. [12.89],21-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4795,23,JURE BECAN,SLO,24-  33. | TOP  1. [17.71],21-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,65,24,EVGENII ZAZULIN,RUS,18   41. | TOP  1. [19.74],21-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2032,25,SANGWON SON,KOR,29-  17. | 76-  29. [22.91],21-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4940,26,TATSUMI NITTA,JPN,27-  21. | 86   20. [22.00],16-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5820,27,MAURICIO HUERTA,MEX,24   31. | 86   20. [26.32],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4870,28,KONSTANTIN SAVELYEV,RUS,27-  21. | 75   32. [26.74],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,778,29,VICTOR ESTELLER OCAÑA,ESP,25-  29. | 82+  26. [27.69],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4988,30,HIROKI TSUNODA,JPN,23+  34. | 86   20. [27.95],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5470,31,REMY BERGASSE,FRA,25-  29. | 82   27. [28.22],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,3422,32,JAN HOJER,GER,28+  19. | 56   43. [28.58],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4584,33,IGOR GUSAK,UKR,26+  24. | 74   34. [29.15],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2039,34,HYUNBIN MIN,KOR,24   31. | 76   28. [29.70],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2034,35,JAHA KIM,KOR,26+  24. | 68   38. [30.82],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1353,36,JAKUB HLAVACEK,CZE,25+  27. | 62   40. [33.07],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4809,37,MIKHAIL GOGOL,RUS,16-  45. | 84   25. [33.73],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,80,38,MIKHAIL KOCHETKOV,RUS,21+  38. | 76-  29. [33.99],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4801,39,ONDREJ SVUB,SVK,21-  40. | 76-  29. [34.64],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,3579,40,NICKY DE LEEUW,NED,23+  34. | 62   40. [37.92],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4864,41,IVAN KAUROV,RUS,23+  34. | 54+  44. [39.52],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,6022,42,TAKESHI ITO,JPN,23+  34. | 48   48. [41.92],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,6020,43,MICHAL ROZEK,CZE,21+  38. | 48+  47. [42.54],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,69,44,ALEKSEI SHCHERVIANIN,RUS,13+  50. | 70-  36. [42.64],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4938,45,STANISLAV POPLAVSKIY,RUS,18-  42. | 50+  45. [43.47],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5127,46,ADRIAN BAXTER,GBR,13+  50. | 64   39. [44.38],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4965,47,DAVID SATANEK,SVK,15+  47. | 60+  42. [44.43],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4808,48,JAKUB KOVACIK,SVK,16-  45. | 50   46. [45.75],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,6023,49,MARCEL DIPPON,GER,17-  43. | 48   48. [46.40],,
