Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,855,1,STEFANO GHISOLFI,ITA,3.0,42+,42+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,93,2,DMITRII FAKIRIANOV,RUS,11.51,40+,39+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1361,3,MARTIN STRANIK,CZE,5.66,39+,37+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1741,4,SEAN BAILEY,USA,8.0,42+,36
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,4299,5,SASCHA LEHMANN,SUI,9.25,37+,35
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1489,6,FEDIR SAMOILOV,UKR,9.54,37,35
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,811,7,ALBERTO GINÉS LÓPEZ,ESP,6.89,37,27+
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1170,8,LUKA POTOCAR,SLO,2.65,37,22
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1644,9,VICTOR BAUDRAND,CAN,19.49,37,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1129,10,DOMEN SKOFIC,SLO,4.36,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,3131,11,YANNICK FLOHÉ,GER,6.48,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2261,12,MASAHIRO HIGUCHI,JPN,13.78,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1251,13,MATHIAS POSCH,AUT,14.79,36+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,320,14,NICOLAS COLLIN,BEL,21.04,33+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,854,15,MARCELLO BOMBARDI,ITA,16.2,31.5+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,532,16,SAM AVEZOU,FRA,21.0,31.5+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,3125,17,SEBASTIAN HALENKE,GER,14.12,31.5,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,4284,18,NINO GRÜNENFELDER,SUI,27.21,31.5,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,696,19,HAMISH MCARTHUR,GBR,9.54,31+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,11871,20,SOHTA AMAGASA,JPN,19.67,31+,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,2767,21,PETER KURIC,SVK,21.79,31,
IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1871,22,ROSS FULKERSON,USA,13.78,28+,
