Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1129,1,DOMEN SKOFIC,SLO,TOP  1. | TOP  1. [6.00],37+,45+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",855,2,STEFANO GHISOLFI,ITA,TOP  1. | TOP  1. [6.00],34,45+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2039,3,HYUNBIN MIN,KOR,TOP  1. | 32+  10. [9.59],33+,38+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2368,4,HIDEMASA NISHIDA,JPN,TOP  1. | 26+  19. [12.33],33+,23
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2370,5,TAISEI HOMMA,JPN,36   18. | TOP  1. [9.25],34+,20+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",437,6,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [6.00],33+,20+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2301,7,YUKI HADA,JPN,TOP  1. | 33   9. [8.49],33+,20+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",4299,8,SASCHA LEHMANN,SUI,TOP  1. | 13   27. [14.83],33+,20+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1489,9,FEDIR SAMOILOV,UKR,TOP  1. | 32+  10. [9.59],32+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",320,10,NICOLAS COLLIN,BEL,36   18. | 24   20. [20.45],32+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2276,11,TOMOA NARASAKI,JPN,TOP  1. | TOP  1. [6.00],31+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",314,12,LOÏC TIMMERMANS,BEL,TOP  1. | 29   14. [10.58],31+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2309,13,YOSHIYUKI OGATA,JPN,TOP  1. | 27+  15. [11.49],31+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1221,14,MAX RUDIGIER,AUT,TOP  1. | TOP  1. [6.00],31,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",864,15,FRANCESCO VETTORATA,ITA,TOP  1. | 32+  10. [9.59],31,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1214,16,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [6.00],29+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1234,17,GEORG PARMA,AUT,32   23. | 32+  10. [16.26],28,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",854,18,MARCELLO BOMBARDI,ITA,36   18. | 27+  15. [17.71],27+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",857,19,MICHAEL PICCOLRUAZ,ITA,31+  24. | 24   20. [23.22],27+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2931,20,HAIBIN QU,CHN,TOP  1. | TOP  1. [6.00],25+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1576,21,ELAN JONASMCRAE,CAN,35+  21. | 24   20. [21.75],23+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2289,22,MINORU NAKANO,JPN,36+  17. | 27+  15. [16.75],21+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2261,23,MASAHIRO HIGUCHI,JPN,37+  16. | 24   20. [18.76],21+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1759,24,MARTIN KUHNEL,USA,31   26. | 24   20. [23.92],20+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2306,25,TAITO NAKAGAMI,JPN,35+  21. | 27+  15. [18.83],19+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1627,26,RAHUL SAPRA,CAN,23+  28. | 18+  25. [26.46],18,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1754,27,JOHN BROSLER,USA,26+  27. | 13   27. [27.25],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",7168,28,BRANDON BARRACLOUGH,CAN,20+  29. | 14+  26. [27.46],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",7167,29,WAN JAE JO,KOR,31+  24. | 6   31. [27.78],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1634,30,AIDAN DOYLE,CAN,19+  30. | 12   29. [29.50],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2845,31,MARCIN DZIENSKI,POL,9+  31. | 8   30. [30.50],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2214,32,KA-CHUN YAU,HKG,6   31. [31.75],,
