Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,1359,1,LIBOR HROZA,M,CZE,15.620,14.94
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4746,2,MAKSYM OSIPOV,M,UKR,17.050,18.51
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4745,3,LUKASZ SWIRK,M,POL,14.790,15.39
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4581,4,TOMASZ OLEKSY,M,POL,16.700,23.01
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,74,5,STANISLAV KOKORIN,M,RUS,15.900,16.52
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,48,6,SERGEI SINITCYN,M,RUS,15.600,18.90
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,64,7,SERGEY ABDRAKHMANOV,M,RUS,17.250,24.51
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,2838,8,JEDRZEJ KOMOSINSKI,M,POL,14.950,FALL
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4957,9,MICHEL SIROTTI,M,ITA,20.930,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,52,10,ALEXANDER PESHEKHONOV,M,RUS,22.790,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4753,11,SALAH BOULBAHAIEM,M,BEL,24.550,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4778,12,LUCAS PRETI,M,ITA,28.810,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,855,13,STEFANO GHISOLFI,M,ITA,35.480,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,856,14,LEONARDO GONTERO,M,ITA,36.210,
IFSC Climbing Worldcup (S) - Daone (ITA) 2009,4754,15,GYULA JUHASZ,M,HUN,43.020,
