Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",105,1,DMITRII TIMOFEEV,M,RUS,6.270,6.47
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",1359,2,LIBOR HROZA,M,CZE,6.340,7.28
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2929,3,QIXIN ZHONG,M,CHN,6.980,6.86
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4744,4,IVAN NOVIKOV,M,RUS,6.800,10.50
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",86,5,ARSENII SHEVCHENKO,M,RUS,6.810,6.53
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4745,6,LUKASZ SWIRK,M,POL,6.960,6.82
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",48,7,SERGEI SINITCYN,M,RUS,7.010,8.80
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",1480,8,DANYIL BOLDYREV,M,UKR,6.870,9.03
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2838,9,JEDRZEJ KOMOSINSKI,M,POL,6.930,6.85
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",56,10,EVGENII VAITSEKHOVSKII,M,RUS,6.500,7.01
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4747,11,OLEKSIY YURKO,M,UKR,7.180,7.01
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",1483,12,YAROSLAV GONTARYK,M,UKR,6.840,7.15
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",74,13,STANISLAV KOKORIN,M,RUS,6.560,7.18
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4884,14,EVGENY ASTASHKIN,M,RUS,6.950,7.41
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2932,15,NING ZHANG,M,CHN,7.390,7.43
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",64,16,SERGEY ABDRAKHMANOV,M,RUS,6.430,FALL
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4882,17,ZUFAR NIGMANOV,M,RUS,7.460,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",6146,18,SERGIY BARKOVSKYY,M,UKR,7.520,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",76,19,ARTEM SAVELYEV,M,RUS,7.650,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4990,20,YUHANG ZHANG,M,CHN,7.660,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",6042,21,VIACHESLAV VEDENCHUK,M,RUS,8.000,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",5026,22,LINCAI ZHONG,M,CHN,8.050,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",2942,23,GUANGDONG LI,M,CHN,8.280,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",4877,24,JIACUO SUOLANG,M,CHN,11.250,
