Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3471,1,REZA ALIPOUR SHENAZANDIFARD,M,IRI,5.726,5.63
IFSC Climbing World Championships - Innsbruck (AUT) 2018,7613,2,BASSA MAWEM,M,FRA,5.874,FALL
IFSC Climbing World Championships - Innsbruck (AUT) 2018,74,3,STANISLAV KOKORIN,M,RUS,6.044,6.02
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2929,4,QIXIN ZHONG,M,CHN,6.114,FALL
IFSC Climbing World Championships - Innsbruck (AUT) 2018,98,5,VLADISLAV DEULIN,M,RUS,6.016,5.90
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1492,6,KOSTIANTYN PAVLENKO,M,UKR,6.220,6.02
IFSC Climbing World Championships - Innsbruck (AUT) 2018,109,7,ALEKSANDR SHIKOV,M,RUS,5.891,6.36
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1372,8,JAN KRIZ,M,CZE,6.276,6.46
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2950,9,PENGHUI LIN,M,CHN,6.359,6.04
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2845,10,MARCIN DZIENSKI,M,POL,6.288,6.42
IFSC Climbing World Championships - Innsbruck (AUT) 2018,154,11,ALEKSANDR SHILOV,M,RUS,6.304,6.43
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1935,12,JORDAN FISHMAN,M,USA,6.383,8.97
IFSC Climbing World Championships - Innsbruck (AUT) 2018,105,13,DMITRII TIMOFEEV,M,RUS,6.331,12.23
IFSC Climbing World Championships - Innsbruck (AUT) 2018,865,14,LUDOVICO FOSSALI,M,ITA,6.193,FALSE START
IFSC Climbing World Championships - Innsbruck (AUT) 2018,856,15,LEONARDO GONTERO,M,ITA,6.259,FALL
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3362,16,AMIR MAIMURATOV,M,KAZ,6.373,FALSE START
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1801,17,JOE GOODACRE,M,USA,6.410,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2076,17,YONGSU LEE,M,KOR,6.410,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,195,19,ALMAZ NAGAEV,M,RUS,6.516,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3211,20,CARLOS GRANJA,M,ECU,6.527,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2276,21,TOMOA NARASAKI,M,JPN,6.697,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3361,22,RISHAT KHAIBULLIN,M,KAZ,6.718,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1263,23,LUKAS KNAPP,M,AUT,6.733,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,523,24,MICKAEL MAWEM,M,FRA,6.769,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3208,25,ISAAC ESTEVEZ,M,ECU,6.788,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3375,26,ALIMZHAN MYRZABEKOV,M,KAZ,6.798,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1278,27,TOBIAS PLANGGER,M,AUT,6.816,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4137,28,ROMAN KOVALYEV,M,KGZ,6.826,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2073,29,DONGHYUN JANG,M,KOR,6.856,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2218,30,CHEUNG-CHI SHOJI CHAN,M,HKG,6.862,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2943,31,GUANGFENG LI,M,CHN,7.016,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3213,32,DANNY VALENCIA,M,ECU,7.047,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3422,33,JAN HOJER,M,GER,7.079,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3220,34,NICKOLAIE RIVADENEIRA,M,ECU,7.104,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,490,35,MANUEL CORNU,M,FRA,7.170,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2272,36,KOKORO FUJII,M,JPN,7.283,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1713,37,JOSH LEVIN,M,USA,7.331,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2649,38,CHINGKHEINGANBA MAIBAM,M,IND,7.398,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3931,39,PHANUPHONG BUNPRAKOP,M,THA,7.435,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2991,40,HUALONG SONG,M,CHN,7.504,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3222,41,GALO HERNANDEZ,M,ECU,7.543,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2307,42,MEICHI NARASAKI,M,JPN,7.620,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2214,42,KA-CHUN YAU,M,HKG,7.620,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,793,44,MIKEL ASIER LINACISORO MOLINA,M,ESP,7.749,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3930,45,THATTANA RAKSACHAT,M,THA,7.795,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2332,46,KAI HARADA,M,JPN,7.810,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1773,47,RUDOLPH RUANA,M,USA,7.840,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2257,47,REI SUGIMOTO,M,JPN,7.840,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2947,49,YUFEI PAN,M,CHN,7.860,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,648,50,WILLIAM BOSI,M,GBR,7.884,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3358,51,ARTYOM DEVYATERIKOV,M,KAZ,7.949,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2057,52,MINYOUNG LEE,M,KOR,8.042,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4299,53,SASCHA LEHMANN,M,SUI,8.119,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1778,54,NATHANIEL COLEMAN,M,USA,8.149,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3136,55,CESAR GROSSO,M,BRA,8.184,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3131,56,YANNICK FLOHÉ,M,GER,8.203,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2041,57,HANWOOL KIM,M,KOR,8.219,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2463,58,GIORGI DJAPARIDZE,M,GEO,8.331,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3937,59,KRITSADAKORN THONGMUNG,M,THA,8.343,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3427,60,DIMITRI VOGT,M,SUI,8.380,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2265,61,KEITA WATABE,M,JPN,8.464,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,79,62,ALEKSEY RUBTSOV,M,RUS,8.518,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,857,63,MICHAEL PICCOLRUAZ,M,ITA,8.611,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1124,64,JERNEJ KRUDER,M,SLO,8.669,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1559,65,SEAN MCCOLL,M,CAN,8.729,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2840,66,MACIEJ DOBRZANSKI,M,POL,8.760,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3901,66,RONNY ESCOBAR,M,CHI,8.760,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,173,68,SEMEN OVCHINNIKOV,M,RUS,8.898,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3991,69,RAM LEVIN,M,ISR,8.901,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,854,70,MARCELLO BOMBARDI,M,ITA,8.982,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3460,71,GHOLAMALI BARATZADEH,M,IRI,9.010,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2767,71,PETER KURIC,M,SVK,9.010,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1052,73,CALRIN CURTIS,M,RSA,9.054,
