Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3471,1,REZA ALIPOUR SHENAZANDIFARD,M,IRI,5.610,5.54
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",109,2,ALEKSANDR SHIKOV,M,RUS,5.810,FALL
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",98,3,VLADISLAV DEULIN,M,RUS,6.040,5.79
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",7613,4,BASSA MAWEM,M,FRA,5.940,5.82
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",856,5,LEONARDO GONTERO,M,ITA,6.010,5.92
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1480,6,DANYIL BOLDYREV,M,UKR,5.850,6.04
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2929,7,QIXIN ZHONG,M,CHN,6.020,6.85
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1359,8,LIBOR HROZA,M,CZE,5.880,999.00
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",154,9,ALEKSANDR SHILOV,M,RUS,6.240,6.01
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",865,10,LUDOVICO FOSSALI,M,ITA,6.040,6.06
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",146,11,ARSENII BOGOMOLOV,M,RUS,6.360,6.12
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",92,12,GEORGY ARTAMONOV,M,RUS,6.380,6.14
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",74,13,STANISLAV KOKORIN,M,RUS,6.010,6.26
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1492,14,KOSTIANTYN PAVLENKO,M,UKR,6.430,6.33
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",861,15,ALESSANDRO SANTONI,M,ITA,6.530,6.36
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2845,16,MARCIN DZIENSKI,M,POL,5.950,999.00
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2996,17,JINXIN LI,M,CHN,6.560,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3362,18,AMIR MAIMURATOV,M,KAZ,6.680,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2960,19,FENGQI WANG,M,CHN,6.780,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2950,20,PENGHUI LIN,M,CHN,6.810,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2076,21,YONGSU LEE,M,KOR,6.880,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2944,22,ZHIXUAN CHEN,M,CHN,7.070,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2954,23,DICHONG HUANG,M,CHN,7.180,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3375,24,ALIMZHAN MYRZABEKOV,M,KAZ,7.340,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2947,25,YUFEI PAN,M,CHN,7.460,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3360,26,ALEXEY MOLCHANOV,M,KAZ,7.620,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3358,27,ARTYOM DEVYATERIKOV,M,KAZ,7.720,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3387,28,ANDREY YURIN,M,KAZ,8.200,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3367,29,ALEXEY PANFILOV,M,KAZ,8.540,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2975,30,SHUANGXI MO,M,CHN,8.560,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2046,31,SUNGBO SEO,M,KOR,8.640,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1559,32,SEAN MCCOLL,M,CAN,8.740,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2217,33,CHI-FUNG AU,M,HKG,8.800,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",776,34,JAVIER CANO BLAZQUEZ,M,ESP,9.230,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",803,35,SERGIO VERDASCO URIZAL,M,ESP,9.370,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",816,36,SERGIO PASTOR MARTÍNEZ,M,ESP,9.830,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",780,37,POL ROCA LOPEZ,M,ESP,10.000,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",797,38,JONATAN FLOR VAZQUEZ,M,ESP,10.680,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2033,39,JABEE KIM,M,KOR,10.690,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1576,40,ELAN JONASMCRAE,M,CAN,11.470,
