Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",1480,1,DANYIL BOLDYREV,M,UKR,6.670,6.11
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",86,2,ARSENII SHEVCHENKO,M,RUS,6.750,6.59
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",1483,3,YAROSLAV GONTARYK,M,UKR,6.400,6.20
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",74,4,STANISLAV KOKORIN,M,RUS,6.850,9.56
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",64,5,SERGEY ABDRAKHMANOV,M,RUS,6.540,6.322
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2929,6,QIXIN ZHONG,M,CHN,6.180,6.50
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",856,7,LEONARDO GONTERO,M,ITA,6.580,6.59
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",56,8,EVGENII VAITSEKHOVSKII,M,RUS,6.050,7.31
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2838,9,JEDRZEJ KOMOSINSKI,M,POL,6.770,6.55
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",6042,10,VIACHESLAV VEDENCHUK,M,RUS,6.680,6.61
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",1359,11,LIBOR HROZA,M,CZE,6.540,7.07
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",48,12,SERGEI SINITCYN,M,RUS,6.800,7.21
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2048,13,SUNGJOON CHAE,M,KOR,8.060,8.47
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2042,14,SEUNGWOON CHO,M,KOR,8.960,9.41
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",1559,15,SEAN MCCOLL,M,CAN,9.870,10.05
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",76,16,ARTEM SAVELYEV,M,RUS,7.330,FALL
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2037,17,PYEONGJU HWANG,M,KOR,10.890,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",2041,18,HANWOOL KIM,M,KOR,11.530,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012",1214,19,JAKOB SCHUBERT,M,AUT,12.830,
