Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1359,1,LIBOR HROZA,M,CZE,6.130,5.99
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,2929,2,QIXIN ZHONG,M,CHN,6.410,6.27
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,74,3,STANISLAV KOKORIN,M,RUS,6.490,6.24
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,2845,4,MARCIN DZIENSKI,M,POL,6.500,6.34
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,2838,5,JEDRZEJ KOMOSINSKI,M,POL,6.630,6.53
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,56,6,EVGENII VAITSEKHOVSKII,M,RUS,6.540,6.55
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,48,7,SERGEI SINITCYN,M,RUS,6.800,6.80
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,856,8,LEONARDO GONTERO,M,ITA,6.580,7.46
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1483,9,YAROSLAV GONTARYK,M,UKR,6.880,6.56
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,86,10,ARSENII SHEVCHENKO,M,RUS,6.960,6.79
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,4745,11,LUKASZ SWIRK,M,POL,6.890,6.80
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,4953,12,YOANN LE COUSTER,M,FRA,6.990,7.15
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,861,13,ALESSANDRO SANTONI,M,ITA,7.220,7.22
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1480,14,DANYIL BOLDYREV,M,UKR,6.860,FALL
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,5026,15,LINCAI ZHONG,M,CHN,7.250,FALL
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1485,16,VOLODYMYR ZINCHENKO,M,UKR,7.310,FALL
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,5916,17,KOSTIANTYN PODCHESOV,M,UKR,7.340,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,464,18,QUENTIN NAMBOT,M,FRA,7.380,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,6281,19,ANTON POLIAKOV,M,RUS,7.420,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,474,20,GUILLAUME MORO,M,FRA,7.470,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,6282,21,YEVGENIY CHELOMBYTKO,M,UKR,7.750,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,885,22,STANISLAO ZAMA,M,ITA,7.910,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1372,23,JAN KRIZ,M,CZE,7.920,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,4971,24,GIANLUCA SIROTTI,M,ITA,7.960,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,6283,25,ALESSANDRO BOULOS,M,ITA,8.030,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,865,26,LUDOVICO FOSSALI,M,ITA,8.210,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,902,27,DAVIDE BUOSO,M,ITA,8.610,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,1559,28,SEAN MCCOLL,M,CAN,8.830,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,2456,29,GIGA JANKHOTELI,M,GEO,9.300,
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,4747,30,OLEKSIY YURKO,M,UKR,FALL,
