Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",48,1,SERGEI SINITCYN,M,RUS,7.010,6.65
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",56,2,EVGENII VAITSEKHOVSKII,M,RUS,7.360,FALL
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",1359,3,LIBOR HROZA,M,CZE,7.010,6.93
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4745,4,LUKASZ SWIRK,M,POL,7.230,10.38
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2838,5,JEDRZEJ KOMOSINSKI,M,POL,7.290,6.94
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4882,6,ZUFAR NIGMANOV,M,RUS,8.230,7.25
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",3356,7,ALEXANDR NIGMATULIN,M,KAZ,7.830,7.43
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",74,8,STANISLAV KOKORIN,M,RUS,7.320,9.22
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",86,9,ARSENII SHEVCHENKO,M,RUS,7.680,8.11
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",1470,10,MAKSYM STYENKOVYY,M,UKR,7.620,8.20
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6041,11,SAYAT BOKANOV,M,KAZ,7.790,8.82
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",64,12,SERGEY ABDRAKHMANOV,M,RUS,7.170,8.93
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4744,13,IVAN NOVIKOV,M,RUS,6.700,9.77
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",856,14,LEONARDO GONTERO,M,ITA,7.930,10.33
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",1483,15,YAROSLAV GONTARYK,M,UKR,7.750,11.41
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",3360,16,ALEXEY MOLCHANOV,M,KAZ,8.070,FALL
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",855,17,STEFANO GHISOLFI,M,ITA,8.330,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4957,17,MICHEL SIROTTI,M,ITA,8.330,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6042,19,VIACHESLAV VEDENCHUK,M,RUS,8.370,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2167,20,CSABA KOMONDI,M,HUN,8.560,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6043,21,FABIAN BOSLER,M,GER,8.580,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",66,22,ARMAN TER-MINASYAN,M,RUS,8.590,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4969,23,MAXIMILIAN PORSCHA,M,GER,8.600,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6040,24,EREKLE MIKELADZE,M,GEO,8.690,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4971,24,GIANLUCA SIROTTI,M,ITA,8.690,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",72,26,YURY NOVITSKIY,M,RUS,8.760,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4751,27,BENCE GÁL,M,HUN,9.020,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6044,28,SIMON BOSLER,M,GER,9.030,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4752,29,MÁTÉ GÁL,M,HUN,9.600,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6045,30,ANDREAS LEEMANN,M,SUI,10.440,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",4150,31,ROLANDS RUGENS,M,LAT,11.760,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6046,32,JONAS KREIS,M,SUI,12.540,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",6047,33,MARTIN MICKA,M,CZE,14.900,
"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2454,34,GIORGI GABULDANI,M,GEO,16.820,
