Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",74,1,STANISLAV KOKORIN,M,RUS,6.510,6.81
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",3471,2,REZA ALIPOUR SHENAZANDIFARD,M,IRI,6.290,FALL
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1483,3,YAROSLAV GONTARYK,M,UKR,6.570,6.55
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2838,4,JEDRZEJ KOMOSINSKI,M,POL,6.680,FALL
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2845,5,MARCIN DZIENSKI,M,POL,6.200,6.20
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",109,6,ALEKSANDR SHIKOV,M,RUS,6.450,6.98
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1359,7,LIBOR HROZA,M,CZE,5.980,8.95
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",105,8,DMITRII TIMOFEEV,M,RUS,6.010,10.55
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",48,9,SERGEI SINITCYN,M,RUS,6.850,6.32
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",856,10,LEONARDO GONTERO,M,ITA,6.640,6.49
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",86,11,ARSENII SHEVCHENKO,M,RUS,6.630,6.61
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4745,12,LUKASZ SWIRK,M,POL,6.790,6.70
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",56,13,EVGENII VAITSEKHOVSKII,M,RUS,6.630,7.39
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",6303,14,"WENG KHIT, ADRIEL CHOO",M,SGP,6.530,10.91
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",2929,15,QIXIN ZHONG,M,CHN,6.040,FALL
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",3278,16,ASPAR ASPAR,M,INA,6.650,FALL
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",5026,17,LINCAI ZHONG,M,CHN,6.990,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",6281,18,ANTON POLIAKOV,M,RUS,7.000,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1485,19,VOLODYMYR ZINCHENKO,M,UKR,7.080,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",3281,20,ASHARI FAJRI,M,INA,7.230,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1480,21,DANYIL BOLDYREV,M,UKR,7.260,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4990,22,YUHANG ZHANG,M,CHN,7.500,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",6042,23,VIACHESLAV VEDENCHUK,M,RUS,7.600,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",1559,24,SEAN MCCOLL,M,CAN,9.070,
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",4934,25,SHINTA OZAWA,M,JPN,13.570,
