Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",7613,1,BASSA MAWEM,M,FRA,5.820,5.68
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3274,2,SABRI SABRI,M,INA,5.940,5.75
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",105,3,DMITRII TIMOFEEV,M,RUS,5.990,WILDCARD
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3278,4,ASPAR ASPAR,M,INA,5.690,FALSE START
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",74,5,STANISLAV KOKORIN,M,RUS,6.060,5.94
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3270,6,ALFIAN MUHAMMAD FAJRI,M,INA,6.220,7.31
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1480,7,DANYIL BOLDYREV,M,UKR,5.890,FALSE START
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3318,8,HINAYAH MUHAMMAD,M,INA,6.070,FALSE START
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",109,9,ALEKSANDR SHIKOV,M,RUS,5.890,5.96
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",154,10,ALEKSANDR SHILOV,M,RUS,6.230,5.96
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3276,11,SUFRIYANTO RINDI,M,INA,6.190,6.07
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2950,12,PENGHUI LIN,M,CHN,6.280,6.13
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1754,13,JOHN BROSLER,M,USA,6.240,6.19
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3316,14,PANGERAN SEPTO WIBOWO SIBURIAN,M,INA,6.150,6.30
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",865,15,LUDOVICO FOSSALI,M,ITA,6.200,6.67
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",146,16,ARSENII BOGOMOLOV,M,RUS,6.140,8.06
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",106,17,ARTEM KHABIBULLIN,M,RUS,6.310,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3258,18,YULIANTO ABUDZAR,M,INA,6.330,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",474,19,GUILLAUME MORO,M,FRA,6.370,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1492,20,KOSTIANTYN PAVLENKO,M,UKR,6.390,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",98,21,VLADISLAV DEULIN,M,RUS,6.410,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2845,21,MARCIN DZIENSKI,M,POL,6.410,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2943,23,GUANGFENG LI,M,CHN,6.430,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",861,24,ALESSANDRO SANTONI,M,ITA,6.490,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",856,25,LEONARDO GONTERO,M,ITA,6.520,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2965,26,YURONG DUAN,M,CHN,6.580,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3007,27,RONGQI LIANG,M,CHN,6.670,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3015,28,XUEBAN YANG,M,CHN,6.820,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",523,29,MICKAEL MAWEM,M,FRA,6.840,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3640,30,PAUL EMMANUEL RYAN,M,SGP,6.970,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2954,31,DICHONG HUANG,M,CHN,7.010,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2947,32,YUFEI PAN,M,CHN,7.030,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3013,33,YUXU LI,M,CHN,7.170,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2042,34,SEUNGWOON CHO,M,KOR,7.220,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2094,35,DONGHYEON KIM,M,KOR,7.480,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2063,36,JUNGJU KIM,M,KOR,7.500,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",490,37,MANUEL CORNU,M,FRA,7.510,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2045,38,HONGIL KIM,M,KOR,7.540,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2996,39,JINXIN LI,M,CHN,7.560,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3650,40,TAY KUAN LIANG,M,SGP,7.600,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2309,41,YOSHIYUKI OGATA,M,JPN,7.690,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2276,42,TOMOA NARASAKI,M,JPN,7.720,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2065,43,SEONGMIN EOM,M,KOR,7.800,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2272,44,KOKORO FUJII,M,JPN,7.810,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1472,45,SERGII TOPISHKO,M,UKR,7.830,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2041,46,HANWOOL KIM,M,KOR,7.890,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",857,47,MICHAEL PICCOLRUAZ,M,ITA,8.010,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2334,48,KEITA DOHI,M,JPN,8.120,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1559,49,SEAN MCCOLL,M,CAN,8.180,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1214,50,JAKOB SCHUBERT,M,AUT,8.270,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2217,51,CHI-FUNG AU,M,HKG,8.280,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2017,52,ALEXANDER AVERDUNK,M,GER,8.400,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3126,53,KIM MARSCHNER,M,GER,8.530,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1772,54,KAI LIGHTNER,M,USA,8.690,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3422,55,JAN HOJER,M,GER,9.090,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",882,55,RICCARDO PIAZZA,M,ITA,9.090,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2332,57,KAI HARADA,M,JPN,9.130,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3185,58,MORITZ HANS,M,GER,9.170,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",775,59,ERIC LOPEZ MATEOS,M,ESP,9.450,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",797,60,JONATAN FLOR VAZQUEZ,M,ESP,9.890,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",803,61,SERGIO VERDASCO URIZAL,M,ESP,10.040,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3651,62,MARK CHAN CHONG KIAT,M,SGP,10.250,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3728,63,GEORGE SANDERS,M,NZL,10.340,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3736,64,SAMUEL MUNDAY,M,NZL,12.510,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1558,65,JASON HOLOWACH,M,CAN,13.430,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3726,66,TYLER FLEURY,M,NZL,19.830,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2218,67,CHEUNG-CHI SHOJI CHAN,M,HKG,FALL,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2951,67,ZHIYONG OU,M,CHN,FALL,
