Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",74,1,STANISLAV KOKORIN,M,RUS,6.400,6.76
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",1480,2,DANYIL BOLDYREV,M,UKR,6.620,9.15
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",1359,3,LIBOR HROZA,M,CZE,6.320,6.25
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",56,4,EVGENII VAITSEKHOVSKII,M,RUS,6.350,6.58
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",7613,5,BASSA MAWEM,M,FRA,6.380,6.11
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",2845,6,MARCIN DZIENSKI,M,POL,6.310,6.21
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",1483,7,YAROSLAV GONTARYK,M,UKR,6.570,6.52
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",2929,8,QIXIN ZHONG,M,CHN,6.340,7.33
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",6281,9,ANTON POLIAKOV,M,RUS,6.730,6.37
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",3278,10,ASPAR ASPAR,M,INA,6.830,6.45
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",86,11,ARSENII SHEVCHENKO,M,RUS,6.830,6.56
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",48,12,SERGEI SINITCYN,M,RUS,6.760,6.80
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",2838,13,JEDRZEJ KOMOSINSKI,M,POL,7.180,6.85
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",4953,14,YOANN LE COUSTER,M,FRA,7.950,7.10
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",856,15,LEONARDO GONTERO,M,ITA,6.750,7.38
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",5026,16,LINCAI ZHONG,M,CHN,7.570,7.86
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",3361,17,RISHAT KHAIBULLIN,M,KAZ,8.050,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",1574,18,ROBERT STEWART-PATTERSON,M,CAN,8.610,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",3639,19,BRYAN AMIAS PILLAI,M,SGP,8.640,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",3930,20,THATTANA RAKSACHAT,M,THA,11.740,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",3929,21,WINAI RUANGRIT,M,THA,11.910,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014",6308,22,TERDPOL ARTAUI,M,THA,12.610,
