Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1359,1,LIBOR HROZA,M,CZE,5.760,6.44
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,7613,2,BASSA MAWEM,M,FRA,6.140,6.58
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,861,3,ALESSANDRO SANTONI,M,ITA,6.300,WILDCARD
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,2845,4,MARCIN DZIENSKI,M,POL,6.140,FALSE START
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1480,5,DANYIL BOLDYREV,M,UKR,6.320,5.75
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,74,6,STANISLAV KOKORIN,M,RUS,6.160,6.44
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,86,7,ARSENII SHEVCHENKO,M,RUS,6.570,6.45
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,464,8,QUENTIN NAMBOT,M,FRA,6.690,6.68
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,856,9,LEONARDO GONTERO,M,ITA,6.630,6.35
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,3208,10,ISAAC ESTEVEZ,M,ECU,6.790,6.43
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,2838,11,JEDRZEJ KOMOSINSKI,M,POL,6.670,6.51
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,109,12,ALEKSANDR SHIKOV,M,RUS,6.410,6.55
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,98,13,VLADISLAV DEULIN,M,RUS,6.620,6.64
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1483,14,YAROSLAV GONTARYK,M,UKR,6.530,6.72
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,56,15,EVGENII VAITSEKHOVSKII,M,RUS,6.250,8.34
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,2929,16,QIXIN ZHONG,M,CHN,5.950,8.37
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,4953,17,YOANN LE COUSTER,M,FRA,6.850,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,2849,18,RAFAL HALASA,M,POL,6.910,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1485,19,VOLODYMYR ZINCHENKO,M,UKR,6.930,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,865,20,LUDOVICO FOSSALI,M,ITA,7.020,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,105,21,DMITRII TIMOFEEV,M,RUS,7.360,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1574,22,ROBERT STEWART-PATTERSON,M,CAN,7.520,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,5026,23,LINCAI ZHONG,M,CHN,7.600,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,2856,24,MICHAL LEWICKI,M,POL,7.700,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,6353,25,KAROL DENIS,M,POL,7.760,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,6354,26,TOMMASO PASQUA,M,ITA,7.840,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,885,27,STANISLAO ZAMA,M,ITA,8.030,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1250,28,MATTHIAS ERBER,M,AUT,8.170,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,1559,29,SEAN MCCOLL,M,CAN,8.910,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,6361,30,JOSUE MANOSALVAS,M,ECU,8.940,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,6209,31,DOMINIC LABARGE,M,USA,8.990,
IFSC Climbing Worldcup (S) - Arco (ITA) 2014,85,32,SERGEI LUZHETSKII,M,RUS,FALSE START,
