Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3175,1,LEONEL DE LAS SALAS,M,VEN,21.680,16.17
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,56,2,EVGENII VAITSEKHOVSKII,M,RUS,18.850,16.25
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1470,3,MAKSYM STYENKOVYY,M,UKR,21.480,17.98
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,52,4,ALEXANDER PESHEKHONOV,M,RUS,20.380,18.82
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,48,5,SERGEI SINITCYN,M,RUS,18.360,16.59
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2929,6,QIXIN ZHONG,M,CHN,21.540,17.97
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4746,7,MAKSYM OSIPOV,M,UKR,19.890,FALL
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,3174,8,MANUEL ESCOBAR,M,VEN,19.330,FALL
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4745,9,LUKASZ SWIRK,M,POL,23.840,18.92
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2167,10,CSABA KOMONDI,M,HUN,24.910,19.88
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2838,11,JEDRZEJ KOMOSINSKI,M,POL,23.890,21.11
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4778,12,LUCAS PRETI,M,ITA,26.250,22.19
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4150,13,ROLANDS RUGENS,M,LAT,25.480,22.21
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4864,14,IVAN KAUROV,M,RUS,27.260,23.40
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,5930,15,DAVID LEDUC,M,BEL,25.280,26.20
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,5497,16,ALEKSEI PORTSEV,M,RUS,25.220,FALL
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,2822,17,JONAS BAUMANN,M,GER,28.080,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,5396,18,JÉRÔME DE BOECK,M,BEL,31.880,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,4753,19,SALAH BOULBAHAIEM,M,BEL,FALL,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,1359,19,LIBOR HROZA,M,CZE,FALL,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,5015,19,JURGEN LIS,M,BEL,FALL,
