Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1122,1,MINA MARKOVIC,SLO,TOP  1. | 49+  4. [3.16],52,45+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",315,2,ANAK VERHOEVEN,BEL,42+  5. | 50   3. [3.87],57,43+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",455,3,HÉLÈNE JANICOT,FRA,41+  7. | 47+  6. [7.48],42,38+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1224,4,MAGDALENA RÖCK,AUT,TOP  1. | TOP  1. [1.94],52+,37.5+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1222,5,KATHARINA POSCH,AUT,TOP  1. | 47+  6. [4.18],44+,33+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2035,6,JAIN KIM,KOR,TOP  1. | TOP  1. [1.94],58+,32+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1210,7,CHRISTINE SCHRANZ,AUT,42   6. | 41+  10. [8.49],40,19+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2287,8,AIKA TAJIMA,JPN,41+  7. | 47+  6. [7.48],45+,6+
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1121,9,MAJA STREMFELJ,SLO,38   13. | 39+  15. [14.75],38+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2251,10,YUKA KOBAYASHI,JPN,38   13. | 41+  10. [13.19],36+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",68,11,DINARA FAKHRITDINOVA,RUS,38   13. | 41+  10. [13.19],35+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3580,12,NIKKI VAN BERGEN,NED,38+  10. | 38+  16. [13.47],34+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2268,13,AYA ONOE,JPN,38+  10. | 42+  9. [9.95],34,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",1202,14,BARBARA BACHER,AUT,38+  10. | 38+  16. [13.47],32+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2047,15,SOL SA,KOR,38   13. | 41+  10. [13.19],31+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2267,16,RISA OTA,JPN,41+  7. | 48   5. [6.32],28+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3984,17,NETTA FREDMAN,ISR,37+  17. | 41+  10. [14.28],28+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2050,18,SOLAH KIM,KOR,33+  20. | 24+  20. [20.49],20,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3925,19,PUNTARIKA TUNYAVANICH,THA,26   21. | 23+  23. [21.98],8+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",6362,20,MIHYEON HWANG,KOR,22+  23. | 19+  25. [24.48],8+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2051,21,SEUNGHYUN KIM,KOR,22   25. | 20+  24. [24.74],8+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",6211,22,ANASTASIIA SAMOILINA,RUS,23   22. | 27+  19. [20.45],8,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3928,23,PRATTHANA RAKSACHAT,THA,21   27. | 24+  20. [23.81],8,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2053,24,HAIMI CHO,KOR,36+  18. | 36+  18. [18.00],5+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2055,25,MINSEON KIM,KOR,35+  19. | 24+  20. [19.97],5+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3926,26,WATCHAREEWAN TOMAS,THA,22+  23. | 19   27. [25.65],5+,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",4998,27,HYOJUNG KIM,KOR,18+  28. | 19+  25. [27.19],,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",3927,28,PANKAEW PLYPOOLSUP,THA,22   25. | 18+  30. [27.66],,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",6363,29,EUNKYUNG NAM,KOR,18+  28. | 19   27. [28.50],,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",2067,30,JIYEON JEON,KOR,12+  32. | 19   27. [29.93],,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",6364,31,MINJUNG JUNG,KOR,18+  28. | 11+  31. [30.22],,
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014",6213,32,WOONWHA JEONG,KOR,17   31. | 11+  31. [31.25],,
