Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,2080,1,CHAEHYUN SEO,KOR,TOP  1. | 29+  5. [6.48],38,34.5+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1226,2,JESSICA PILZ,AUT,TOP  1. | 29+  5. [6.48],34+,34.5
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1160,3,LUCKA RAKOVEC,SLO,36+  14. | 29+  5. [9.33],38+,34+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,315,4,ANAK VERHOEVEN,BEL,TOP  1. | 35+  3. [4.58],34+,34+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,2380,5,AI MORI,JPN,TOP  1. | TOP  1. [2.65],38+,20+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,2369,6,NATSUMI HIRANO,JPN,TOP  1. | 27+  8. [8.37],37+,20+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1161,7,MIA KRAMPL,SLO,TOP  1. | 32+  4. [5.29],34+,20+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,2278,8,MEI KOTAKE,JPN,TOP  1. | 23   19. [11.68],34+,20+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,2035,9,JAIN KIM,KOR,TOP  1. | 21+  24. [13.36],34+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1139,10,TJASA KALAN,SLO,TOP  1. | 17   29. [14.25],34+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1155,11,LANA SKUSEK,SLO,30   22. | 23+  15. [19.27],34+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,928,12,LAURA ROGORA,ITA,36+  14. | 27+  8. [12.04],30,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1147,13,JANJA GARNBRET,SLO,TOP  1. | 39+  2. [3.74],27+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,1750,14,KYRA CONDIE,USA,29   31. | 27+  8. [17.61],25+,
