Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1219,1,JOHANNA ERNST,F,AUT,TOP  1. | TOP  1. [8.75],TOP,TOP
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,2035,2,JAIN KIM,F,KOR,TOP  1. | TOP  1. [8.75],TOP,TOP
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1121,3,MAJA STREMFELJ,F,SLO,TOP  1. | TOP  1. [8.75],TOP,TOP
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1207,4,ANGELA EITER,F,AUT,42   18. | TOP  1. [12.37],56,51+
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,445,5,CHARLOTTE DURIF,F,FRA,TOP  1. | TOP  1. [8.75],55+,51-
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,438,6,CAROLINE CIAVALDINI,F,FRA,TOP  1. | TOP  1. [8.75],54-,50+
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,58,7,YANA CHERESHNEVA,F,RUS,TOP  1. | TOP  1. [8.75],52-,44-
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4535,8,ALEXANDRA EYER,F,SUI,TOP  1. | TOP  1. [8.75],51,43-
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1119,9,NATALIJA GROS,F,SLO,TOP  1. | TOP  1. [8.75],45,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1210,9,CHRISTINE SCHRANZ,F,AUT,TOP  1. | TOP  1. [8.75],45,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,2251,11,YUKA KOBAYASHI,F,JPN,TOP  1. | TOP  1. [8.75],44,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1122,11,MINA MARKOVIC,F,SLO,TOP  1. | TOP  1. [8.75],44,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,2253,13,AKIYO NOGUCHI,F,JPN,TOP  1. | TOP  1. [8.75],43-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,306,14,MURIEL SARKANY,F,BEL,TOP  1. | TOP  1. [8.75],41+,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4917,15,FLORENCE PINET,F,FRA,TOP  1. | 44-  17. [12.37],41,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,1202,16,BARBARA BACHER,F,AUT,35   23. | TOP  1. [13.98],40,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4922,17,ASJA GOSAR,F,SLO,TOP  1. | 43+  18. [12.73],40-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,848,18,JENNY LAVARDA,F,ITA,TOP  1. | 40-  23. [14.54],40-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,2823,19,JULIANE WURM,F,GER,TOP  1. | TOP  1. [8.75],39-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,2043,20,SEURAN HAN,F,KOR,37   22. | 41   19. [20.71],39-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,3580,21,NIKKI VAN BERGEN,F,NED,41+  19. | 41-  21. [19.97],31,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,427,22,CECILE AVEZOU,F,FRA,38-  21. | 37-  25. [22.91],31,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,3059,23,HANNAH MIDTBOE,F,NOR,38+  20. | 41   19. [19.75],30+,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4765,24,MALIN HOLMBERG,F,SWE,30-  25. | 40-  23. [24.24],29-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4925,25,JESSICA FAURE,F,FRA,25   27. | 30   26. [26.50],29-,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4916,26,MATHILDE BRUMAGNE,F,BEL,31   24. | 40+  22. [22.98],19+,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4762,27,MAGALI HAYEN,F,BEL,29+  26. | 24+  27. [26.74],,
IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,4921,28,HELENA ALEMAN SOBRINO,F,ESP,24+  28. | 24+  27. [27.75],,
