Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2035,1,JAIN KIM,F,KOR,TOP  1. | TOP  1. [4.18],28+,38
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3426,2,ANNE-SOPHIE KOLLER,F,SUI,TOP  1. | 45+  7. [7.25],28+,38
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1147,3,JANJA GARNBRET,F,SLO,TOP  1. | TOP  1. [4.18],33,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",466,4,JULIA CHANOURDIE,F,FRA,TOP  1. | TOP  1. [4.18],28+,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1812,5,ASHIMA SHIRAISHI,F,USA,TOP  1. | 45   9. [7.94],28,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",315,6,ANAK VERHOEVEN,F,BEL,TOP  1. | TOP  1. [4.18],28+,31+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1226,7,JESSICA PILZ,F,AUT,TOP  1. | 46+  5. [6.20],28+,31+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",642,8,MOLLY THOMPSON-SMITH,F,GBR,TOP  1. | 42+  11. [9.17],28+,20+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3060,9,TINA JOHNSEN HAFSAAS,F,NOR,TOP  1. | 42   14. [10.07],28,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1753,10,MARGO HAYES,F,USA,TOP  1. | 29   35. [15.76],28,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",928,11,LAURA ROGORA,F,ITA,TOP  1. | 45+  7. [7.25],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",467,12,SALOMÉ ROMAIN,F,FRA,TOP  1. | 36+  22. [12.41],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3130,13,KATHERINE CHOONG,F,SUI,42+  14. | 42   14. [14.25],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2267,14,RISA OTA,F,JPN,34   32. | 39   18. [24.19],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",55,15,EKATERINA KIPRIIANOVA,F,RUS,39+  17. | 34   23. [20.57],25+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1751,16,CLAIRE BUHRFEIND,F,USA,39+  17. | 31+  27. [22.05],25+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1750,17,KYRA CONDIE,F,USA,37+  23. | 33+  25. [24.99],23+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",456,18,MATHILDE BECERRA,F,FRA,40+  15. | 42+  11. [13.64],23,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1232,19,HANNAH SCHUBERT,F,AUT,37+  23. | 37   21. [22.68],20+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",860,20,CLAUDIA GHISOLFI,F,ITA,35   29. | 37+  20. [24.29],20+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1122,21,MINA MARKOVIC,F,SLO,TOP  1. | 46+  5. [6.20],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1486,22,IEVGENIIA KAZBEKOVA,F,UKR,39+  17. | 41   16. [16.97],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1811,23,BROOKE RABOUTOU,F,USA,40+  15. | 34   23. [19.09],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1724,24,DELANEY MILLER,F,USA,35   29. | 38   19. [23.67],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",455,25,HÉLÈNE JANICOT,F,FRA,38   21. | 43   10. [14.66],12+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2277,26,MOE YOSHIMURA,F,JPN,29   40. | 42+  11. [21.91],12+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1369,27,IVA ONDRA,F,CZE,31+  37. | 39+  17. [25.42],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1239,28,JULIA FISER,F,AUT,37+  23. | 29+  28. [27.56],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2047,28,SOL SA,F,KOR,37+  23. | 29+  28. [27.56],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1161,30,MIA KRAMPL,F,SLO,38   21. | 28+  37. [28.20],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",68,31,DINARA FAKHRITDINOVA,F,RUS,39   20. | 24+  40. [28.81],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",530,32,NOLWENN ARC,F,FRA,36+  27. | 29+  28. [29.20],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",669,33,HANNAH SLANEY,F,GBR,34+  31. | 29+  28. [31.00],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1139,34,TJASA KALAN,F,SLO,33   34. | 29+  28. [32.47],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",800,35,MURIEL RUÍZ DE LARRAMENDI ARANGOA,F,ESP,27   42. | 33+  25. [32.73],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2056,36,JIWON BAE,F,KOR,32   35. | 29+  28. [33.17],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1148,37,TJASA SLEMENSEK,F,SLO,36+  27. | 24   44. [35.37],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3984,38,NETTA FREDMAN,F,ISR,34   32. | 24+  40. [36.73],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1224,39,MAGDALENA RÖCK,F,AUT,23+  44. | 29+  28. [37.14],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3161,40,VALENTINA AGUADO,F,ARG,31+  37. | 25+  38. [38.25],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",848,41,JENNY LAVARDA,F,ITA,32   35. | 24+  40. [38.38],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2325,42,HOMARE TODA,F,JPN,21+  46. | 29   35. [40.85],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2051,43,SEUNGHYUN KIM,F,KOR,23+  44. | 25+  38. [41.39],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1708,44,MEAGAN MARTIN,F,USA,21+  46. | 24+  40. [44.16],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2386,45,MORIWAKI HONOKA,F,JPN,27+  41. | 22   51. [45.95],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",73,46,ANNA TSYGANOVA,F,RUS,21+  46. | 24   44. [46.24],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2055,47,MINSEON KIM,F,KOR,31+  37. | 18+  55. [46.95],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1803,48,NATALIA GROSSMAN,F,USA,24   43. | 22   51. [47.06],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1894,49,CHAUNCEY CARROLL,F,USA,18   51. | 24   44. [49.34],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",682,50,KITTY MORRISON,F,GBR,18   51. | 23+  48. [50.68],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",653,51,JENNIFER WOOD,F,GBR,18   51. | 22+  50. [51.72],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1619,52,BRONWEN KARNIS,F,CAN,18   51. | 21+  53. [53.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3911,53,ALEJANDRA CONTRERAS,F,CHI,18+  50. | 18+  55. [53.85],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",802,54,RUT CASAS MUR,F,ESP,19+  49. | 16+  62. [55.12],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",930,55,JANA MESSNER,F,ITA,8+  67. | 24   44. [55.21],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2666,56,KATRIN AMANN,F,SWE,18   51. | 18+  55. [55.70],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",87,56,IRINA KUZMENKO,F,RUS,18   51. | 18+  55. [55.70],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1575,58,PIA GRAHAM,F,CAN,17+  57. | 21+  53. [56.18],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2842,59,MONIKA PROKOPIUK-KAWECKA,F,POL,17+  57. | 18+  55. [58.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1739,59,MARISA ROMERO,F,USA,17+  57. | 18+  55. [58.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3209,61,ANDREA ROJAS,F,ECU,23   49. [59.40],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2488,62,LUCINDA ANN TURNBULL,F,AUS,17+  57. | 13+  64. [61.45],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1642,63,DANA MONTEITH,F,CAN,17+  57. | 12+  65. [62.64],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3218,64,EMILY GONZALEZ,F,ECU,17   62. | 15+  63. [62.75],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1617,65,CHLOE EARLE,F,CAN,7+  68. | 18+  55. [62.80],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3219,66,ALISSON VIZUETE,F,ECU,17   62. | 12+  65. [64.47],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2227,67,WAI-PING YU,F,HKG,12   66. | 12+  65. [66.25],,
