Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1219,1,JOHANNA ERNST,F,AUT,TOP  1. | TOP  1. [6.93],TOP,48+
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1122,2,MINA MARKOVIC,F,SLO,TOP  1. | TOP  1. [6.93],TOP,44-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,2263,3,MOMOKA ODA,F,JPN,TOP  1. | TOP  1. [6.93],35-,42-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1121,4,MAJA STREMFELJ,F,SLO,TOP  1. | TOP  1. [6.93],34+,42-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1207,5,ANGELA EITER,F,AUT,28-  21. | 36-  17. [19.67],34+,42-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,2253,6,AKIYO NOGUCHI,F,JPN,TOP  1. | TOP  1. [6.93],32+,42-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1712,7,SASHA DIGIULIAN,F,USA,TOP  1. | TOP  1. [6.93],34-,41
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,445,8,CHARLOTTE DURIF,F,FRA,TOP  1. | TOP  1. [6.93],34+,38-
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1210,9,CHRISTINE SCHRANZ,F,AUT,TOP  1. | TOP  1. [6.93],30+,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,438,10,CAROLINE CIAVALDINI,F,FRA,TOP  1. | TOP  1. [6.93],29-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5249,11,CHELSEA RUDE,F,USA,TOP  1. | 42+  13. [10.39],29-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,2267,12,RISA OTA,F,JPN,TOP  1. | TOP  1. [6.93],27-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5798,13,PAIGE CLAASSEN,F,USA,TOP  1. | 44-  12. [9.80],27-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1222,14,KATHARINA POSCH,F,AUT,TOP  1. | TOP  1. [6.93],26+,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1724,15,DELANEY MILLER,F,USA,29   19. | 36   16. [17.66],26,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,4755,16,ALEX JOHNSON,F,USA,TOP  1. | 34+  21. [13.11],25+,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1209,17,KATHARINA SAURWEIN,F,AUT,TOP  1. | 42+  13. [10.39],25-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1718,18,MICHAELA KIERSCH,F,USA,29   19. | 41+  15. [17.10],20,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1726,19,AUDREY SNIEZEK,F,USA,30   18. | 34+  21. [19.67],20-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1565,20,ALANNAH YIP,F,CAN,26+  24. | 34   23. [23.49],20-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5282,21,EMILY HARRINGTON,F,USA,32-  16. | 36-  17. [16.97],19-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5874,22,TIFFANY HENSLEY,F,USA,30+  17. | 36-  17. [17.49],19-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,6125,23,MAEGAN KELLEWAY,F,CAN,27+  23. | 29-  24. [23.49],19-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,6126,24,AMELIA METCALF,F,USA,10   28. | 22-  25. [26.46],17-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5883,25,ALYRENE DOREY,F,USA,28-  21. | 35   20. [20.74],15,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,6127,26,AMANDA SUTTON,F,USA,26   25. | 19-  26. [25.50],6-,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,1569,27,ALISON STEWART-PATTERSON,F,CAN,15-  26. | 15-  27. [26.74],,
IFSC Climbing Worldcup (L) - Boulder (USA) 2011,5218,28,TAN LENG GOH,F,SGP,14-  27. | 15-  27. [27.25],,
