Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1122,1,MINA MARKOVIC,F,SLO,TOP  1. | TOP  1. [14.58],41-,38+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,2253,2,AKIYO NOGUCHI,F,JPN,TOP  1. | TOP  1. [14.58],36-,37
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1219,3,JOHANNA ERNST,F,AUT,TOP  1. | TOP  1. [14.58],TOP,35-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,2251,4,YUKA KOBAYASHI,F,JPN,TOP  1. | TOP  1. [14.58],40+,35-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,438,5,CAROLINE CIAVALDINI,F,FRA,TOP  1. | TOP  1. [14.58],34,35-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,2035,6,JAIN KIM,F,KOR,TOP  1. | TOP  1. [14.58],TOP,33-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,445,7,CHARLOTTE DURIF,F,FRA,TOP  1. | TOP  1. [14.58],34,31+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1121,8,MAJA STREMFELJ,F,SLO,TOP  1. | TOP  1. [14.58],42+,30
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1207,9,ANGELA EITER,F,AUT,TOP  1. | TOP  1. [14.58],45-,26-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1119,10,NATALIJA GROS,F,SLO,TOP  1. | TOP  1. [14.58],34-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,848,10,JENNY LAVARDA,F,ITA,TOP  1. | TOP  1. [14.58],34-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,49,10,EVGENIIA MALAMID,F,RUS,TOP  1. | TOP  1. [14.58],34-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,442,13,ALIZÉE DUFRAISSE,F,FRA,TOP  1. | TOP  1. [14.58],31-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4535,14,ALEXANDRA EYER,F,SUI,TOP  1. | TOP  1. [14.58],30+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1210,15,CHRISTINE SCHRANZ,F,AUT,TOP  1. | TOP  1. [14.58],29+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,2823,15,JULIANE WURM,F,GER,TOP  1. | TOP  1. [14.58],29+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,306,17,MURIEL SARKANY,F,BEL,TOP  1. | TOP  1. [14.58],27-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1202,18,BARBARA BACHER,F,AUT,TOP  1. | TOP  1. [14.58],26-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,68,18,DINARA FAKHRITDINOVA,F,RUS,TOP  1. | TOP  1. [14.58],26-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,5644,18,CHRISTINA SCHMID,F,SUI,TOP  1. | TOP  1. [14.58],26-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,58,21,YANA CHERESHNEVA,F,RUS,TOP  1. | TOP  1. [14.58],25+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,2043,21,SEURAN HAN,F,KOR,TOP  1. | TOP  1. [14.58],25+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4917,23,FLORENCE PINET,F,FRA,TOP  1. | TOP  1. [14.58],25,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4922,24,ASJA GOSAR,F,SLO,TOP  1. | 32+  25. [20.62],21-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,427,25,CECILE AVEZOU,F,FRA,TOP  1. | TOP  1. [14.58],17-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4925,26,JESSICA FAURE,F,FRA,TOP  1. | 30-  26. [21.02],16-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4912,27,SARA AVOSCAN,F,ITA,TOP  1. | 28-  27. [21.82],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,3130,27,KATHERINE CHOONG,F,SUI,TOP  1. | 28-  27. [21.82],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4918,27,AMANDA ROHNER,F,SUI,TOP  1. | 28-  27. [21.82],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,1205,30,SABINE BACHER,F,AUT,TOP  1. | 27+  30. [22.58],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4916,31,MATHILDE BRUMAGNE,F,BEL,TOP  1. | 24-  31. [22.96],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,6026,32,ANA OGRINC,F,SLO,TOP  1. | 23   33. [23.86],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4702,32,OLENA OSTAPENKO,F,UKR,TOP  1. | 23   33. [23.86],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,4923,34,AGATA MODRZEJEWSKA,F,POL,20-  35. | 23+  32. [33.70],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,851,35,MANUELA VALSECCHI,F,ITA,24-  34. | 18+  36. [34.99],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,3979,36,VALERI KREMER,F,ISR,20-  35. | 20+  35. [35.25],,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,5955,37,MARIJA MILOSAVLJEVIC,F,SRB,9   37. | 11   37. [37.00],,
