Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2035,1,JAIN KIM,KOR,TOP  1. | TOP  1. [12.96],TOP,47+
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1121,2,MAJA STREMFELJ,SLO,TOP  1. | TOP  1. [12.96],38-,47+
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1122,3,MINA MARKOVIC,SLO,TOP  1. | TOP  1. [12.96],38,46-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,306,4,MURIEL SARKANY,BEL,TOP  1. | TOP  1. [12.96],38-,46-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1219,5,JOHANNA ERNST,AUT,TOP  1. | TOP  1. [12.96],38-,45
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,438,6,CAROLINE CIAVALDINI,FRA,TOP  1. | TOP  1. [12.96],38,45-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,445,7,CHARLOTTE DURIF,FRA,TOP  1. | TOP  1. [12.96],38-,45-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2251,7,YUKA KOBAYASHI,JPN,TOP  1. | TOP  1. [12.96],38-,45-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2253,7,AKIYO NOGUCHI,JPN,TOP  1. | TOP  1. [12.96],38-,45-
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4917,10,FLORENCE PINET,FRA,TOP  1. | TOP  1. [12.96],43+,43+
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1207,11,ANGELA EITER,AUT,TOP  1. | TOP  1. [12.96],38,43
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1210,12,CHRISTINE SCHRANZ,AUT,TOP  1. | TOP  1. [12.96],36+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,58,13,YANA CHERESHNEVA,RUS,TOP  1. | TOP  1. [12.96],36,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1202,14,BARBARA BACHER,AUT,TOP  1. | TOP  1. [12.96],36-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,442,14,ALIZÉE DUFRAISSE,FRA,TOP  1. | TOP  1. [12.96],36-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1119,14,NATALIJA GROS,SLO,TOP  1. | TOP  1. [12.96],36-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2823,17,JULIANE WURM,GER,TOP  1. | TOP  1. [12.96],33-,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,427,18,CECILE AVEZOU,FRA,TOP  1. | TOP  1. [12.96],32+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4535,18,ALEXANDRA EYER,SUI,TOP  1. | TOP  1. [12.96],32+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5403,18,NELLY KUDROVA,CZE,TOP  1. | TOP  1. [12.96],32+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,2043,21,SEURAN HAN,KOR,TOP  1. | TOP  1. [12.96],30,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4916,22,MATHILDE BRUMAGNE,BEL,60-  24. | TOP  1. [18.33],29,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,848,23,JENNY LAVARDA,ITA,TOP  1. | TOP  1. [12.96],25,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5473,24,LUCIE HROZOVA,CZE,58   26. | TOP  1. [19.26],23,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4922,25,ASJA GOSAR,SLO,58+  25. | TOP  1. [18.71],22+,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,49,26,EVGENIIA MALAMID,RUS,TOP  1. | TOP  1. [12.96],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5013,27,MALGORZATA KUSZTELAK,POL,54   28. | TOP  1. [19.80],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4552,28,ZUZANA CINTALOVA,SVK,58   26. | 80+  28. [27.24],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,5190,29,SONA HNIZDILOVA,CZE,54-  29. | 56-  30. [29.50],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4702,30,OLENA OSTAPENKO,UKR,52+  30. | 78   29. [29.98],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,4923,31,AGATA MODRZEJEWSKA,POL,52+  30. | 50+  31. [31.25],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1358,32,HELENA LIPENSKA,CZE,52+  30. | 50   33. [31.98],,
IFSC Climbing Worldcup (L) - Brno (CZE) 2009,1360,33,SILVIE RAJFOVA,CZE,48   33. | 50+  31. [32.24],,
