Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1121,1,MAJA STREMFELJ,F,SLO,41+,TOP,69+
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1207,2,ANGELA EITER,F,AUT,TOP,TOP,67-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,2035,3,JAIN KIM,F,KOR,42-,TOP,60-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4926,4,IRATI ANDA VILLANUEVA,F,ESP,38-,TOP,59-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,306,5,MURIEL SARKANY,F,BEL,37+,TOP,52-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,438,6,CAROLINE CIAVALDINI,F,FRA,37-,42-,47
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,2251,7,YUKA KOBAYASHI,F,JPN,37-,41,47-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4535,8,ALEXANDRA EYER,F,SUI,41,41-,47-
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1122,9,MINA MARKOVIC,F,SLO,37.5-,38-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1209,10,KATHARINA SAURWEIN,F,AUT,37+,38-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1119,11,NATALIJA GROS,F,SLO,41+,37-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1202,12,BARBARA BACHER,F,AUT,36,37-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4920,13,KINGA OCIEPKA,F,POL,37-,34-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5125,14,LUCKA FRANKO,F,SLO,33-,34-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,445,15,CHARLOTTE DURIF,F,FRA,25,34-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,848,16,JENNY LAVARDA,F,ITA,36+,33+,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,58,17,YANA CHERESHNEVA,F,RUS,41+,33,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1203,18,BETTINA SCHÖPF,F,AUT,25,33-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5514,19,NINA CAPREZ,F,SUI,33-,31,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,3578,20,VERA ZIJLSTRA,F,NED,33-,30-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5777,21,ANNE HOARAU,F,FRA,32+,30-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,1210,22,CHRISTINE SCHRANZ,F,AUT,32+,29+,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,309,23,CHLOÉ GRAFTIAUX,F,BEL,31-,26-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4916,24,MATHILDE BRUMAGNE,F,BEL,36,22-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5012,25,ANDREA BRIGITTA SZEKELY,F,HUN,33,22-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,2823,26,JULIANE WURM,F,GER,27-,22-,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,3133,27,JANINE CARDOSO,F,BRA,24,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5388,28,ALIX GRAFTIAUX,F,BEL,23-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4543,28,GERDA RAFFETSEDER,F,AUT,23-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5646,28,MAYAN SMITH-GOBAT,F,NZL,23-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4560,28,LINN KARIN STENDAL,F,NOR,23-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5818,32,DANIELA LOPEZ,F,VEN,21,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,443,33,MÉLANIE SANDOZ,F,FRA,18-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4491,33,VANESSA TAYLOR,F,FRA,18-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5782,35,ALIYA ISKAKOVA,F,KAZ,17,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,4689,36,HIU YING LIU,F,HKG,16-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5521,36,SARAH MATTHEWS,F,AUS,16-,,
IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,5819,38,ORQUIDEA LEÓN JUAREZ,F,MEX,9+,,
