Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1122,1,MINA MARKOVIC,SLO,TOP  1. | TOP  1. [10.22],45-,60
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1219,2,JOHANNA ERNST,AUT,TOP  1. | TOP  1. [10.22],TOP,60-
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1121,3,MAJA STREMFELJ,SLO,TOP  1. | TOP  1. [10.22],TOP,59+
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,438,4,CAROLINE CIAVALDINI,FRA,TOP  1. | TOP  1. [10.22],TOP,55-
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,306,5,MURIEL SARKANY,BEL,TOP  1. | TOP  1. [10.22],TOP,53-
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,2253,6,AKIYO NOGUCHI,JPN,TOP  1. | TOP  1. [10.22],TOP,52+
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,49,7,EVGENIIA MALAMID,RUS,TOP  1. | TOP  1. [10.22],TOP,51+
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4756,8,OLGA SHALAGINA,UKR,TOP  1. | TOP  1. [10.22],TOP,48-
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4535,9,ALEXANDRA EYER,SUI,TOP  1. | TOP  1. [10.22],41,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,58,10,YANA CHERESHNEVA,RUS,TOP  1. | TOP  1. [10.22],41-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1209,10,KATHARINA SAURWEIN,AUT,TOP  1. | TOP  1. [10.22],41-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4926,12,IRATI ANDA VILLANUEVA,ESP,TOP  1. | TOP  1. [10.22],40+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1119,13,NATALIJA GROS,SLO,TOP  1. | TOP  1. [10.22],40,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1203,14,BETTINA SCHÖPF,AUT,TOP  1. | TOP  1. [10.22],40-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,445,15,CHARLOTTE DURIF,FRA,48   22. | TOP  1. [14.62],40-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1202,16,BARBARA BACHER,AUT,TOP  1. | TOP  1. [10.22],39-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,68,17,DINARA FAKHRITDINOVA,RUS,TOP  1. | 38-  19. [14.46],38-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,848,18,JENNY LAVARDA,ITA,TOP  1. | 34-  24. [16.75],37+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4920,19,KINGA OCIEPKA,POL,45-  25. | TOP  1. [15.56],35-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,2823,20,JULIANE WURM,GER,TOP  1. | 34   22. [15.73],35-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,446,21,MARINE THÉVENET,FRA,TOP  1. | 34-  24. [16.75],35-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4917,22,FLORENCE PINET,FRA,TOP  1. | 33+  28. [17.71],35-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4670,23,BARBARA SCHRANZ,AUT,43-  29. | 34+  20. [24.59],34,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,2035,24,JAIN KIM,KOR,46+  24. | TOP  1. [15.10],32-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,1210,25,CHRISTINE SCHRANZ,AUT,TOP  1. | 34-  24. [16.75],21-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4922,26,ASJA GOSAR,SLO,45-  25. | 34   22. [23.95],20+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,3578,27,VERA ZIJLSTRA,NED,40-  32. | 34+  20. [25.61],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,3059,28,HANNAH MIDTBOE,NOR,43-  29. | 34-  24. [27.43],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5851,29,FRANZISKA SAURWEIN,AUT,43   27. | 33+  28. [28.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5403,30,NELLY KUDROVA,CZE,43   27. | 33   30. [29.20],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4702,31,OLENA OSTAPENKO,UKR,48   22. | 14   40. [30.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5828,32,AKI TANAKA,JPN,39   33. | 33   30. [31.98],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5422,33,MATHILDE COUCHOT,FRA,41+  31. | 29   34. [32.47],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,777,34,ANDREA CARTAS BARRERA,ESP,36-  35. | 33   30. [32.94],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4560,35,LINN KARIN STENDAL,NOR,37-  34. | 31   33. [33.50],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5925,36,ANNA MIKUSHKINA,RUS,29   36. | 26-  35. [35.50],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5926,37,ANNEMARIE-CAROLINE STANGACIU,ROU,22+  39. | 16-  36. [37.47],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,4982,38,CHUNHUA LI,CHN,28-  37. | 14.5   38. [38.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5106,38,MIRIAM MOOSBURGER,AUT,28-  37. | 14.5   38. [38.00],,
IFSC Climbing Worldcup (L) - Imst (AUT) 2008,5445,40,CUIFANG HE,CHN,19   40. | 15   37. [38.47],,
