Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1121,1,MAJA STREMFELJ,SLO,34+  15. | 50   6. [10.75],48-,51+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1122,2,MINA MARKOVIC,SLO,35-  6. | TOP  1. [5.00],44+,51+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1207,3,ANGELA EITER,AUT,39   2. | TOP  1. [2.24],TOP,48-
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,2035,4,JAIN KIM,KOR,TOP  1. | TOP  1. [1.58],TOP,47
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1210,5,CHRISTINE SCHRANZ,AUT,37-  4. | 50   6. [5.61],49+,47
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,445,6,CHARLOTTE DURIF,FRA,35-  6. | 49-  11. [11.40],51-,45-
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,58,7,YANA CHERESHNEVA,RUS,39-  3. | TOP  1. [2.74],41-,45-
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,2263,8,MOMOKA ODA,JPN,37-  4. | 49-  11. [7.65],44,29-
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1222,9,KATHARINA POSCH,AUT,34+  15. | 49-  11. [14.65],41-,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,438,10,CAROLINE CIAVALDINI,FRA,35-  6. | 50+  5. [7.07],40,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,4535,11,ALEXANDRA EYER,SUI,34+  15. | 50   6. [10.75],40,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,455,12,HÉLÈNE JANICOT,FRA,35-  6. | 49-  11. [11.40],40,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,3130,13,KATHERINE CHOONG,SUI,34+  15. | 46-  16. [16.50],40,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,2043,14,SEURAN HAN,KOR,35-  6. | 50-  9. [9.75],39,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1202,15,BARBARA BACHER,AUT,35-  6. | 43+  19. [13.78],39-,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,3247,16,REBEKKA STOTZ,SUI,35-  6. | 43-  20. [14.14],39-,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,4922,17,ASJA GOSAR,SLO,29-  25. | 33   25. [26.00],39-,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,446,18,MARINE THÉVENET,FRA,31   21. | 49-  11. [16.52],38+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,2047,19,SOL SA,KOR,30-  22. | 35-  23. [22.49],38+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,442,20,ALIZÉE DUFRAISSE,FRA,34   19. | 42-  21. [20.24],37,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,5031,21,TINA SUSTERSIC,SLO,29-  25. | 33   25. [26.00],36-,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,848,22,JENNY LAVARDA,ITA,34   19. | 44-  18. [18.73],34,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,4702,23,OLENA OSTAPENKO,UKR,29   23. | 46-  16. [19.69],34,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,5030,24,CHRISTINA STÜTZ,AUT,29-  25. | 41   22. [24.15],34,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,71,25,GALINA TERENTEVA,RUS,35-  6. | 33+  24. [15.49],33+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,2251,26,YUKA KOBAYASHI,JPN,35-  6. | 50-  9. [9.75],16,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,4919,27,STEPHANIE TRABER,FRA,29   23. | 30   30. [26.77],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,4921,28,HELENA ALEMAN SOBRINO,ESP,29-  25. | 30   30. [28.43],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,3979,29,VALERI KREMER,ISR,28-  30. | 33-  27. [28.46],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,5542,30,CELINE FERGEAU,FRA,28+  29. | 32-  29. [29.00],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,851,31,MANUELA VALSECCHI,ITA,23   32. | 32+  28. [29.93],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,1568,32,ELISE SETHNA,CAN,27-  31. | 28   32. [31.50],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,6110,33,YUKA KAGEYA,JPN,14   33. | 19   33. [33.00],,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,5819,34,ORQUIDEA LEÓN JUAREZ,MEX,14-  34. | 14-  34. [34.00],,
