Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1121,1,MAJA STREMFELJ,F,SLO,TOP,TOP,42-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4926,2,IRATI ANDA VILLANUEVA,F,ESP,38-,37,36-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5125,3,LUCKA FRANKO,F,SLO,37+,36+,36-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,438,4,CAROLINE CIAVALDINI,F,FRA,TOP,TOP,26+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,445,5,CHARLOTTE DURIF,F,FRA,37-,38-,26+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1122,6,MINA MARKOVIC,F,SLO,TOP,37,26+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4535,7,ALEXANDRA EYER,F,SUI,TOP,38-,18-
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,306,8,MURIEL SARKANY,F,BEL,TOP,TOP,16.5+
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1119,9,NATALIJA GROS,F,SLO,TOP,36,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,58,10,YANA CHERESHNEVA,F,RUS,TOP,36-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1210,10,CHRISTINE SCHRANZ,F,AUT,TOP,36-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4702,12,OLENA OSTAPENKO,F,UKR,37+,36-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1207,13,ANGELA EITER,F,AUT,TOP,35+,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4920,14,KINGA OCIEPKA,F,POL,TOP,34,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1202,15,BARBARA BACHER,F,AUT,38-,32,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4922,16,ASJA GOSAR,F,SLO,37-,31-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1209,16,KATHARINA SAURWEIN,F,AUT,37-,31-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1120,18,KATJA VIDMAR,F,SLO,TOP,30.5,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5329,19,MARTINA HARNISCH,F,AUT,37+,30-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4543,20,GERDA RAFFETSEDER,F,AUT,30,29-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5012,21,ANDREA BRIGITTA SZEKELY,F,HUN,29+,26-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,3578,22,VERA ZIJLSTRA,F,NED,31-,25,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,1203,23,BETTINA SCHÖPF,F,AUT,37-,23,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,4923,24,AGATA MODRZEJEWSKA,F,POL,28-,21-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5625,25,SANDRA BAKULIC,F,CRO,25-,19-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5849,26,OKSANA RAZNO,F,UKR,27,17-,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5769,27,ANAMARIA BOGACIU,F,ROU,21+,,
IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,5656,28,MAJA LOZIC,F,CRO,19-,,
