Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,1122,1,MINA MARKOVIC,F,SLO,TOP  1. | TOP  1. [5.24],TOP,57+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,1226,2,JESSICA PILZ,F,AUT,TOP  1. | TOP  1. [5.24],42+,57+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,315,3,ANAK VERHOEVEN,F,BEL,TOP  1. | TOP  1. [5.24],TOP,55+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,2035,4,JAIN KIM,F,KOR,TOP  1. | TOP  1. [5.24],TOP,39
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,455,5,HÉLÈNE JANICOT,F,FRA,TOP  1. | TOP  1. [5.24],42+,37+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,1139,6,TJASA KALAN,F,SLO,40   15. | TOP  1. [9.53],42,37+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,2267,7,RISA OTA,F,JPN,41   12. | 47+  11. [12.96],41+,37+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,2251,8,YUKA KOBAYASHI,F,JPN,39+  19. | 47+  11. [16.52],42+,36+
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,456,9,MATHILDE BECERRA,F,FRA,TOP  1. | 47+  11. [8.37],41,
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,2671,10,KAJSA ROSEN,F,SWE,TOP  1. | TOP  1. [5.24],39+,
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,49,11,EVGENIIA MALAMID,F,RUS,TOP  1. | 45+  18. [9.62],39+,
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,1222,12,KATHARINA POSCH,F,AUT,39   21. | TOP  1. [10.75],39+,
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,3247,13,REBEKKA STOTZ,F,SUI,40+  13. | 47+  11. [13.75],39+,
IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,466,14,JULIA CHANOURDIE,F,FRA,40   15. | TOP  1. [9.53],37+,
