Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1219,1,JOHANNA ERNST,AUT,TOP  1. | TOP  1. [10.68],TOP,TOP
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1207,2,ANGELA EITER,AUT,TOP  1. | TOP  1. [10.68],47,TOP
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,442,3,ALIZÉE DUFRAISSE,FRA,TOP  1. | TOP  1. [10.68],47-,40-
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,2035,4,JAIN KIM,KOR,TOP  1. | TOP  1. [10.68],48.5,39-
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1121,5,MAJA STREMFELJ,SLO,TOP  1. | TOP  1. [10.68],TOP,36
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,2251,6,YUKA KOBAYASHI,JPN,TOP  1. | TOP  1. [10.68],46+,32-
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,438,7,CAROLINE CIAVALDINI,FRA,TOP  1. | TOP  1. [10.68],48-,31
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1210,8,CHRISTINE SCHRANZ,AUT,TOP  1. | TOP  1. [10.68],46+,23+
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,4535,9,ALEXANDRA EYER,SUI,TOP  1. | TOP  1. [10.68],44,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,306,10,MURIEL SARKANY,BEL,TOP  1. | TOP  1. [10.68],43,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,4917,11,FLORENCE PINET,FRA,35+  26. | TOP  1. [15.72],42.5+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,49,12,EVGENIIA MALAMID,RUS,TOP  1. | TOP  1. [10.68],42.5,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,58,13,YANA CHERESHNEVA,RUS,TOP  1. | TOP  1. [10.68],42,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1122,13,MINA MARKOVIC,SLO,TOP  1. | TOP  1. [10.68],42,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1119,15,NATALIJA GROS,SLO,TOP  1. | TOP  1. [10.68],40-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,4922,16,ASJA GOSAR,SLO,TOP  1. | 38-  20. [15.68],40-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1712,17,SASHA DIGIULIAN,USA,TOP  1. | 32   25. [17.49],39.5,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,445,18,CHARLOTTE DURIF,FRA,TOP  1. | TOP  1. [10.68],39.5-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,454,19,MELISSA LE NEVE,FRA,TOP  1. | 37-  23. [16.61],32-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,848,20,JENNY LAVARDA,ITA,36+  24. | TOP  1. [15.10],31-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1205,21,SABINE BACHER,AUT,TOP  1. | 36-  24. [16.97],31-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1203,22,BETTINA SCHÖPF,AUT,TOP  1. | TOP  1. [10.68],29,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,3580,23,NIKKI VAN BERGEN,NED,TOP  1. | 37+  22. [16.25],26-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,4702,24,OLENA OSTAPENKO,UKR,35   27. | 38-  20. [23.53],22-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2009,1202,25,BARBARA BACHER,AUT,TOP  1. | 24.5   33. [19.90],21+,
