Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,2380,1,AI MORI,JPN,1.41,45+,30+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1147,2,JANJA GARNBRET,SLO,1.87,TOP,27+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1811,3,BROOKE RABOUTOU,USA,10.91,32+,23+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,2080,4,CHAEHYUN SEO,KOR,2.45,34+,22
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1226,5,JESSICA PILZ,AUT,6.32,32+,21+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1161,6,MIA KRAMPL,SLO,5.45,31+,21+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1803,7,NATALIA GROSSMAN,USA,9.89,31+,21+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,455,8,HÉLÈNE JANICOT,FRA,12.49,29,16+
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,642,9,MOLLY THOMPSON-SMITH,GBR,10.68,28+,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1153,10,VITA LUKAN,SLO,16.52,28+,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,3840,11,STASA GEJO,SRB,23.12,27+,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,3113,12,HANNAH MEUL,GER,19.25,27,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,2381,13,NATSUKI TANII,JPN,13.86,26,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,2357,14,FUTABA ITO,JPN,24.82,25,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,11783,15,RYU NAKAGAWA,JPN,17.97,24+,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1160,16,LUCKA RAKOVEC,SLO,8.25,24,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,928,17,LAURA ROGORA,ITA,13.86,20,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1130,18,KATJA DEBEVEC,SLO,20.95,20,
IFSC - Climbing World Cup (L) - Koper (SLO) 2022,1266,19,MATTEA PÖTZI,AUT,21.92,19+,
