Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2035,1,JAIN KIM,KOR,TOP  1. | TOP  1. [4.18],28+,38
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3426,2,ANNE-SOPHIE KOLLER,SUI,TOP  1. | 45+  7. [7.25],28+,38
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1147,3,JANJA GARNBRET,SLO,TOP  1. | TOP  1. [4.18],33,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",466,4,JULIA CHANOURDIE,FRA,TOP  1. | TOP  1. [4.18],28+,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1812,5,ASHIMA SHIRAISHI,USA,TOP  1. | 45   9. [7.94],28,32+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",315,6,ANAK VERHOEVEN,BEL,TOP  1. | TOP  1. [4.18],28+,31+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1226,7,JESSICA PILZ,AUT,TOP  1. | 46+  5. [6.20],28+,31+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",642,8,MOLLY THOMPSON-SMITH,GBR,TOP  1. | 42+  11. [9.17],28+,20+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3060,9,TINA JOHNSEN HAFSAAS,NOR,TOP  1. | 42   14. [10.07],28,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1753,10,MARGO HAYES,USA,TOP  1. | 29   35. [15.76],28,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",928,11,LAURA ROGORA,ITA,TOP  1. | 45+  7. [7.25],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",467,12,SALOMÉ ROMAIN,FRA,TOP  1. | 36+  22. [12.41],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3130,13,KATHERINE CHOONG,SUI,42+  14. | 42   14. [14.25],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2267,14,RISA OTA,JPN,34   32. | 39   18. [24.19],27+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",55,15,EKATERINA KIPRIIANOVA,RUS,39+  17. | 34   23. [20.57],25+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1751,16,CLAIRE BUHRFEIND,USA,39+  17. | 31+  27. [22.05],25+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1750,17,KYRA CONDIE,USA,37+  23. | 33+  25. [24.99],23+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",456,18,MATHILDE BECERRA,FRA,40+  15. | 42+  11. [13.64],23,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1232,19,HANNAH SCHUBERT,AUT,37+  23. | 37   21. [22.68],20+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",860,20,CLAUDIA GHISOLFI,ITA,35   29. | 37+  20. [24.29],20+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1122,21,MINA MARKOVIC,SLO,TOP  1. | 46+  5. [6.20],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1486,22,IEVGENIIA KAZBEKOVA,UKR,39+  17. | 41   16. [16.97],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1811,23,BROOKE RABOUTOU,USA,40+  15. | 34   23. [19.09],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1724,24,DELANEY MILLER,USA,35   29. | 38   19. [23.67],15+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",455,25,HÉLÈNE JANICOT,FRA,38   21. | 43   10. [14.66],12+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2277,26,MOE YOSHIMURA,JPN,29   40. | 42+  11. [21.91],12+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1369,27,IVA ONDRA,CZE,31+  37. | 39+  17. [25.42],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1239,28,JULIA FISER,AUT,37+  23. | 29+  28. [27.56],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2047,28,SOL SA,KOR,37+  23. | 29+  28. [27.56],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1161,30,MIA KRAMPL,SLO,38   21. | 28+  37. [28.20],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",68,31,DINARA FAKHRITDINOVA,RUS,39   20. | 24+  40. [28.81],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",530,32,NOLWENN ARC,FRA,36+  27. | 29+  28. [29.20],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",669,33,HANNAH SLANEY,GBR,34+  31. | 29+  28. [31.00],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1139,34,TJASA KALAN,SLO,33   34. | 29+  28. [32.47],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",800,35,MURIEL RUÍZ DE LARRAMENDI ARANGOA,ESP,27   42. | 33+  25. [32.73],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2056,36,JIWON BAE,KOR,32   35. | 29+  28. [33.17],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1148,37,TJASA SLEMENSEK,SLO,36+  27. | 24   44. [35.37],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3984,38,NETTA FREDMAN,ISR,34   32. | 24+  40. [36.73],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1224,39,MAGDALENA RÖCK,AUT,23+  44. | 29+  28. [37.14],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3161,40,VALENTINA AGUADO,ARG,31+  37. | 25+  38. [38.25],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",848,41,JENNY LAVARDA,ITA,32   35. | 24+  40. [38.38],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2325,42,HOMARE TODA,JPN,21+  46. | 29   35. [40.85],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2051,43,SEUNGHYUN KIM,KOR,23+  44. | 25+  38. [41.39],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1708,44,MEAGAN MARTIN,USA,21+  46. | 24+  40. [44.16],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2386,45,MORIWAKI HONOKA,JPN,27+  41. | 22   51. [45.95],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",73,46,ANNA TSYGANOVA,RUS,21+  46. | 24   44. [46.24],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2055,47,MINSEON KIM,KOR,31+  37. | 18+  55. [46.95],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1803,48,NATALIA GROSSMAN,USA,24   43. | 22   51. [47.06],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1894,49,CHAUNCEY CARROLL,USA,18   51. | 24   44. [49.34],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",682,50,KITTY MORRISON,GBR,18   51. | 23+  48. [50.68],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",653,51,JENNIFER WOOD,GBR,18   51. | 22+  50. [51.72],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1619,52,BRONWEN KARNIS,CAN,18   51. | 21+  53. [53.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3911,53,ALEJANDRA CONTRERAS,CHI,18+  50. | 18+  55. [53.85],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",802,54,RUT CASAS MUR,ESP,19+  49. | 16+  62. [55.12],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",930,55,JANA MESSNER,ITA,8+  67. | 24   44. [55.21],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2666,56,KATRIN AMANN,SWE,18   51. | 18+  55. [55.70],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",87,56,IRINA KUZMENKO,RUS,18   51. | 18+  55. [55.70],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1575,58,PIA GRAHAM,CAN,17+  57. | 21+  53. [56.18],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2842,59,MONIKA PROKOPIUK-KAWECKA,POL,17+  57. | 18+  55. [58.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1739,59,MARISA ROMERO,USA,17+  57. | 18+  55. [58.50],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3209,61,ANDREA ROJAS,ECU,23   49. [59.40],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2488,62,LUCINDA ANN TURNBULL,AUS,17+  57. | 13+  64. [61.45],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1642,63,DANA MONTEITH,CAN,17+  57. | 12+  65. [62.64],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3218,64,EMILY GONZALEZ,ECU,17   62. | 15+  63. [62.75],,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1617,65,CHLOE EARLE,CAN,7+  68. | 18+  55. [62.80],,
