Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1226,1,JESSICA PILZ,AUT,TOP  1. | 40+  5. [4.95],TOP,TOP
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1147,2,JANJA GARNBRET,SLO,TOP  1. | TOP  1. [2.65],42,TOP
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2253,3,AKIYO NOGUCHI,JPN,TOP  1. | TOP  1. [2.65],35+,43+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1161,4,MIA KRAMPL,SLO,46+  7. | 38+  10. [10.31],41+,37+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2278,5,MEI KOTAKE,JPN,45+  12. | 38+  10. [12.75],35+,36+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1122,6,MINA MARKOVIC,SLO,46+  7. | 40+  5. [7.71],35+,35
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1139,7,TJASA KALAN,SLO,TOP  1. | 40+  5. [4.95],35+,32
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2287,8,AIKA TAJIMA,JPN,45+  12. | 40+  5. [9.54],44,30+
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1210,9,CHRISTINE SCHRANZ,AUT,40+  20. | 38+  10. [16.01],34+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2035,10,JAIN KIM,KOR,TOP  1. | TOP  1. [2.65],33+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1232,11,HANNAH SCHUBERT,AUT,TOP  1. | 40+  5. [4.95],33+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2357,12,FUTABA ITO,JPN,45+  12. | 41+  4. [7.21],32+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1239,13,JULIA FISER,AUT,46+  7. | 34   20. [13.52],32,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",462,14,MANON HILY,FRA,46   11. | 34   20. [15.38],32,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2268,15,AYA ONOE,JPN,40+  20. | 38+  10. [16.01],31,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",469,16,FANNY GIBERT,FRA,35   27. | 38+  10. [18.54],29+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",328,17,HELOÏSE DOUMONT,BEL,44+  16. | 34   20. [18.55],28+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",68,18,DINARA FAKHRITDINOVA,RUS,46+  7. | 32+  24. [14.28],28,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2371,19,MIU KURITA,JPN,39   22. | 38+  10. [16.58],24+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3060,20,TINA JOHNSEN HAFSAAS,NOR,43+  17. | 34   20. [19.67],24+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1222,21,KATHARINA POSCH,AUT,43+  17. | 34+  17. [18.00],24,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",7164,22,HONGCHUN XIANG,CHN,37   25. | 36+  16. [20.00],24,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2501,23,OCEANIA MACKENZIE,AUS,43+  17. | 34+  17. [18.00],23,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2141,24,HSIU-JU LIN,TPE,38+  23. | 28+  26. [24.72],22+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2081,25,GAYEON CHO,KOR,45   15. | 34+  17. [16.43],16,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",73,26,ANNA TSYGANOVA,RUS,38+  23. | 31+  25. [24.24],14+,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",479,27,ANOUCK JAUBERT,FRA,35   27. | 25   28. [27.75],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1943,28,EMMA PALMER,USA,35+  26. | 23   30. [27.93],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1577,29,REBECCA FRANGOS,CAN,34+  29. | 27+  27. [27.98],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1961,30,THEA WULFF,USA,28+  30. | 24+  29. [29.50],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2213,31,KA-YAN WONG,HKG,21+  31. | 22+  31. [31.00],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2489,32,ISABELLE HARE,AUS,18+  32. | 9   32. [32.00],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2857,33,PATRYCJA CHUDZIAK,POL,4+  33. [33.74],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2847,34,KLAUDIA BUCZEK,POL,9   33. [33.99],,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2855,35,ANNA BROZEK,POL,4   34. [34.25],,
