Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1211,1,ANNA STÖHR,F,AUT,3T8 3B6,4T6 4B6,4T4 4B4
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2253,2,AKIYO NOGUCHI,F,JPN,4T4 5B5,4T8 4B8,4T4 4B4
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1710,3,ALEX PUCCIO,F,USA,5T5 5B5,3T6 3B6,4T6 4B6
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,636,4,SHAUNA COXSEY,F,GBR,4T7 4B7,4T5 4B5,3T4 3B3
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1122,5,MINA MARKOVIC,F,SLO,4T6 4B6,3T6 3B4,2T4 4B5
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1209,6,KATHARINA SAURWEIN,F,AUT,4T7 5B6,4T12 4B7,2T4 3B4
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,44,7,OLGA IAKOVLEVA,F,RUS,5T9 5B6,3T9 4B13,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4756,8,OLGA SHALAGINA,F,UKR,5T7 5B6,2T3 4B8,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,454,9,MELISSA LE NEVE,F,FRA,5T6 5B5,2T4 4B7,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2263,10,MOMOKA ODA,F,JPN,5T7 5B5,2T4 3B4,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2823,11,JULIANE WURM,F,GER,4T9 4B6,2T4 3B6,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,638,12,MINA LESLIE-WUJASTYK,F,GBR,5T5 5B5,2T5 4B5,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,632,13,LEAH CRANE,F,GBR,3T7 4B8,2T5 3B8,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3246,14,PETRA KLINGLER,F,SUI,5T14 5B12,2T7 3B12,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6237,15,THERESE JOHANSEN,F,NOR,5T9 5B6,1T3 3B7,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2013,16,MONIKA RETSCHY,F,GER,2T2 3B3,1T3 2B3,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1205,17,SABINE BACHER,F,AUT,3T4 4B6,1T4 1B4,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2251,18,YUKA KOBAYASHI,F,JPN,2T2 3B4,0T 1B1,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4761,19,ANNA GALLYAMOVA,F,RUS,3T9 5B11,0T 1B3,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,455,19,HÉLÈNE JANICOT,F,FRA,5T6 5B6,0T 1B3,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1202,21,BARBARA BACHER,F,AUT,2T2 2B2,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2047,21,SOL SA,F,KOR,4T8 5B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6048,23,KAROLINA NEVELIKOVA,F,CZE,2T3 2B3,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,635,23,MICHAELA TRACY,F,GBR,3T4 5B11,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,58,25,YANA CHERESHNEVA,F,RUS,3T5 5B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1223,25,BERIT SCHWAIGER,F,AUT,2T6 4B12,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,469,27,FANNY GIBERT,F,FRA,2T6 3B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3247,27,REBEKKA STOTZ,F,SUI,3T5 4B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1217,29,MADELEINE EPPENSTEINER,F,AUT,3T7 4B7,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6051,29,MARIYA MULYAR,F,UKR,2T8 4B21,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,50,31,TATIANA SHEMULINKINA,F,RUS,3T20 5B22,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6238,31,ANNA VOLLENWYDER,F,AUT,2T11 4B14,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,316,33,CHLOE CAULIER,F,BEL,2T2 4B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4760,33,MANON CHAPET,F,FRA,1T1 3B3,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,2258,35,ASAKI HAGIWARA,F,JPN,1T1 3B8,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1121,35,MAJA STREMFELJ,F,SLO,2T2 3B3,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4293,37,NATALIE BÄRTSCHI,F,SUI,2T4 4B5,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3578,37,VERA ZIJLSTRA,F,NED,1T1 2B3,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4762,39,MAGALI HAYEN,F,BEL,1T1 1B1,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,5426,39,ANJA HODANN,F,SWE,2T5 5B8,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3060,41,TINA JOHNSEN HAFSAAS,F,NOR,1T2 3B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6194,41,FRIEDERIKE PETRI,F,GER,2T5 3B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,862,43,ANNALISA DE MARCO,F,ITA,1T3 3B5,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,4763,43,DIANE MERRICK,F,GBR,2T6 5B9,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,859,45,ANDREA EBNER,F,ITA,1T3 3B7,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,1375,45,PETRA RUZICKOVA,F,CZE,2T6 5B14,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6235,47,EILLEEN JUBES ANGARITA,F,ESP,1T1 3B4,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,443,47,MÉLANIE SANDOZ,F,FRA,1T7 4B13,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3775,49,LENA HERRMANN,F,GER,0T 3B7,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6239,49,CATHY LAFLAMME,F,CAN,1T2 4B6,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6240,51,GIULIA ALTON,F,ITA,1T2 4B12,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,6168,51,THOMASINA PIDGEON,F,CAN,0T 2B4,,
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,3354,53,AFRA HÖNIG,F,GER,0T 1B4,,
