Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,1122,1,MINA MARKOVIC,SLO,5T5 5B5,3T3 4B5,4T8 4B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,636,2,SHAUNA COXSEY,GBR,5T5 5B5,3T3 4B4,2T2 4B4
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,1211,3,ANNA STÖHR,AUT,5T6 5B6,4T9 4B4,2T3 4B4
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2263,4,MOMOKA ODA,JPN,5T7 5B5,3T4 4B5,2T3 4B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2253,5,AKIYO NOGUCHI,JPN,5T5 5B5,2T2 3B3,1T1 4B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,454,6,MELISSA LE NEVE,FRA,5T7 5B6,2T3 3B3,0T 3B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,439,7,ANNE-LAURE CHEVRIER,FRA,2T3 4B8,2T4 3B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,443,8,MÉLANIE SANDOZ,FRA,5T7 5B5,2T5 2B3,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,50,9,TATIANA SHEMULINKINA,RUS,3T4 4B4,2T6 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,1121,10,MAJA STREMFELJ,SLO,5T7 5B5,2T7 3B6,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2823,11,JULIANE WURM,GER,4T5 5B6,1T1 4B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,58,12,YANA CHERESHNEVA,RUS,5T7 5B5,1T2 3B4,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,446,12,MARINE THÉVENET,FRA,3T5 5B7,1T2 3B4,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,1209,14,KATHARINA SAURWEIN,AUT,5T9 5B6,1T2 3B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,55,15,EKATERINA KIPRIIANOVA,RUS,4T5 5B6,1T2 2B3,
