Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1710,1,ALEX PUCCIO,USA,4T5Z 7 11,3T3Z 4 4,3T3Z 6 4
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2294,2,MIHO NONAKA,JPN,4T5Z 8 7,2T3Z 10 11,2T3Z 3 4
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2253,3,AKIYO NOGUCHI,JPN,4T4Z 7 5,2T3Z 5 10,1T3Z 2 6
IFSC Climbing Worldcup (B) - Vail (USA) 2018,469,4,FANNY GIBERT,FRA,3T4Z 8 11,2T3Z 8 9,1T1Z 5 2
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1750,5,KYRA CONDIE,USA,2T4Z 6 9,2T2Z 8 8,0T2Z 0 4
IFSC Climbing Worldcup (B) - Vail (USA) 2018,4328,6,ALMA BESTVATER,GER,1T4Z 2 6,1T4Z 2 12,0T1Z 0 8
IFSC Climbing Worldcup (B) - Vail (USA) 2018,636,7,SHAUNA COXSEY,GBR,3T4Z 5 8,1T3Z 1 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2047,8,SOL SA,KOR,4T4Z 8 8,1T3Z 3 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1565,8,ALANNAH YIP,CAN,2T4Z 3 8,1T3Z 3 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3113,10,HANNAH MEUL,GER,2T3Z 3 5,1T3Z 5 11,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1240,11,FRANZISKA STERRER,AUT,1T4Z 2 9,1T2Z 3 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2795,12,LILLI KIESGEN,GER,2T4Z 5 16,1T2Z 5 8,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2327,13,MAO NAKAMURA,JPN,1T5Z 1 17,0T2Z 0 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1714,14,SIERRA BLAIR-COYLE,USA,2T2Z 6 5,0T2Z 0 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1164,15,URSKA REPUSIC,SLO,3T5Z 12 20,0T2Z 0 8,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2278,16,MEI KOTAKE,JPN,3T4Z 12 13,0T1Z 0 1,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1824,16,MAYA MADERE,USA,2T4Z 4 8,0T1Z 0 1,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1718,18,MICHAELA KIERSCH,USA,1T5Z 2 15,0T1Z 0 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1223,18,BERIT SCHWAIGER,AUT,2T4Z 2 4,0T1Z 0 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,632,20,LEAH CRANE,GBR,2T3Z 8 13,0T0Z 0 0,
