Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1211,1,ANNA STÖHR,F,AUT,4T4 5B6,4T8 4B6,3T6 4B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,454,2,MELISSA LE NEVE,F,FRA,4T4 5B5,3T5 4B5,3T6 4B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,636,3,SHAUNA COXSEY,F,GBR,4T4 5B6,3T4 3B4,2T3 4B4
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2253,4,AKIYO NOGUCHI,F,JPN,5T5 5B5,3T4 3B3,2T3 4B6
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1122,5,MINA MARKOVIC,F,SLO,5T8 5B6,3T3 4B4,2T4 4B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,439,6,ANNE-LAURE CHEVRIER,F,FRA,4T6 4B4,2T2 3B4,0T 3B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1710,7,ALEX PUCCIO,F,USA,4T4 5B5,2T2 3B7,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1209,8,KATHARINA SAURWEIN,F,AUT,4T6 5B6,2T2 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3247,8,REBEKKA STOTZ,F,SUI,4T9 5B8,2T2 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2263,10,MOMOKA ODA,F,JPN,4T6 5B7,2T4 3B6,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,6237,11,THERESE JOHANSEN,F,NOR,2T2 5B10,2T7 2B3,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1205,12,SABINE BACHER,F,AUT,3T3 4B5,1T1 3B15,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,443,13,MÉLANIE SANDOZ,F,FRA,3T5 4B6,1T1 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,638,14,MINA LESLIE-WUJASTYK,F,GBR,4T6 5B8,1T5 1B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,44,15,OLGA IAKOVLEVA,F,RUS,5T10 5B6,0T 4B11,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,50,16,TATIANA SHEMULINKINA,F,RUS,3T6 4B6,0T 3B8,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,632,17,LEAH CRANE,F,GBR,3T3 3B3,0T 3B9,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,18,MONIKA RETSCHY,F,GER,3T5 4B5,0T 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2268,19,AYA ONOE,F,JPN,4T11 4B11,0T 2B6,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,4756,20,OLGA SHALAGINA,F,UKR,4T11 4B11,0T 1B1,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,848,21,JENNY LAVARDA,F,ITA,3T7 4B12,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3578,21,VERA ZIJLSTRA,F,NED,2T3 5B10,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,427,23,CECILE AVEZOU,F,FRA,2T5 3B8,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,316,23,CHLOE CAULIER,F,BEL,2T3 3B3,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,862,25,ANNALISA DE MARCO,F,ITA,2T5 2B5,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,6049,25,MATEJA HOHKRAUT,F,SLO,2T4 3B3,,
