Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1803,1,NATALIA GROSSMAN,F,USA,4T4Z 4 4,4T4Z 8 5,4T4Z 12 12
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,2080,2,CHAEHYUN SEO,F,KOR,4T4Z 7 6,4T4Z 9 5,3T4Z 3 9
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,3840,3,STASA GEJO,F,SRB,4T5Z 6 6,3T4Z 6 4,3T4Z 5 6
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,4017,4,AYALA KEREM,F,ISR,5T5Z 18 18,3T4Z 9 8,3T4Z 10 16
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,2501,5,OCEANIA MACKENZIE,F,AUS,4T5Z 7 6,2T4Z 2 4,2T3Z 5 6
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1243,6,JOHANNA FÄRBER,F,AUT,4T5Z 10 11,2T4Z 2 5,1T2Z 4 14
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,11783,7,RYU NAKAGAWA,F,JPN,4T4Z 13 9,2T4Z 3 4,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,3113,8,HANNAH MEUL,F,GER,4T5Z 6 6,2T4Z 3 5,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1137,9,JULIJA KRUDER,F,SLO,5T5Z 9 8,2T4Z 4 4,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,11740,10,SANDRA HOPFENSITZ,F,GER,4T5Z 17 18,2T4Z 5 15,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,14008,11,MELODY SEKIKAWA,F,JPN,3T5Z 5 16,1T4Z 1 5,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1750,12,KYRA CONDIE,F,USA,3T5Z 5 15,1T4Z 1 6,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,3246,12,PETRA KLINGLER,F,SUI,4T5Z 10 12,1T4Z 1 6,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,13596,14,ZHILU LUO,F,CHN,4T4Z 9 5,1T4Z 2 9,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,13021,15,ANASTASIA SANDERS,F,USA,4T4Z 11 9,1T4Z 2 15,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,553,16,FLAVY COHAUT,F,FRA,3T5Z 4 13,1T4Z 3 7,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1160,16,LUCKA RAKOVEC,F,SLO,4T4Z 10 7,1T4Z 3 7,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,1629,18,MADISON FISCHER,F,CAN,4T5Z 8 10,0T4Z 0 7,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,12297,19,ANON MATSUFUJI,F,JPN,4T5Z 9 14,0T4Z 0 9,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,991,20,MIRIAM FOGU,F,ITA,3T5Z 5 10,0T3Z 0 8,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,13857,21,MAYA STASIUK,F,AUS,3T5Z 6 10,,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,841,21,AIDA TORRES ILLAMOLA,F,ESP,3T5Z 11 21,,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,11813,23,CLOE COSCOY,F,USA,3T5Z 7 16,,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,947,23,CAMILLA MORONI,F,ITA,3T4Z 3 4,,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2023,914,23,GIORGIA TESIO,F,ITA,3T4Z 3 4,,
