Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1147,1,JANJA GARNBRET,SLO,5T5Z 10 9,3T4Z 4 4,4T4Z 4 4
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2294,2,MIHO NONAKA,JPN,5T5Z 15 13,3T4Z 5 4,4T4Z 5 5
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2253,3,AKIYO NOGUCHI,JPN,4T5Z 17 17,3T4Z 7 4,4T4Z 7 6
IFSC Climbing Worldcup (B) - Munich (GER) 2018,469,4,FANNY GIBERT,FRA,4T4Z 8 6,3T4Z 4 4,1T4Z 1 8
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1130,5,KATJA DEBEVEC,SLO,3T3Z 3 3,2T4Z 2 5,1T2Z 1 5
IFSC Climbing Worldcup (B) - Munich (GER) 2018,55,6,EKATERINA KIPRIIANOVA,RUS,3T4Z 4 4,2T4Z 2 7,0T3Z 0 5
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2357,7,FUTABA ITO,JPN,3T4Z 7 11,2T4Z 3 7,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1225,8,KAROLINE SINNHUBER,AUT,2T4Z 4 9,2T4Z 5 7,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3246,9,PETRA KLINGLER,SUI,4T5Z 6 8,2T4Z 6 9,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2327,10,MAO NAKAMURA,JPN,4T5Z 14 13,2T4Z 6 11,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2278,11,MEI KOTAKE,JPN,4T4Z 7 4,2T4Z 6 12,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,4328,12,ALMA BESTVATER,GER,4T4Z 8 5,2T3Z 3 5,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1223,13,BERIT SCHWAIGER,AUT,2T4Z 3 5,2T3Z 4 5,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3426,14,ANNE-SOPHIE KOLLER,SUI,2T4Z 11 18,2T3Z 6 7,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,443,15,MÉLANIE SANDOZ,FRA,3T5Z 6 11,1T4Z 1 7,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,460,16,CLEMENTINE KAISER,FRA,3T5Z 5 6,1T4Z 1 8,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1240,16,FRANZISKA STERRER,AUT,3T5Z 12 14,1T4Z 1 8,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1226,18,JESSICA PILZ,AUT,4T5Z 4 5,1T4Z 1 10,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2343,19,NANAKO KURA,JPN,2T5Z 6 11,1T3Z 1 6,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,693,20,EMILY PHILLIPS,GBR,2T4Z 6 9,1T2Z 1 2,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,316,21,CHLOE CAULIER,BEL,2T3Z 2 3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,99,21,EVGENIYA LAPSHINA,RUS,3T4Z 4 6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2268,23,AYA ONOE,JPN,2T3Z 3 8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1812,23,ASHIMA SHIRAISHI,USA,3T4Z 5 6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1750,25,KYRA CONDIE,USA,3T3Z 6 5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1164,25,URSKA REPUSIC,SLO,2T3Z 4 6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3354,27,AFRA HÖNIG,GER,2T3Z 6 8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1227,27,JULIA PINGGERA,AUT,3T3Z 7 4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2795,29,LILLI KIESGEN,GER,2T3Z 8 10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1137,29,JULIJA KRUDER,SLO,2T5Z 2 7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3840,31,STASA GEJO,SRB,2T5Z 3 13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2340,31,SAEKO SUGIMURA,JPN,2T3Z 8 11,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2326,33,MOMOKA KANEKO,JPN,1T4Z 1 10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,87,33,IRINA KUZMENKO,RUS,2T4Z 2 9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,471,35,CAMILLE FAILLE,FRA,1T4Z 2 5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2356,35,SAKI KIKUCHI,JPN,2T4Z 8 13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,553,37,FLAVY COHAUT,FRA,2T4Z 12 10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3850,37,KATRINE VANDET SALLING,DEN,1T4Z 2 10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,526,39,CHARLOTTE ANDRE,FRA,1T3Z 1 4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3578,39,VERA ZIJLSTRA,NED,2T3Z 5 5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,4293,41,NATALIE BÄRTSCHI,SUI,2T3Z 5 7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3122,41,FREDERIKE FELL,GER,1T3Z 1 5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2016,43,ISABELL ADOLPH,GER,1T3Z 1 7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,2019,43,ROMY FUCHS,GER,1T3Z 1 7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,1243,43,JOHANNA FÄRBER,AUT,1T3Z 1 7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2018,3601,43,TIBA VROOM,NED,2T3Z 6 4,,
