Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vail (USA) 2011,1211,1,ANNA STÖHR,AUT,4T6 5B11,4T8 4B8,4T7 4B7
IFSC Climbing Worldcup (B) - Vail (USA) 2011,1710,2,ALEX PUCCIO,USA,4T7 5B8,4T4 4B4,3T3 3B3
IFSC Climbing Worldcup (B) - Vail (USA) 2011,454,3,MELISSA LE NEVE,FRA,2T3 5B8,4T5 4B5,3T8 4B9
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2035,4,JAIN KIM,KOR,3T4 5B9,3T4 4B10,2T3 2B2
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2253,5,AKIYO NOGUCHI,JPN,5T8 5B6,3T5 4B6,2T4 2B2
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5879,6,ANGELA PAYNE,USA,3T6 5B8,2T2 4B5,2T7 3B7
IFSC Climbing Worldcup (B) - Vail (USA) 2011,4755,7,ALEX JOHNSON,USA,3T3 5B6,2T3 4B8,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,1122,8,MINA MARKOVIC,SLO,3T6 3B4,2T3 3B4,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6067,9,DANA RIDDLE,USA,3T4 5B8,2T4 3B6,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,439,10,ANNE-LAURE CHEVRIER,FRA,4T9 5B9,2T5 4B11,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,1209,11,KATHARINA SAURWEIN,AUT,3T3 5B9,1T1 2B2,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5874,12,TIFFANY HENSLEY,USA,3T4 3B4,1T1 1B1,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6006,13,TYLER YOUNGWERTH,USA,2T3 3B6,1T1 1B1,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,1568,14,ELISE SETHNA,CAN,2T4 4B4,1T1 1B1,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,3578,15,VERA ZIJLSTRA,NED,2T3 4B4,1T2 4B8,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2823,16,JULIANE WURM,GER,3T4 4B6,1T2 3B7,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5249,17,CHELSEA RUDE,USA,2T3 4B8,1T2 3B7,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5012,18,ANDREA BRIGITTA SZEKELY,HUN,2T3 4B5,1T2 3B9,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5882,19,KASIA PIETRAS,USA,1T1 5B10,1T3 1B2,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2047,20,SOL SA,KOR,1T1 5B8,1T4 2B6,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2258,21,ASAKI HAGIWARA,JPN,1T1 4B9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2256,22,SAARI WATANABE,JPN,1T1 4B10,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,4830,23,FRANCESCA METCALF,USA,1T1 3B3,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5875,23,VICTORIA WELDON,CAN,1T1 3B3,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,2933,25,XUHUA PAN,CHN,1T1 3B4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6068,25,SARAH SHAW,USA,1T1 3B4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5888,27,PORTIA MENLOVE,USA,1T1 3B11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5884,28,SARAH AUSTIN,CAN,1T1 2B2,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6057,28,COURTNEY SANDERS,USA,1T1 2B2,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6069,30,HIROYO SUMURA,JPN,1T1 2B3,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,4834,31,ISABELLE FAUS,USA,1T1 2B5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6070,32,MELISSA GODOWSKI,USA,1T1 1B1,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6071,32,MÉLISSA LACASSE,CAN,1T1 1B1,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,5887,32,CLARRIE LAM,CAN,1T1 1B1,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,4837,32,HOLLY REID,CAN,1T1 1B1,,
IFSC Climbing Worldcup (B) - Vail (USA) 2011,6060,36,MARIA CELKOVA,CAN,1T2 2B4,,
