Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1147,1,JANJA GARNBRET,SLO,5T5Z 8 5,4T4Z 9 4,3T3Z 3 3
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1803,2,NATALIA GROSSMAN,USA,4T5Z 5 6,3T4Z 5 6,3T3Z 9 9
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",3840,3,STASA GEJO,SRB,3T5Z 6 6,2T4Z 4 7,1T3Z 2 6
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2357,4,FUTABA ITO,JPN,3T5Z 12 14,3T4Z 4 5,1T2Z 3 8
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2253,5,AKIYO NOGUCHI,JPN,3T5Z 8 12,3T4Z 11 10,1T1Z 1 1
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2294,6,MIHO NONAKA,JPN,4T5Z 6 7,3T4Z 4 5,DNS
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1243,7,JOHANNA FÄRBER,AUT,3T5Z 6 7,2T4Z 6 7,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1811,8,BROOKE RABOUTOU,USA,4T5Z 5 5,2T3Z 4 5,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",928,9,LAURA ROGORA,ITA,3T4Z 8 8,2T3Z 6 11,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2327,10,MAO NAKAMURA,JPN,3T4Z 6 10,2T3Z 7 6,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",3246,11,PETRA KLINGLER,SUI,2T5Z 6 10,1T4Z 1 11,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1130,12,KATJA DEBEVEC,SLO,2T3Z 4 6,1T4Z 1 15,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1240,13,FRANZISKA STERRER,AUT,2T4Z 6 9,1T4Z 5 7,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",3254,14,ANDREA KÜMIN,SUI,2T5Z 5 12,1T3Z 1 3,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",316,15,CHLOE CAULIER,BEL,2T5Z 12 20,1T3Z 2 9,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",11462,16,ORIANE BERTONE,FRA,2T3Z 4 10,0T4Z 0 7,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",12537,17,KYLIE CULLEN,USA,2T3Z 3 9,0T3Z 0 6,
"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1270,18,SANDRA LETTNER,AUT,2T4Z 5 9,0T3Z 0 10,
