Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,2253,1,AKIYO NOGUCHI,F,JPN,4T4 5B5,2T3 2B2,4T6 4B4
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1122,2,MINA MARKOVIC,F,SLO,4T6 5B7,2T5 3B10,3T5 4B4
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1710,3,ALEX PUCCIO,F,USA,3T4 5B6,3T5 3B3,2T2 3B4
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,636,4,SHAUNA COXSEY,F,GBR,4T7 4B7,2T2 3B3,2T5 4B7
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1211,5,ANNA STÖHR,F,AUT,3T3 4B7,2T6 3B7,1T1 3B3
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,4756,6,OLGA SHALAGINA,F,UKR,3T3 4B5,2T4 3B5,0T 0B
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,2823,7,JULIANE WURM,F,GER,5T13 5B10,1T1 2B2,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,44,8,OLGA IAKOVLEVA,F,RUS,3T4 4B8,1T1 2B3,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,439,9,ANNE-LAURE CHEVRIER,F,FRA,3T4 3B4,1T4 2B2,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,4761,10,ANNA GALLYAMOVA,F,RUS,3T3 5B8,1T4 2B5,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,454,10,MELISSA LE NEVE,F,FRA,3T3 4B5,1T4 2B5,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,3247,10,REBEKKA STOTZ,F,SUI,4T9 5B9,1T4 2B5,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,2013,13,MONIKA RETSCHY,F,GER,4T8 5B10,0T 2B4,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,3578,14,VERA ZIJLSTRA,F,NED,3T4 3B3,0T 2B6,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1205,15,SABINE BACHER,F,AUT,3T7 3B4,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,41,15,OLGA BIBIK,F,RUS,3T6 3B6,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,2263,15,MOMOKA ODA,F,JPN,5T7 5B5,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,5879,15,ANGELA PAYNE,F,USA,3T5 3B4,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,443,15,MÉLANIE SANDOZ,F,FRA,4T6 5B8,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1121,15,MAJA STREMFELJ,F,SLO,4T15 4B10,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,3246,21,PETRA KLINGLER,F,SUI,3T4 3B4,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1222,21,KATHARINA POSCH,F,AUT,3T11 4B16,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,68,23,DINARA FAKHRITDINOVA,F,RUS,2T2 3B3,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1209,23,KATHARINA SAURWEIN,F,AUT,3T5 5B9,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,427,25,CECILE AVEZOU,F,FRA,2T2 2B2,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,55,25,EKATERINA KIPRIIANOVA,F,RUS,3T5 4B7,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,446,25,MARINE THÉVENET,F,FRA,2T2 2B2,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,50,28,TATIANA SHEMULINKINA,F,RUS,3T6 5B9,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1218,29,STEFANIE PICHLER,F,AUT,3T7 4B12,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,3887,29,TABEA SCHWAB,F,SUI,2T6 2B6,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,4760,31,MANON CHAPET,F,FRA,2T7 4B9,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,6050,31,ATORI YASUDA,F,JPN,3T10 4B11,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,460,33,CLEMENTINE KAISER,F,FRA,2T2 3B6,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,4763,33,DIANE MERRICK,F,GBR,1T1 2B2,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,1202,35,BARBARA BACHER,F,AUT,1T2 3B12,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,6137,35,MARIA DAVIES SANDBU,F,NOR,2T3 3B3,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,6156,37,EEVI JAAKKOLA,F,FIN,1T1 3B5,,
