Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,636,1,SHAUNA COXSEY,GBR,5T8 5B8,2T3 2B3,3T5 4B6
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,454,2,MELISSA LE NEVE,FRA,5T6 5B5,2T2 3B3,2T4 4B6
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1768,3,MEGAN MASCARENAS,USA,5T7 5B6,2T2 2B2,1T1 3B3
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2253,4,AKIYO NOGUCHI,JPN,5T6 5B6,2T2 2B2,0T 3B7
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1147,5,JANJA GARNBRET,SLO,5T11 5B9,4T11 4B11,0T 2B2
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,460,6,CLEMENTINE KAISER,FRA,3T3 4B4,2T2 3B3,0T 1B3
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,469,7,FANNY GIBERT,FRA,4T6 5B5,2T11 3B12,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,635,8,MICHAELA TRACY,GBR,5T7 5B7,1T1 2B3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3840,9,STASA GEJO,SRB,5T7 5B5,1T1 2B5,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3246,10,PETRA KLINGLER,SUI,4T5 5B7,1T1 2B11,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,632,11,LEAH CRANE,GBR,5T9 5B9,1T1 1B1,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1226,11,JESSICA PILZ,AUT,3T5 4B4,1T1 1B1,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2047,13,SOL SA,KOR,3T4 4B4,1T2 1B2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2294,14,MIHO NONAKA,JPN,5T11 5B11,1T4 1B1,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,316,15,CHLOE CAULIER,BEL,4T10 4B5,1T6 3B13,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1209,16,KATHARINA SAURWEIN,AUT,3T8 4B8,0T 2B8,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1565,17,ALANNAH YIP,CAN,3T6 4B9,0T 1B4,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,442,18,ALIZÉE DUFRAISSE,FRA,3T6 4B4,0T 0B,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1753,18,MARGO HAYES,USA,4T11 5B11,0T 0B,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3578,18,VERA ZIJLSTRA,NED,3T7 3B7,0T 0B,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1137,21,JULIJA KRUDER,SLO,3T10 5B20,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1211,21,ANNA STÖHR,AUT,3T8 3B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,476,23,ROMANE GRANDCOING,FRA,2T3 5B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3078,23,MIE (MARIE THERESE) KASTET,NOR,2T4 4B14,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2268,25,AYA ONOE,JPN,2T4 3B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2013,25,MONIKA RETSCHY,GER,2T3 4B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1714,27,SIERRA BLAIR-COYLE,USA,2T4 5B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,862,27,ANNALISA DE MARCO,ITA,2T4 3B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2139,29,HUNG YING LEE,TPE,2T5 4B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,914,29,GIORGIA TESIO,ITA,2T10 5B13,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1223,31,BERIT SCHWAIGER,AUT,2T5 4B13,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1240,31,FRANZISKA STERRER,AUT,2T10 4B14,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3887,33,TABEA SCHWAB,SUI,2T5 4B14,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,4260,33,SOFYA YOKOYAMA,SUI,1T3 5B11,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,859,35,ANDREA EBNER,ITA,2T8 4B13,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2795,35,LILLI KIESGEN,GER,1T3 5B12,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2850,37,KATARZYNA EKWINSKA,POL,1T3 4B18,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,643,37,TARA HAYES,GBR,2T8 3B10,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,891,39,ASJA GOLLO,ITA,2T9 2B4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2800,39,ANNA LAITINEN,FIN,1T3 3B3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1363,41,DOMINIKA DUPALOVA,CZE,1T4 3B12,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1148,41,TJASA SLEMENSEK,SLO,1T1 3B12,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,4293,43,NATALIE BÄRTSCHI,SUI,1T5 3B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2281,43,MIWA OBA,JPN,1T3 4B15,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3254,45,ANDREA KÜMIN,SUI,1T7 4B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1225,45,KAROLINE SINNHUBER,AUT,1T3 3B7,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3059,47,HANNAH MIDTBOE,NOR,1T3 3B9,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3850,47,KATRINE VANDET SALLING,DEN,0T 4B11,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1375,49,PETRA RUZICKOVA,CZE,1T4 2B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,779,49,ITZIAR ZABALA ZURINAGA,ESP,0T 3B3,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1243,51,JOHANNA FÄRBER,AUT,1T4 2B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3465,51,ELNAZ REKABI,IRI,0T 3B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2172,53,NÓRA KIRÁLY,HUN,0T 2B2,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1227,53,JULIA PINGGERA,AUT,0T 3B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1377,55,ELISKA VLCKOVA,CZE,0T 2B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1488,55,MARGARYTA ZAKHAROVA,UKR,0T 1B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,3202,57,NADJA PFISTER,SUI,0T 2B7,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1568,57,ELISE SETHNA,CAN,0T 0B,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,1817,59,JULIANA PRICE,USA,0T 0B,,
