Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1147,1,JANJA GARNBRET,SLO,5T5Z 5 5,2T3Z 8 9,4T4Z 4 4
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",636,2,SHAUNA COXSEY,GBR,5T5Z 9 8,2T3Z 5 7,4T4Z 6 6
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",469,3,FANNY GIBERT,FRA,5T5Z 11 11,1T4Z 3 10,4T4Z 6 6
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1160,4,LUCKA RAKOVEC,SLO,3T5Z 7 9,1T2Z 4 5,3T4Z 3 5
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1226,5,JESSICA PILZ,AUT,3T5Z 4 8,1T2Z 2 3,3T4Z 9 10
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2357,6,FUTABA ITO,JPN,5T5Z 14 13,0T3Z 0 6,3T3Z 6 6
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2047,7,SOL SA,KOR,3T5Z 5 10,0T3Z 0 10,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3246,8,PETRA KLINGLER,SUI,5T5Z 11 10,0T2Z 0 3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1565,9,ALANNAH YIP,CAN,4T5Z 9 11,0T2Z 0 4,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1486,10,IEVGENIIA KAZBEKOVA,UKR,3T5Z 10 12,0T2Z 0 6,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",693,10,EMILY PHILLIPS,GBR,5T5Z 9 7,0T2Z 0 6,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1270,12,SANDRA LETTNER,AUT,5T5Z 10 8,0T2Z 0 9,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3009,13,YUETONG ZHANG,CHN,3T5Z 6 12,0T2Z 0 11,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3354,14,AFRA HÖNIG,GER,4T5Z 8 12,0T1Z 0 1,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",87,14,IRINA KUZMENKO,RUS,4T5Z 7 12,0T1Z 0 1,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1750,16,KYRA CONDIE,USA,5T5Z 12 5,0T1Z 0 2,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1243,17,JOHANNA FÄRBER,AUT,3T5Z 14 13,0T1Z 0 3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1803,17,NATALIA GROSSMAN,USA,3T5Z 8 7,0T1Z 0 3,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1130,19,KATJA DEBEVEC,SLO,4T5Z 11 9,0T1Z 0 4,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1223,20,BERIT SCHWAIGER,AUT,3T4Z 5 5,0T0Z 0 0,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1870,21,SIENNA KOPF,USA,4T5Z 11 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",147,21,VIKTORIIA MESHKOVA,RUS,3T4Z 9 7,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2327,23,MAO NAKAMURA,JPN,3T4Z 10 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3465,23,ELNAZ REKABI,IRI,4T5Z 12 11,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",316,25,CHLOE CAULIER,BEL,3T5Z 4 8,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",4755,25,ALEX JOHNSON,USA,3T3Z 6 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",11621,27,NAÏLÉ MEIGNAN,FRA,3T5Z 9 11,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",4260,27,SOFYA YOKOYAMA,SUI,2T5Z 2 12,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1161,29,MIA KRAMPL,SLO,2T5Z 2 16,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",653,29,JENNIFER WOOD,GBR,3T5Z 11 10,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",466,31,JULIA CHANOURDIE,FRA,2T5Z 6 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",70,31,ANNA ZAIKINA,RUS,3T4Z 9 8,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2369,33,NATSUMI HIRANO,JPN,2T4Z 3 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3254,33,ANDREA KÜMIN,SUI,3T4Z 13 11,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2139,35,HUNG YING LEE,TPE,3T3Z 7 5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",91,35,ANNA MARGOLINA,RUS,2T4Z 7 18,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2035,37,JAIN KIM,KOR,3T3Z 9 7,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",928,37,LAURA ROGORA,ITA,2T3Z 2 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3161,39,VALENTINA AGUADO,ARG,2T4Z 5 10,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",4328,39,ALMA BESTVATER,GER,2T3Z 4 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",535,41,MAËLYS AGRAPART,FRA,2T3Z 4 6,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",462,41,MANON HILY,FRA,2T4Z 5 12,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2771,43,VANDA MICHALKOVA,SVK,2T2Z 2 2,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1266,43,MATTEA PÖTZI,AUT,2T4Z 6 15,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1714,45,SIERRA BLAIR-COYLE,USA,2T4Z 8 13,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3113,45,HANNAH MEUL,GER,1T3Z 1 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",148,47,LUIZA EMELEVA,RUS,2T3Z 5 8,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",144,47,ELENA KRASOVSKAIA,RUS,1T3Z 1 6,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",73,47,ANNA TSYGANOVA,RUS,1T3Z 1 6,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",697,50,JOANNA NEAME,GBR,2T3Z 5 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3426,51,ANNE-SOPHIE KOLLER,SUI,1T3Z 2 7,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",1227,51,JULIA PINGGERA,AUT,1T4Z 1 10,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3524,53,MAHYA DARABIAN,IRI,1T3Z 2 13,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3601,53,TIBA VROOM,NED,1T4Z 4 8,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2520,55,FLORA FROESE,AUS,1T1Z 1 1,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2343,55,NANAKO KURA,JPN,1T3Z 3 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2018,57,LEONIE LOCHNER,GER,1T3Z 4 11,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",118,57,IULIIA PANTELEEVA,RUS,0T4Z 0 18,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",99,59,EVGENIYA LAPSHINA,RUS,0T3Z 0 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2711,59,LINDA SJÖDIN,SWE,1T2Z 1 6,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2970,59,YILING SONG,CHN,0T3Z 0 9,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3578,62,VERA ZIJLSTRA,NED,1T2Z 2 3,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3357,63,TAMARA ULZHABAYEVA,KAZ,1T2Z 4 5,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3850,63,KATRINE VANDET SALLING,DEN,0T3Z 0 11,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2935,65,RONG JIANG,CHN,0T4Z 0 13,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",3273,65,VIRGITA NADYA PUTRI,INA,0T3Z 0 21,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",328,67,HELOÏSE DOUMONT,BEL,0T4Z 0 16,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",479,67,ANOUCK JAUBERT,FRA,0T2Z 0 4,,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",2106,67,HEEYEON PARK,KOR,0T2Z 0 4,,
