Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2253,1,AKIYO NOGUCHI,F,JPN,4T5 4B4,3T3 4B5,4T9 4B7
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1211,2,ANNA STÖHR,F,AUT,5T7 5B5,3T3 4B7,4T10 4B6
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2035,3,JAIN KIM,F,KOR,3T7 4B8,3T5 3B4,3T12 4B14
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2823,4,JULIANE WURM,F,GER,5T5 5B5,3T5 3B4,2T4 3B6
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1122,5,MINA MARKOVIC,F,SLO,4T6 5B6,4T5 4B4,1T4 2B6
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1710,6,ALEX PUCCIO,F,USA,4T4 5B9,3T6 4B5,0T 2B2
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,4755,7,ALEX JOHNSON,F,USA,4T10 4B10,2T2 3B3,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,454,8,MELISSA LE NEVE,F,FRA,5T6 5B6,2T5 4B6,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1209,9,KATHARINA SAURWEIN,F,AUT,1T1 4B7,2T5 4B7,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,3578,10,VERA ZIJLSTRA,F,NED,2T3 3B4,1T1 4B7,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,5879,11,ANGELA PAYNE,F,USA,5T7 5B7,1T2 3B4,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,4830,12,FRANCESCA METCALF,F,USA,3T5 4B8,1T5 3B8,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,439,13,ANNE-LAURE CHEVRIER,F,FRA,1T1 4B11,0T 3B3,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,5295,14,ELIZABETH ASHER,F,USA,3T7 4B10,0T 3B6,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2047,15,SOL SA,F,KOR,2T10 4B15,0T 3B7,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1557,16,STACEY WELDON,F,CAN,2T12 4B15,0T 3B7,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,4814,17,THIRZA CARPENTER,F,CAN,2T4 3B4,0T 2B3,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1565,18,ALANNAH YIP,F,CAN,2T2 4B4,0T 2B4,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,1568,19,ELISE SETHNA,F,CAN,2T2 4B8,0T 1B1,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,6057,20,COURTNEY SANDERS,F,USA,2T3 4B13,0T 1B3,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,4834,21,ISABELLE FAUS,F,USA,1T1 4B14,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,5884,22,SARAH AUSTIN,F,CAN,1T1 2B2,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,5887,22,CLARRIE LAM,F,CAN,1T1 2B2,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,2258,24,ASAKI HAGIWARA,F,JPN,1T1 2B4,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,6058,25,HEATHER SAWITSKY,F,CAN,1T1 1B1,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,6059,26,REGAN KENNEDY,F,CAN,1T2 2B3,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,5875,27,VICTORIA WELDON,F,CAN,1T3 3B7,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,4837,28,HOLLY REID,F,CAN,0T 2B3,,
IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,6060,29,MARIA CELKOVA,F,CAN,0T 1B3,,
