Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1211,1,ANNA STÖHR,AUT,4T4 5B6,4T8 4B6,3T6 4B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,454,2,MELISSA LE NEVE,FRA,4T4 5B5,3T5 4B5,3T6 4B7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,636,3,SHAUNA COXSEY,GBR,4T4 5B6,3T4 3B4,2T3 4B4
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2253,4,AKIYO NOGUCHI,JPN,5T5 5B5,3T4 3B3,2T3 4B6
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1122,5,MINA MARKOVIC,SLO,5T8 5B6,3T3 4B4,2T4 4B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,439,6,ANNE-LAURE CHEVRIER,FRA,4T6 4B4,2T2 3B4,0T 3B5
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1710,7,ALEX PUCCIO,USA,4T4 5B5,2T2 3B7,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1209,8,KATHARINA SAURWEIN,AUT,4T6 5B6,2T2 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3247,8,REBEKKA STOTZ,SUI,4T9 5B8,2T2 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2263,10,MOMOKA ODA,JPN,4T6 5B7,2T4 3B6,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,6237,11,THERESE JOHANSEN,NOR,2T2 5B10,2T7 2B3,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1205,12,SABINE BACHER,AUT,3T3 4B5,1T1 3B15,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,443,13,MÉLANIE SANDOZ,FRA,3T5 4B6,1T1 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,638,14,MINA LESLIE-WUJASTYK,GBR,4T6 5B8,1T5 1B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,44,15,OLGA IAKOVLEVA,RUS,5T10 5B6,0T 4B11,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,50,16,TATIANA SHEMULINKINA,RUS,3T6 4B6,0T 3B8,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,632,17,LEAH CRANE,GBR,3T3 3B3,0T 3B9,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,18,MONIKA RETSCHY,GER,3T5 4B5,0T 2B2,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2268,19,AYA ONOE,JPN,4T11 4B11,0T 2B6,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,4756,20,OLGA SHALAGINA,UKR,4T11 4B11,0T 1B1,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,848,21,JENNY LAVARDA,ITA,3T7 4B12,,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3578,21,VERA ZIJLSTRA,NED,2T3 5B10,,
