Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1768,1,MEGAN MASCARENAS,USA,5T5 5B5,3T7 3B5,3T4 4B5
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2253,2,AKIYO NOGUCHI,JPN,5T5 5B5,4T5 4B4,2T4 3B6
IFSC Climbing Worldcup (B) - Vail (USA) 2015,636,3,SHAUNA COXSEY,GBR,5T7 5B5,3T4 4B5,2T4 3B7
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2294,4,MIHO NONAKA,JPN,5T7 5B7,3T3 4B4,1T1 2B2
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1211,5,ANNA STÖHR,AUT,5T9 5B6,3T4 4B7,1T2 2B5
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1753,6,MARGO HAYES,USA,4T7 5B8,3T6 3B5,1T4 2B5
IFSC Climbing Worldcup (B) - Vail (USA) 2015,3246,7,PETRA KLINGLER,SUI,4T8 5B7,2T2 4B6,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2013,8,MONIKA RETSCHY,GER,3T5 4B5,2T2 3B3,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,445,9,CHARLOTTE DURIF,FRA,4T6 5B6,2T2 3B4,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1137,10,JULIJA KRUDER,SLO,2T2 5B7,2T2 3B8,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,469,11,FANNY GIBERT,FRA,3T4 5B10,2T3 3B4,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,5879,12,ANGELA PAYNE,USA,4T5 5B6,2T5 4B11,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2268,13,AYA ONOE,JPN,3T5 5B8,2T5 3B7,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1209,14,KATHARINA SAURWEIN,AUT,3T7 5B8,2T6 3B6,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1225,15,KAROLINE SINNHUBER,AUT,3T4 4B4,2T6 2B5,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1223,16,BERIT SCHWAIGER,AUT,4T8 4B5,2T7 2B7,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,4755,17,ALEX JOHNSON,USA,4T6 5B7,1T1 3B7,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,454,18,MELISSA LE NEVE,FRA,5T8 5B8,1T1 3B8,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1751,19,CLAIRE BUHRFEIND,USA,2T2 5B12,1T1 3B18,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2047,20,SOL SA,KOR,4T8 5B8,1T3 3B10,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1714,21,SIERRA BLAIR-COYLE,USA,3T6 5B9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,632,21,LEAH CRANE,GBR,2T2 4B5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,443,23,MÉLANIE SANDOZ,FRA,2T3 3B4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2823,23,JULIANE WURM,GER,3T7 4B6,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1750,25,KYRA CONDIE,USA,3T9 5B14,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1557,25,STACEY WELDON,CAN,2T6 5B13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,3059,27,HANNAH MIDTBOE,NOR,2T4 5B19,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,2281,27,MIWA OBA,JPN,2T6 3B9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1752,29,GRACE MCKEEHAN,USA,2T4 3B5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,3578,29,VERA ZIJLSTRA,NED,2T8 5B16,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1708,31,MEAGAN MARTIN,USA,2T6 5B9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,6232,31,ELSA PONZO,FRA,1T1 5B12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1724,33,DELANEY MILLER,USA,1T1 3B4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1579,33,ALLISON VEST,CAN,2T11 4B16,,
IFSC Climbing Worldcup (B) - Vail (USA) 2015,1769,35,LISA CHULICH,USA,1T1 3B5,,
